verbs,sentences,preds,true
strike,"Four new studies strongly suggest that heart disease can strike individuals with especially low amounts of high - density lipoproteins , or HDL -- the body 's so - called good cholesterol -- even if their total cholesterol level is below 200 milligrams per deciliter , an amount doctors currently think is safe ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"Electronic Data Systems President Alberthal struck back at the firm 's founder , H. Ross Perot , saying the Texas billionaire 's verbal and business attacks hurt the company ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,Ideas may strike it but they just bounce off ,0010000100000000000000000000000000000000000000000000000000000000000000000000000000,0010000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,"While he won only about 12 % of the white vote in the Democratic primaries , according to New York Times - CBS News polls , he still did far better than in 1984 , and clearly struck a chord with many whites ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
10000000000000000000000000000000000000000000"
strike,"And Michigan Gov. James Blanchard is appointing a commission to '' look at how you strike the balance '' between the warring factions , the governor 's spokesman says ",0000000000010001000000000000000000000000000000000000000000000000000000000000000000,0000000000000001000000000000000000000000000000000000000000000000000000000000000000
strike,"Adds George Gallup Jr . , the pollster : '' He 's really striking a responsive chord in the populace . '","0000000000000100000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"At hearing this morning before a Delaware chancery court judge , Doskocil is expected to ask the court to strike down Wilson 's '' poison pill '' anti - takeover measures , saying an auction for the company has continued for a sufficient time to allow all bidders to emerge ","0000000000000000000100000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,In reading these profiles one is struck by how often associates and political supporters of the Governor express ambivalent or even negative attitudes toward him personally ,"0000001000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"A steep falloff in U.S. oats production '' strikes terror in our hearts , '' says a commodity buyer for Quaker Oats Co ","0000000010000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"In his excitement , he has stumbled into hot - dog territory with naivete , which is characteristic of the big , brash and growing metropolis on the banks of Lake Michigan ",0000001010000000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
stumble,With Iowa and New Hampshire behind them -- and victories for Rep. Richard Gephardt and Gov. Michael Dukakis -- the Democratic candidates now stumble South locked in a struggle that more and more experts and party leaders believe will go the distance ,"0000000000000000000000000100000000000
00000000000000000000000000000000000000000000","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000"
stumble,"Finding such a fecund gold field came as a surprise to Reynolds , which stumbled across the precious metal when it was looking for bauxite , a claylike substance that holds alumina , the basic ingredient in aluminum ingot ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000010000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"'' From an issuer 's perspective , this is a market that occasionally stumbles over the truth but quickly picks itself up and hurries on as if nothing has happened , '' said Joseph Fichera , a vice president at Smith Barney , Harris Upham & Co . , paraphrasing Winston Churchill ","0000000000000100000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"Peter Lynch , who runs Fidelity Investments ' mammoth Magellan Fund , said the recent performance of the big funds , which stumbled badly late last year , should shoot down the theory that they are '' over the hill . '","0000000000000000000000100000010000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,What is problematic about the Jersey City takeover is that this strategy may come to be seen as a forceful example of can - do government types trying to solve the ills of a failing or stumbling school system ,"0000000000000000000000000000010000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"'' Our view is that the economy is going to stumble and stagger through 1988 , '' he said , '' and then we think the best bet is that we 'll slip into a recession in 1989 . '","0000000000100000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"In addition to representing the approximately 1 , 300 wineries in this country , the association also is targeting for membership thousands more wine - grape growers , according to Richard Feeney , the group 's executive director ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000001000000000000000000
00000000000000000000000000000000000000000000"
target,"Traditions die hard , and the Fed has n't shaken its habit of targeting the real economy -- under the notion that inflation , too much money chasing too few goods , is prevented by curtailing the production of goods ","0000000001000100000000000000000000000
00000000000000000000000000000000000000000000","0000000000000100000000000000000000000
00000000000000000000000000000000000000000000"
target,"Also , our regulatory conceptions would suggest monetary - policy tools of the European central bank be designed so that they enabled effective targeting of the monetary variables without recourse to quantitative controls -LRB- or other direct interventions in financial markets -RRB- ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"The firm 's list also targets several truly out - of - favor stocks , namely Primerica , the financial - services concern , and retailers Dayton Hudson and Zayre ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"You allege that there still remain hundreds of state - owned companies targeted for privatization , bureaucratic delays in trade movements and aid flows , high tariffs , and a land - reform movement that may promote unemployment ","0000000000001000000000010000000000000
00000000000000000000000000000000000000000000","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000"
target,"Federal prosecutors in Texas , California and Florida are particularly burdened with bank fraud investigations , many targeting savings and loans that failed after speculative lending binges ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000010000000000000000000
00000000000000000000000000000000000000000000"
target,"Second , if politicians think that the Fed is targeting economic growth , they will blame the Fed if the economy slows ",0000000000000000000001000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
target,"The results of the study will be used by nonprofit groups eager to identify potential donors and will be incorporated into advertisements for the '' Give Five '' program that will be targeted next year to young professionals , Mr. O'Connell says ","0000000000000000000000000000000010000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"But although Motorola , with its new chips , seems to be targeting the fledgling RISC - chip market opened by Sun and others , its fiercest competitor remains microprocessor powerhouse Intel Corp . , analysts say ","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
touch,"It says that only unexpectedly bad developments , such as another stock - market crash the size of last October 's , or a sudden surge in oil prices , might damp confidence or touch off a spurt in inflation that might frighten governments into choking off the recovery by raising interest rates significantly ","0000000000000000000000000000000100100
00000000100000000000000000000000000000000000","0000000000000000000000000000000000100
00000000000000000000000000000000000000000000"
touch,"At one of the technical sessions that led to the Managua meeting , Lenin Cerna , the notorious former state security chief and now vice - minister of the Interior Ministry , learned that a commercial jet carrying several Contras to Costa Rica from Honduras had touched down briefly in Managua ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000010000000000000000000000000000000000"
touch,"Mr. Norris added that silver 's sharp fall can be attributed to a series of technical levels that it hit , touching off heavy selling by commodity funds ","0000000000000000000101000000000000000
00000000000000000000000000000000000000000000","0000000000000000000001000000000000000
00000000000000000000000000000000000000000000"
touch,"Though Mr. Calvino never wrote his sixth '' memo '' and in all probability would have touched up the text before publication , this last will and testament -- in all its wayward , digressive , allusive idiosyncracy -- is presumably as close as we 'll ever get to the intellectual autobiography of a writer whose significance seems likely to last well into that coming millennium he addresses so warmly in these lectures ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000"
touch,"Mr. Groner touches down at the Orlando airport at 5:54 a.m . , and a dumpster - size container carrying our package is rolled onto a truck bound for a sorting center in Longwood , Fla ","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
vaporize,"A '' guide to business technique , '' yes ; the '' autobiography '' of a tycoon , sure ; a volume of '' management tips , '' you bet ; but to hear the publishing world tell it , the vulgar GRQ book is a thing of the past , having vaporized like those screwy financial schemes cooked up by the likes of Ralph Kramden and Ed Norton ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000010000000000000000000000000000"
wither,"Love shrank and withered , and all that remained was a quickening of the pulse , a rise in blood pressure and stomach contractions chasing each other in a horrible loneliness ; the loneliness of the wave absorbed by the sand , which never returns to the sea ","0001000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
wither,"After sketching a realistic scenario of a prolonged U.S. invasion of Nicaragua , in which hostile media coverage begins to wither initial public support , Mr. Rusher asks whether controls -- even prior restraint -- ca n't legitimately be invoked by the commander - in - chief in order to maintain '' morale '' at home ","0000000000000000000010000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
