sentence,pos_seq,genre,preds,true
Yeah that 's what Ann said .,"['INTJ', 'DET', 'VERB', 'NOUN', 'PROPN', 'VERB', 'PUNCT']",conversation,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
That wo n't last till ten I 'd rather go and rack .,"['DET', 'VERB', 'ADV', 'VERB', 'ADP', 'NUM', 'PRON', 'VERB', 'ADV', 'VERB', 'CCONJ', 'VERB', 'PUNCT']",conversation,10001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
But Stuart when we 've done the we 're gon na book that .,"['CCONJ', 'PROPN', 'ADV', 'PRON', 'VERB', 'VERB', 'DET', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'DET', 'PUNCT']",conversation,00000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"So we got a thousand letters to do that 's all , well it might be over I do n't know they 're but","['ADV', 'PRON', 'VERB', 'DET', 'NUM', 'NOUN', 'PART', 'VERB', 'DET', 'VERB', 'DET', 'PUNCT', 'INTJ', 'PRON', 'VERB', 'VERB', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'VERB', 'CCONJ']",conversation,00000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Bags that were n't that have come over there and need a recount Kerry !,"['NOUN', 'ADJ', 'VERB', 'ADV', 'DET', 'VERB', 'VERB', 'ADV', 'ADV', 'CCONJ', 'VERB', 'DET', 'NOUN', 'PROPN', 'PUNCT']",conversation,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
How 's it going ?,"['ADV', 'VERB', 'PRON', 'VERB', 'PUNCT']",conversation,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I 'll I 'll be finished before long .,"['PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'VERB', 'ADV', 'ADV', 'PUNCT']",conversation,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
By time we 've cleared all that especially the,"['ADP', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADJ', 'ADJ', 'ADV', 'DET']",conversation,10001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Yeah yeah and I mean yeah We 'll definitely be finished in about an hour,"['INTJ', 'INTJ', 'CCONJ', 'PRON', 'VERB', 'INTJ', 'PRON', 'VERB', 'ADV', 'VERB', 'VERB', 'PART', 'ADP', 'DET', 'NOUN']",conversation,00000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I think I 'll work nights only cos,"['PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'NOUN', 'ADV', 'ADP']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"time er , put it right .","['NOUN', 'INTJ', 'PUNCT', 'VERB', 'PRON', 'ADJ', 'PUNCT']",conversation,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
and I can work on it .,"['CCONJ', 'PRON', 'VERB', 'VERB', 'ADP', 'PRON', 'PUNCT']",conversation,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
yeah that 's it .,"['INTJ', 'DET', 'VERB', 'PRON', 'PUNCT']",conversation,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
That one he went did n't he ?,"['DET', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADV', 'PRON', 'PUNCT']",conversation,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Is that what he said to you ?,"['VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'PRON', 'PUNCT']",conversation,01000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Oh I did n't know that !,"['INTJ', 'PRON', 'VERB', 'ADV', 'VERB', 'DET', 'PUNCT']",conversation,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I said , well fair enough , I 'll go to do something else !","['PRON', 'VERB', 'PUNCT', 'INTJ', 'ADJ', 'ADV', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'NOUN', 'ADV', 'PUNCT']",conversation,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
And then watch,"['CCONJ', 'ADV', 'VERB']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
I did n't know he said that to him !,"['PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'VERB', 'ADP', 'ADP', 'PRON', 'PUNCT']",conversation,00000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"he said I come to be supervisor he said , I do n't know , I do n't wish to learn all that !","['PRON', 'VERB', 'PRON', 'VERB', 'PART', 'VERB', 'NOUN', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'DET', 'DET', 'PUNCT']",conversation,00000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I said to John,"['PRON', 'VERB', 'ADP', 'PROPN']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"That 's what John said , he wanted","['DET', 'VERB', 'NOUN', 'PROPN', 'VERB', 'PUNCT', 'PRON', 'VERB']",conversation,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"No I 'm listening to them , I 'm doing a project .","['INTJ', 'PRON', 'VERB', 'VERB', 'ADP', 'PRON', 'PUNCT', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT']",conversation,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Everywhere I go .,"['ADV', 'PRON', 'VERB', 'PUNCT']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"That 's all well if you want it erased , I will I mean it 's upto you entirely","['DET', 'VERB', 'ADV', 'ADV', 'ADP', 'PRON', 'VERB', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'PRON', 'VERB', 'ADJ', 'PRON', 'ADV']",conversation,10000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ca n't get more common than me !,"['VERB', 'ADV', 'VERB', 'ADV', 'ADJ', 'ADP', 'PRON', 'PUNCT']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Ey I told them , I said you might hear some right I was in the pub Saturday night , mind I did tell afterwards and he 's ever such a nice fella he comes over door","['PROPN', 'PRON', 'VERB', 'PRON', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PROPN', 'NOUN', 'PUNCT', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADV', 'CCONJ', 'PRON', 'VERB', 'ADV', 'ADJ', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'ADP', 'NOUN']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"It 's the words they 're interested in , not what you actually say and the","['PRON', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'ADJ', 'ADP', 'PUNCT', 'ADV', 'NOUN', 'PRON', 'ADV', 'VERB', 'CCONJ', 'DET']",conversation,"0000000100000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000100000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Or if anybody told me , I mean I would n't and talking in confidence about their private life or","['CCONJ', 'ADP', 'NOUN', 'VERB', 'PRON', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'CCONJ']",conversation,00000000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Paula 's bag and shoes were patent black leather , her gloves white , and she carried a long walking umbrella neatly furled in its fur-trimmed case .","['PROPN', 'PART', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADV', 'VERB', 'ADP', 'ADJ', 'VERB', 'NOUN', 'PUNCT']",fiction,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
eighteen months on the model circuit had eliminated all trace of her former Somerset accent .,"['NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'PROPN', 'NOUN', 'PUNCT']",fiction,00101101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00101101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I only want the best of my girls on this job .,"['PRON', 'ADV', 'VERB', 'DET', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",fiction,00000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Madame Mattli , remember , is used to the best .","['PROPN', 'PROPN', 'PUNCT', 'VERB', 'PUNCT', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'PUNCT']",fiction,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We ca n't afford any sloppiness .,"['PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT']",fiction,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Ã¢ÂÂ Oh yes , Paula said , brimming with suppressed excitement .","['NOUN', 'INTJ', 'INTJ', 'PUNCT', 'PROPN', 'VERB', 'PUNCT', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",fiction,00000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ You can count on me !,"['NOUN', 'PRON', 'VERB', 'VERB', 'ADP', 'PRON', 'PUNCT']",fiction,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Ã¢ÂÂ Little one , I would like to speak with you .","['NOUN', 'ADJ', 'NUM', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'ADP', 'PRON', 'PUNCT']",fiction,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
Her accent reminded Paula of Louise Ã¢ÂÂ perhaps that was why she warmed to her in spite of the fact that she was so awe-inspiring .,"['ADJ', 'NOUN', 'VERB', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'ADV', 'DET', 'VERB', 'ADV', 'PRON', 'VERB', 'ADP', 'PRON', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT']",fiction,00000000100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I believe you are exactly what I am looking for .,"['PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADP', 'PUNCT']",fiction,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"But all the same I could n't make such a move without giving it some thought , Paula said grandly .","['CCONJ', 'ADJ', 'DET', 'ADJ', 'PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'DET', 'NOUN', 'ADP', 'VERB', 'PRON', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'ADV', 'PUNCT']",fiction,00000001001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
But inside she was bubbling with excitement .,"['CCONJ', 'ADP', 'PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'PUNCT']",fiction,00001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
She had booked herself a bed at a YWCA hostel for the time being .,"['PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']",fiction,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
On her second day Madame Mattli took her to Vidal Sassoon 's salon in Grosvenor House so that her hair could be cut in an up-to-the-minute style .,"['ADP', 'ADJ', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'PRON', 'ADP', 'PROPN', 'PROPN', 'PART', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADP', 'DET', 'PUNCT', 'NOUN', 'PUNCT']",fiction,"1000000000000000000000010000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","1000000000000000000000010000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
Paula guessed .,"['PROPN', 'VERB', 'PUNCT']",fiction,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
Ã¢ÂÂ Do n't worry .,"['NOUN', 'VERB', 'ADV', 'VERB', 'PUNCT']",fiction,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ Shall we sit over there in the corner ?,"['NOUN', 'VERB', 'PRON', 'VERB', 'ADV', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT']",fiction,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
He grinned at her impishly .,"['PRON', 'VERB', 'ADP', 'PRON', 'ADV', 'PUNCT']",fiction,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
But I wanted to work for myself .,"['CCONJ', 'PRON', 'VERB', 'PART', 'VERB', 'ADP', 'PRON', 'PUNCT']",fiction,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"In fact I have just been looking at a place in South Audley Street , not far from Mattli .","['ADP', 'NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'ADV', 'ADV', 'ADP', 'PROPN', 'PUNCT']",fiction,10000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I had no idea , Paula said , surprised she had not already heard the news .","['PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'PUNCT', 'VERB', 'PRON', 'VERB', 'ADV', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT']",fiction,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ Promise you 'll look in and say hello when you have time .,"['NOUN', 'VERB', 'PRON', 'VERB', 'VERB', 'ADV', 'CCONJ', 'VERB', 'INTJ', 'ADV', 'PRON', 'VERB', 'NOUN', 'PUNCT']",fiction,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I do n't suppose I could persuade you to work for me in return ?,"['PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'VERB', 'VERB', 'PRON', 'PART', 'VERB', 'ADP', 'PRON', 'ADP', 'NOUN', 'PUNCT']",fiction,00000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ I do n't earn that much !,"['NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'ADV', 'ADJ', 'PUNCT']",fiction,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
By the time I 've paid for my room at the YWCA and bought all the make-up and clothes I need there never seems to be anything left over .,"['ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'VERB', 'ADJ', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'PRON', 'VERB', 'ADV', 'ADV', 'VERB', 'PART', 'VERB', 'NOUN', 'VERB', 'PART', 'PUNCT']",fiction,10000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"In the meantime , do n't forget your friends , eh Paula ?","['ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'ADV', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'INTJ', 'PROPN', 'PUNCT']",fiction,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Ã¢ÂÂ I wo n't , she promised , glancing at her watch .","['NOUN', 'PRON', 'VERB', 'ADV', 'PUNCT', 'PRON', 'VERB', 'PUNCT', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",fiction,00000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Ã¢ÂÂ Not once but several times , he added .","['NOUN', 'ADV', 'ADV', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PUNCT']",fiction,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Surely that must be obvious to everyone who met him .,"['ADV', 'DET', 'VERB', 'VERB', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'VERB', 'PRON', 'PUNCT']",fiction,01000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
And she could n't bear the thought of being sucked back into the ebb tide of loneliness again either .,"['CCONJ', 'PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADV', 'ADV', 'PUNCT']",fiction,"0000100001110110000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000100001110110000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Ã¢ÂÂ I am afraid I do expect it , Paula , in this case .","['NOUN', 'PRON', 'VERB', 'ADJ', 'PRON', 'VERB', 'VERB', 'PRON', 'PUNCT', 'PROPN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT']",fiction,00000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You are a good model and you suited me very well .,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'PRON', 'ADV', 'ADV', 'PUNCT']",fiction,00001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
But you leave me no choice .,"['CCONJ', 'PRON', 'VERB', 'PRON', 'DET', 'NOUN', 'PUNCT']",fiction,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Do I make myself clear ?,"['VERB', 'PRON', 'VERB', 'PRON', 'ADJ', 'PUNCT']",fiction,"0010100000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0010100000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
Ã¢ÂÂ What are you doing here ? he asked without moving his lips .,"['NOUN', 'NOUN', 'VERB', 'PRON', 'VERB', 'ADV', 'PUNCT', 'PRON', 'VERB', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",fiction,00000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Oh well , she should be used to it by now Ã¢ÂÂ¦","['INTJ', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'VERB', 'VERB', 'ADP', 'PRON', 'ADP', 'ADV', 'PROPN']",fiction,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ You know that and so do I. But suppose I 've done something similar ?,"['NOUN', 'PRON', 'VERB', 'DET', 'CCONJ', 'ADV', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'PRON', 'VERB', 'VERB', 'NOUN', 'ADJ', 'PUNCT']",fiction,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
It happens every season Ã¢ÂÂ by sheer chance and law of averages some of the ideas are bound to come up .,"['PRON', 'VERB', 'DET', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'DET', 'ADP', 'DET', 'NOUN', 'VERB', 'VERB', 'PART', 'VERB', 'PART', 'PUNCT']",fiction,00000010010000000101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010010000000101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ You 're going to have to describe the Mattli collection to me .,"['NOUN', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'PART', 'VERB', 'DET', 'PROPN', 'NOUN', 'ADP', 'PRON', 'PUNCT']",fiction,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Ã¢ÂÂ Gary ! she objected , shocked .","['PROPN', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'PUNCT', 'ADJ', 'PUNCT']",fiction,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You ca n't steal their ideas !,"['PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",fiction,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ I 'm sure there 's nothing to worry about .,"['NOUN', 'PRON', 'VERB', 'ADJ', 'ADV', 'VERB', 'NOUN', 'PART', 'VERB', 'ADP', 'PUNCT']",fiction,00000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I asked Ellen that afternoon .,"['PRON', 'VERB', 'PROPN', 'DET', 'NOUN', 'PUNCT']",fiction,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
It 's hard to believe she 's about to be worth six million dollars .,"['PRON', 'VERB', 'ADJ', 'PART', 'VERB', 'PRON', 'VERB', 'ADJ', 'PART', 'VERB', 'ADJ', 'NUM', 'NUM', 'NOUN', 'PUNCT']",fiction,00100001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I smiled at the severity of Ellen 's judgment .,"['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PART', 'NOUN', 'PUNCT']",fiction,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
