sentence,correct_label,prediction
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos hombres ricos poseen sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser  pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca  satisfecho. (Henry George)",0,0
"La revolución costeña exhibirá las entretelas del  , el lado oscuro del federalismo, que se agazapa tras el apotegma de los viejos y nuevos Figueroa: ¡Guerrero para los guerrerenses!",0,0
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos hombres ricos poseen sus ; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser  pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca está satisfecho. (Henry George)",0,0
Viviendo en  por tantos años (y pagando impuestos) y ahora en México me doy cuenta que en México no existe un mecanismo efectivo para la colección de .,0,0
"Características y condiciones de cada crédito: tipo de crédito, responsabilidad, fecha de apertura, línea de crédito, , saldo actual,  vencido, situación actual de pago, entre otros.",0,0
"Comunicado No. 0056 - AGENCIA AMBIENTAL PARA EL DESARROLLO SUSTENTABLE La  ambientalista que asegure un desarrollo sustentable a Tamaulipas no habrá de ser descuidada en este año y al contrario, la  ...",0,0
Ofrece nuevo delegado de Sedesol-Campeche bajar  de,0,0
¿Soberanía de quién: del dueño del  (el contribuyente) o de un gobierno que alimenta  internacionales con los ahorros de su pueblo y criminales impuestos?,0,0
"En Información Jurídica encontraras todo lo que necesitas saber sobre el , como abogado litigante, como licenciado en la burocracia, como  de Derecho o como Publico en General, contamos con la información Jurídica mas enriquecida y actualizada que puedas encontrar en Web como es:",0,0
"El líder nacional del llamado partido ""Naranja"" y también senador, Luis Maldonado, consideró que con estos 25 puntos sólo busca "" privilegios y prerrogativas de la , a costa de la economía de las familias.",0,0
El uso de este  implica la aceptación de los Términos y Condiciones y las  de Privacidad de MercadoLibre S.A. de CV,0,0
Comunicado No. 0205 - SECRETARIA GENERAL DE GOBIERNO Para hacer más eficiente la atención que por disposición de ley las autoridades estatales y municipales pueden brindar a los órganos  ..,0,0
"En Información  encontraras todo lo que necesitas saber sobre el , como abogado litigante, como licenciado en la burocracia, como estudiante de Derecho o como Publico en General, contamos con la información Jurídica mas enriquecida y actualizada que puedas encontrar en Web como es:",0,0
"Durante la sesión plenaria, los consejeros analizaron en asuntos  las  quejas promovidas por el representante de la coalición 5 de Mayo conformada por el  Partido Revolucionario Institucional () y el Partido Verde Ecologista de México (PVEM), Silvino Espinoza Herrera.",0,0
"Ampliar la imagen El director gerente del FMI, Rodrigo Rato, durante la inauguración de la sesión plenaria de ese organismo, realizada en Singapur, donde se autorizó que México, China, Corea del Sur y Turquía incrementaran su poder de  Foto: Ap Al Fondo Monetario Internacional (FMI) y a las naciones que lo controlan les encanta jugar a la democracia, a la  de a mentiritas.",0,0
"Como todos los datos que aporte el gobierno sean iguales que el de la inflacion APAGA Y VAMONOS... la tasa de inflacion oficial  ridicula una tomadura de pelo y en este otro dato que aportan hoy tambien habrá otra chapuza contable... al  se le pegaron todas las malas artes de Zapatones, que hacia de la mentira y la doble contabilidad el escudo para seguir timando a los españoles...",0,0
"Para proteger a dueños de una casa contra ajustes iniciales extraordinarios, las hipotecas de   contienen un casquillo del ajuste de tarifa.",0,0
PUNTO resolutivo tercero de la resolución emitida por el  de  de Correduría el 20 de mayo de 2002.,0,0
"La propia constitución cierra totalmente las puertas de la defensa jurídica a los extranjeros contra la  .1 La expulsión no obedece a razones de legalidad, sino a motivos esencialmente políticos, no justificables jurídica-mente.",0,0
"Además debe tenerse en cuenta, antes de aplicar las leyes de los ventiladores que los valores conocidos lo sean de un aparato de la misma familia trabajando en las mismas condiciones bajo las cuales queremos  los nuevos  y que las condiciones del ventilador considerado sean todas proporcionales a las correspondientes del tomado como punto de partida y cuyos valores reales de ensayo se conozcan.",0,0
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo muy bien los políticos son como las marionetas están movidos por hilos de los banqueros y del dinero si no os dais cuenta, seguir votandoles que ya veis lo que se consigue, mientras no se cambie la constitución y los 17  el Llamado café para todos, el barco no puede mas, pues la vía de agua y el lastre que tenemos que soportar, ara que  Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que vengan ara lo mismo, y si teneis memoria hace 30 años hasta a qui que a pasado siempre lo mismo.",0,0
"Alberto Cárdenas Jiménez, Gobernador  del Estado de Jalisco, entregó al Congreso del Estado, en sesión , su segundo informe de Gobierno.",0,0
"Sabeis que en Andalucia han perdido el miedo a  al PP,  hay que ver el resultados de las municipales donde el PSOE a poco desaparece del mapa.",0,0
"Rubén Díaz Vega firmó acuerdo de colaboración con la Comisión del Deporte del  de Sonora representada por el P. Carlos Rodríguez Freanner, Director General de CODESON.",0,0
"Mirar como no los desalojan de sus pisos ni de sus casas, que os da a entender eso que ellos son privílegiados por nuestros votos una vez tienen los votos,  son capaces de hacer nada por su electorado ni por nadie, 17  y la corte del Rey es lo que sobra en este país.",0,0
El Titular del Ejecutivo informó al Congreso del  y al pueblo de  sobre los avances y retos de su gobierno.,0,0
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos hombres ricos poseen sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos  son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser  pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca está satisfecho. (Henry George)",0,0
"Se afirma que desde la cárcel, Caro Quintero seguía utilizando a miembros de su familia y de ‘figuras de paja’ para invertir su  en empresas aparentemente legítimas y proyectos inmobiliarios, entre los cuales se encontraban Grupo Fracsa y Dbardi SA de CV, empresa de desarrollo inmobiliario; Grupo Constructor Segundo Milenio SA de CV; el restaurante bar  y el spa Hacienda Las Limas, esto según la Oficina de Control de Activos Extranjeros de Estados Unidos (OFAC, por sus siglas en inglés).",0,0
"Mas tarde o mas temprano, con los  sociales es lo que hace saltar las chispas de la guerra, ademas somos demasiados, eso no justifica nada, lo mas difícil es parar las desigualdades, que eso es como el bajo monte cuando arde se recrudece mas el fuego, donde sera esa guerra, donde hayan mas injusticias, o mas recursos naturales, en fin hemos avanzado mucho, pero hay una cosa que a pesar que lo sabemos, que todos tenemos que morir y no nos llevaremos nada terrestre a la otra vida, en cambio a qui somos todos unos acaparadores de poder y de  y eso es lo que hace que las diferencias sean cada día mas injustas, es como la pólvora se extiende hasta que alguien prende la mecha de la guerra.",0,0
"Med. de Admon. y Justicia del Gobierno del DF) dijo que para terminar con  de  hospitalarios que aumentan el riesgo de que pierdan la vida los accidentados de la Cd. de Méx., se pusieron de acuerdo la Ssa del DF, el ISSSTE, el IMSS, la CRM y la SS Federal para que antes de que concluya el mes de marzo se ponga en serv. la Red de Urgencias para los capitalinos.",0,0
Copyright © 2007 -  Wender & Wender - Todos los  reservados.,0,0
"La Contraloría General del  y la Procuraduría General de Justicia del Distrito Federal, con el valioso apoyo del Consejo Ciudadano de Seguridad Pública y Procuración de Justicia y el Instituto de Formación Profesional han iniciado con grandes expectativas, el Programa de Contraloría Ciudadana en Agencias del Ministerio Público, que tiene como objetivo fundamental, promover la transparencia de la gestión pública en las Agencias del Ministerio Público y vigilar que se preste el servicio - con legalidad, honradez, imparcialidad, profesionalismo, eficacia y eficiencia -, fomentar la cultura del servicio público y promover un trato respetuoso y amable a la ciudadanía, por parte de los .",0,0
"Este fantástico audiolibro que te mostrará como gestionar algo tan valioso como el  para conseguir la auténtica Libertad Financiera, es la segunda parte del de "" jugar y ganar el Juego del Dinero"" donde encontrarás los siguientes capítulos:",0,0
"¿ aquien se lo vas a quitar? por que tal y como se lo quites a 1, el resto salen por patas dxe aqui (si es que queda alguno) ¿se cree que esta idea se le ha ocurrido a ud el primero? esto ya se ha hecho en algun pais y la gente como ud ha pasado de  de los demas, a vivir en la .",0,0
"L a  , es el medio legal procesal por el que se da a conocer a los contribuyentes, los responsables solidarios o los terceros con ellos relacionados el contenido de un acto administrativo de caracter fiscal.",0,0
"Para quienes quieran mandar a la goma a Juan Gas y sus compinches o a cualquier otro Político enlistado en  de los  reconocidos en Oxkutzcab, la relación deberá contener cuando menos la firma de una cantidad de ciudadanos equivalente al 10% del padrón electoral correspondiente al municipio (más o menos 1200 firmas), con corte al 31 de diciembre del año previo al de la elección.",0,0
"lo señalaron las  de la Dirección General de Población (Digepo), Esperanza Aguilar Rodríguez e Ivonne Torres Castillo, quienes además consideraron que la educación es la mejor herramienta para evitar embarazos en adolescentes.",0,0
Los  son el  que tenemos con los habitantes más pobres del país para ayudarlos en su bienestar.,0,0
"La Contraloría General del Distrito Federal y la Procuraduría General de Justicia del Distrito Federal, con el valioso apoyo del Consejo Ciudadano de Seguridad Pública y Procuración de Justicia y el Instituto de Formación Profesional han iniciado con grandes expectativas, el Programa de Contraloría Ciudadana en Agencias del Ministerio Público, que tiene como objetivo fundamental, promover la transparencia de la gestión pública en las Agencias del Ministerio Público y vigilar que se preste el servicio - con legalidad, honradez, imparcialidad, profesionalismo, eficacia y eficiencia -, fomentar la cultura del  y promover un trato respetuoso y  a la ciudadanía, por parte de los servidores públicos.",0,0
"ACH  la  y es mucho más fácil que un cheque impreso, y esa es tal vez la mayor ventaja de uno sobre el otro.",0,0
"Obtener la constancia de inscripción, registro del padrón estatal de  y clave de  al módulo para pago de cuota fija, Régimen de Pequeños Contribuyentes.",0,0
"Marisol Córdoba | Publicado el Jueves, 20 de Junio de 2013 22:19 El pleno del Consejo General del Instituto Electoral del Estado (IEE) exoneró por unanimidad  al consejero presidente, Armando Guerrero Ramírez, por  lo que desechó por infundada la solicitud de remoción  por la coalición -PVEM en su contra por considerar que puso en peligro la legitimidad del organismo electoral ante su idea de transferir votos de un candidato a otro. De la misma manera desecharon la queja contra la consejera Olga Lazcano, que también fue puesto por el PRI acusándola de parcialidad.",0,0
"gusto tendré en dictar cuantas disposiciones legales sean convenientes para favorecer los intereses locales de Oaxaca; pero no puedo ni debo, como usted comprenderá, adoptar ninguna medida que perjudique a los demás estados, pues todos tienen igual  a la protección del gobierno, cuyos actos deben estar basados en la más estricta imparcialidad.",0,0
"De conformidad con la reforma al artículo 139 del Código Fiscal de la Federación publicada en el Diario Oficial de la Federación el 5 de enero de 2004, las notificaciones por estrados se  fijando durante quince días consecutivos el documento que se pretenda notificar en un sitio abierto al público de las oficinas de la autoridad que efectúe la notificación y publicando el documento citado, durante el mismo plazo, en la página electrónica que al efecto establezcan las  fiscales.",0,0
"Como todos los datos que aporte el  sean iguales que el de la inflacion APAGA Y VAMONOS... la tasa de inflacion oficial es ridicula una tomadura de pelo y en este otro dato que aportan hoy tambien habrá otra chapuza contable... al gobierno se le pegaron todas las malas artes de Zapatones, que hacia de la mentira y la  contabilidad el escudo para seguir timando a los españoles...",0,0
Para conseguir un buen expresso con crema y sabor intenso es imprescindible  la  adecuada.,0,0
"Iturrigaray se mostraba a acceder a lo expuesto por el Ayuntamiento, y entonces los inquisidores y los oidores, así como los partidarios del antiguo , formaron un complot capitaneado por don Gabriel Llermo, y en la noche del 15 de  de 1808 aprehendieron al Virrey y a su esposa, y le llevaron preso a la inquisición.",0,0
"La Contraloría General del Distrito Federal y la Procuraduría General de Justicia del Distrito Federal, con el valioso apoyo del Consejo Ciudadano de Seguridad Pública y Procuración de Justicia y el Instituto de Formación Profesional han iniciado con grandes expectativas, el Programa de Contraloría Ciudadana en Agencias del , que tiene como objetivo fundamental, promover la transparencia de la gestión pública en las Agencias del Ministerio Público y vigilar que se preste el servicio - con legalidad, honradez, imparcialidad, profesionalismo, eficacia y eficiencia -, fomentar la cultura del  y promover un trato respetuoso y amable a la ciudadanía, por parte de los servidores públicos.",0,0
"En cierto modo,  la  de que con un buen plan de estudios, con un buen curriculum, se iban a dar por añadidura las transformaciones en las otras esferas de las escuelas normales.",0,0
"tenemos una socialdemocracia, pero tampoco tenemos una derecha-liberal con sentido de País y a los hechos me remito de las incongruencias entre los fines con los Partidos con los que se pacta y cuyos intereses son como si un pirómano del Estado hiciera una coalición, por intereses de Poder, con el  de Madera.",0,0
"Cataluña es una oligarquía de las grandes familias burguesas de allí, lo saben todos los catalanes y saben que no  hacer nada... aunque cada vez que hay unas  sí que podrían intentar algo.",0,0
"""Ser uno de los municipios del  de Puebla, con mejor atención, calidad en el servicio, eficiencia y eficacia en los procesos de la administración pública municipal, generando para los ciudadanos condiciones  para el acercamiento con el gobierno municipal"".",0,0
Por muy ciertas que sean las cifras creo que en los años de  socialista  haberse preparado mejor para este momento.,0,0
"Presencia Ciudadana está promoviendo dos iniciativas para que en la coyuntura de las campañas a la Presidencia de la República y a la Jefatura del Gobierno del DF los grupos e individuos representantes de la sociedad civil (academia, organizaciones sociales, grupos de vecinos, etc.) tengamos una incidencia real en las propuestas , en los programas de gobierno y en las  públicas de los dos niveles de gobierno.",0,0
"Corrección de operaciones, anulacion de  actual, descuentos, desglose de , calculo de cambio, etc.",0,0
"Juventud,  y  ciudadana",0,0
"El  es un factor fundamental porque de él depende el desenlace de la relación; puede significar la diferencia entre el rechazo que conduciría al desprecio y el autodesprecio, y la aceptación que lleva de manera implícita la idea del matrimonio, la , los hijos y —también— el aburrimiento, el hastío y la posible desaparición del amor por el cual se había luchado al principio.",0,0
"Es que aparte de estar fatalmente redactado, la frase de , me recuerdo a cuando iba a hacer la comunión y te decian "" si mientes irás al infierno"", estos sociatas son como niños si no fueran tan perversos y no hubieran arruinado el pais serian hasta graciosos Solo la extema  estalinista, acusa a la extrema derecha de crimenes que no cometieron como lo de los abogados de Atocha Cenutrio, deja de hacer el ridículo",0,0
"> León: Diputados del PRI y  coincidieron en la necesidad de crear un ombusman de la información en Guanajuato, para defender los derechos de los  de acceder a la información pública.",0,0
"Años después añadió: Han sido pilar de control corporativo en el campo, grillete de , ahogo de ciudadanía, cadena a la movilidad social, opresión del individuo por  colectivas, y molde de destrucción de recursos naturales.",0,0
"Mucho gusto tendré en dictar cuantas disposiciones legales sean convenientes para favorecer los intereses locales de Oaxaca; pero no puedo ni debo, como usted comprenderá, adoptar ninguna medida que perjudique a los demás , pues todos tienen igual  a la protección del gobierno, cuyos actos deben estar basados en la más estricta imparcialidad.",0,0
"Este escenario toca, inevitablemente, a Javier López Zavala, quien podría tener –si no es que tiene- varias perspectivas: la candidatura del PRI a la Presidencia Municipal de Puebla, una   al Congreso del Estado y… su muy segura estancia en la Secretaría de Gobernación.",0,0
Doug tiene en su haber más de 20 años de experiencia  el  y crecimiento de servicios inalámbricos y de Internet.,0,0
"No se puede entender lo que está sucediendo sin admitir una absoluta aquiescencia/compadreo de los  con los desmanes que las clases dominantes financieras, a las que llamamos mercados erróneamente, están cometiendo a nuestra .",0,0
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo muy bien los políticos son como las marionetas están movidos por hilos de los banqueros y del dinero si no os dais cuenta, seguir votandoles que ya veis lo que se consigue, mientras no se cambie la constitución y los 17  el Llamado café para todos, el  no puede mas, pues la vía de agua y el lastre que tenemos que soportar, ara que no Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que vengan ara lo mismo, y si teneis memoria hace 30 años hasta a qui que a pasado siempre lo mismo.",0,0
"GarciaFuentes no cuenta los millones de Andaluces que viven en Cataluña porque en su tierra no podían vivir Está claro y lo dice alguno de ustedes con el desmantelamiento y las obstruciones a la industrialización andaluza... no es que NO PODÍAN VIVIR ES QUE NO LES DEJARON ; puesto que la región andaluza (que en extensión es como Portugal) es riquísima en recursos, pero pobrísima en , todos PELOTILLEROS DEL QUE MANDA EN MADRID; sea Franco o sea el devastador Zapatero.",0,0
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos hombres ricos poseen sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de ricos. (Herbert Kaufman) * La libertad produce , y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser rica pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único  que nunca está satisfecho. (Henry George)",0,0
"""El contenido de este sitio es meramente  y de comunicación con los ciudadanos"" © Gobierno del  de Coahuila.",0,0
En  renuncia a su cargo para ocupar el puesto de gobernador de su  natal.,0,0
"CONAPO define a la migración como el desplazamiento de personas que cambian su residencia habitual desde una   hacia otra, o que se mudan de un país a otro, en un periodo determinado.",0,0
"Morales señala que en repetidas ocasiones le insistió a Jiménez que no  sus  por razones de seguridad, pero el reportero fue pertinaz hasta el punto de amenazar con demandar a El Imparcial si el periódico no le daba crédito por su trabajo.",0,0
Estrategia de e-,0,0
"Presencia Ciudadana está promoviendo dos iniciativas para que en la coyuntura de las campañas a la  de la República y a la Jefatura del Gobierno del DF los grupos e individuos representantes de la sociedad civil (academia, organizaciones , grupos de vecinos, etc.) tengamos una incidencia real en las propuestas electorales, en los programas de gobierno y en las políticas públicas de los dos niveles de gobierno.",0,0
"Canadá tiene elementos de ambos, pero al ser un país , tiende a  de un sistema mundial, a pesar de ser productor de materias primas.",0,0
"A poco más de un año de su lanzamiento, hemos  diferentes actividades entre las que se  el cambio del etiquetado de todos nuestros productos; habilitamos el sitio de Internet www.institutodebebidas.org, el cual ofrece información acerca de investigaciones de la importancia de la hidratación, las bebidas y sus ingredientes; y en la misma línea, unimos esfuerzos con la CONADE y la SEP para promover la actividad física en más 4 mil escuelas primarias públicas a nivel nacional.",0,0
"a- Absoluta: es decir asociada a un núcleo irreductible de necesidades básicas que de no ser atendidas se traduce en  de: , desnutrición y penuria visible más allá de una situación relativa.",0,0
"> León: Diputados del  y PRD coincidieron en la necesidad de crear un ombusman de la información en Guanajuato, para  los derechos de los ciudadanos de acceder a la información pública.",0,0
"Marisol Córdoba | Publicado el Jueves, 20 de Junio de 2013 22:19 El pleno del Consejo General del Instituto Electoral del Estado (IEE) exoneró por unanimidad  al consejero presidente, Armando Guerrero Ramírez, por  lo que desechó por infundada la solicitud de remoción hecha por la coalición PRI-PVEM en su contra por considerar que puso en peligro la legitimidad del organismo electoral ante su idea de transferir votos de un  a otro. De la misma manera desecharon la queja contra la consejera Olga Lazcano, que también fue puesto por el  acusándola de parcialidad.",0,0
"Mirar como no los desalojan de sus pisos ni de sus casas, que os da a entender eso que ellos son privílegiados por nuestros votos una vez tienen los ,  son capaces de hacer nada por su electorado ni por nadie, 17 gobiernos y la corte del Rey es lo que sobra en este país.",0,0
"Simplemente destaquemos tres cosas: mientras que el padrón electoral tuvo un crecimiento -de 1994 al 2006- de 26 millones, el número de votantes solamente creció en 6 millones, es decir solamente el 23 por ciento de los mexicanos que se  al  desde 94 votaron en el 2006.",0,0
"Marisol Córdoba | Publicado el Jueves, 20 de Junio de  22:19 El pleno del Consejo General del Instituto Electoral del Estado (IEE) exoneró por unanimidad  al consejero , Armando Guerrero Ramírez, por  lo que desechó por infundada la solicitud de remoción hecha por la coalición PRI-PVEM en su contra por considerar que puso en peligro la legitimidad del organismo electoral ante su idea de transferir votos de un candidato a otro. De la misma manera desecharon la queja contra la consejera Olga Lazcano, que también fue puesto por el PRI acusándola de parcialidad.",0,0
"A lo largo de su vida, el autor no sólo formó parte de la Academia Mexicana de la Lengua, sino que también fue senador y diputado, prologó más de 40 obras tanto de autores mexicanos como de extranjeros, colaboró con las publicaciones más importantes de su país,  las  ""El libro y el pueblo"" y ""Mar abierto"", fundó ""Las letras patrias"", enseñó lengua y literatura y se desempeñó como jefe de departamento de Literatura del Instituto Nacional de Bellas Artes, entre otras actividades.",0,0
"Como todos los datos que aporte el  sean iguales que el de la inflacion APAGA Y VAMONOS... la tasa de inflacion  es ridicula una tomadura de pelo y en este otro dato que aportan hoy tambien habrá otra chapuza contable... al gobierno se le pegaron todas las malas artes de Zapatones, que hacia de la mentira y la doble contabilidad el escudo para seguir timando a los españoles...",0,0
"AT-Media es una compañía especializada en la Aplicación de Tecnologías de Información y Multimedia de acuerdo a las necesidades de su empresa: consultoría, desarrollo, implantación, operación y mantenimiento de sistemas en Intranet, Internet y Cliente-Servidor, utilizando el software y los sistemas de control de calidad más avanzados a nivel mundial, con el único propósito de que concentre todos sus esfuerzos en el  de su , mientras nosotros transformamos su información en una aplicación a la medida de sus necesidades .",0,0
"También ha sido diputado federal y fungió como coordinador parlamentario de la fracción del PAN, durante poco más de los primeros dos años de la LIX Legislatura (2003-2006), y pidió licencia para contender con Felipe Calderón y Alberto Cárdenas por la  presidencial de su .",0,0
", como buen priísta, falta a su palabra -dice el",0,0
"Ampliar la imagen El director gerente del FMI, Rodrigo Rato, durante la inauguración de la sesión plenaria de ese organismo, realizada en Singapur, donde se autorizó que México, , Corea del Sur y Turquía incrementaran su poder de voto Foto: Ap Al Fondo Monetario Internacional (FMI) y a las naciones que lo controlan les encanta jugar a la democracia, a la  de a mentiritas.",0,0
"Familiares de los desaparecidos, entre ellos los dos integrantes del EPR, emprenderán una campaña con el objetivo de que tanto en el país como en el exterior sectores sociales, diplomáticos y gobernantes envíen misivas a los gobiernos federal y locales “para   y que sean presentados con vida, ya que fueron detenidos y desaparecidos por el gobierno mexicano en 2007”.",0,0
"Mucho gusto tendré en dictar cuantas disposiciones legales sean convenientes para favorecer los intereses locales de Oaxaca; pero  puedo ni debo, como usted comprenderá, adoptar ninguna medida que perjudique a los demás estados, pues todos tienen igual derecho a la protección del , cuyos actos deben estar basados en la más estricta imparcialidad.",0,0
"En el mensaje con que se envió a la Cámara de Diputados el proyecto de ley sobre las libertades de opinión e información y ejercicio del periodismo, o Ley de Prensa, nombre con el que es conocida, se expresa lo siguiente: ""El derecho del pueblo gobernado a la información, sin la cual el ejercicio de sus competencias sería simplemente ilusorio, nos induce al reconocimiento sin reservas de la función pública que cumple la prensa en el  .",0,0
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo  bien los políticos son como las marionetas están movidos por hilos de los banqueros y del dinero si no os dais cuenta, seguir votandoles que ya veis lo que se consigue, mientras no se cambie la  y los 17 gobiernos el Llamado café para todos, el barco no puede mas, pues la vía de agua y el lastre que tenemos que soportar, ara que no Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que vengan ara lo mismo, y si teneis memoria hace 30 años hasta a qui que a pasado siempre lo mismo.",0,0
"Los que son como yo luchamos a veces mas por los que son como tu, que no ven mas allá de sus pupilas, el sistema te está quemando todos los días a multitud de personas, que caen en la , y eso no es reparar un cristal o Starbuck, que por cierto no se lo que es, pero a mas de un  que si han matado, porque te recuerdo que gracias a estos, mucha gente lo están pasando realmente mal, que mucha gente caen en el suicidio, y ahí están las estadísticas a esos, si que habría que quemar a alguno.",0,0
"Mejorar la coherencia a todos los niveles en la formulación de políticas globales para el desarrollo económico  y la reducción de la , incluida la contribución de los enfoques regionales;",0,0
"Winston Churchill: ""Una nación que intente prosperar a base de impuestos es como un  con los pies en un cubo tratando de levantarse estirando del asa"" Si se reducen los , se consume más.",0,0
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos hombres ricos poseen sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser  pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único  que nunca está satisfecho. (Henry George)",0,0
Ha  un � de luz que el Se�or me concedi� para iluminar mi existencia.,0,0
"Alberto Cárdenas Jiménez,  del Estado de Jalisco, entregó al  del Estado, en sesión solemne, su segundo informe de Gobierno.",0,0
"Obtén ingresos extra!inicia tu propio negocio!gana  en tus ratos libres!sin inversiónproductos sin  para el hogar: baño, re ...",0,0
"De tal forma, distintos  de la sociedad civil realizaremos una agenda ambiental ciudadana en la que se establezcan propuestas estratégicas que debe incluir la gestión ambiental en el periodo de  2006-2012.",0,0
"Al momento del pago se retendrá el impuesto correspondiente, que es del 1%, 7% o el 21% del monto de los premios (según corresponda al Estado en que se presente el boleto a cobro), de acuerdo con las leyes de la Federación y el DF vigentes ( el  que aplica a la localidad en donde deseas cobrar tu premio).",0,0
"Desde hace años en México ocurre un saqueo de todo  de  biológica, especies conocidas por su uso científico y económico.",0,0
"Es la imagen del nivel de prosperidad y bienestar que alcanzan las diferentes comunidades humanas del planeta, pero también el espejo de la   con la que se paga el confort de unos cuantos.",0,0
"SAGARPA ha iniciado su Consulta Pública 2006-2012, con la realización de Foros Estatales, cuyo objetivo es obtener de manera directa y participativa las opiniones y propuestas de lo más representativo de la sociedad rural de cada  para incorporarlas a los lineamientos de  y programas del Plan Nacional de Desarrollo 2006-2012, y el Programa Sectorial, como base fundamental de sus contenidos con visión a largo plazo.",0,0
"En Información Jurídica encontraras todo lo que necesitas saber sobre el derecho, como abogado litigante, como licenciado en la , como estudiante de Derecho o como Publico en General, contamos con la información Jurídica mas enriquecida y actualizada que puedas encontrar en  como es:",0,0
"La policía china detuvo a 59 personas en Tíbet por propagación de ""rumores"" subversivos tras los disturbios que sacudieron en marzo esa región y las acusaron de actuar por cuenta del Dalai Lama, el  del ....",0,0
"Si usted efectuó la compensación de saldos, no olvide que debe  un aviso ante la Administración Local de Asistencia al Contribuyente que le corresponda, mediante la forma  41 acompañada de los Anexos y documentos que se señalan en el reverso de dicha forma fiscal, según el tipo de impuesto que haya compensado.",0,0
"El año de la Rata de Tierra, que, según el horóscopo chino,  la  natural, será para muchos el mejor año que han tenido.",0,0
"La información es la base de la democracia, sostuvo el candidato de la izquierda a la  de la República, Andrés Manuel López Obrador al convocar a los ciudadanos a no dejarse manipular por la publicidad y la  política que pretende imponer al próximo presidente de México.",0,0
"De tal forma, distintos representantes de la sociedad civil realizaremos una agenda ambiental ciudadana en la que se establezcan propuestas estratégicas que  incluir la gestión ambiental en el periodo de  2006-2012.",0,0
"En tal sentido, los elementos que privaron temporalmente de su libertad al quejoso no tenían fundamento para  acto de  que en consecuencia se consideró una arbitrariedad, transgresora de lo dispuesto por el artículo 16 de la Constitución Política de los Estados Unidos Mexicanos así como por los artículos XXV de la Declaración Americana de los Derechos y Deberes del Hombre, 9.1 del Pacto Internacional de Derechos Civiles y Políticos, y 7 de la Convención Americana Sobre Derechos Humanos, por lo que se dictó la recomendación correspondiente.",0,0
3 A esto el politólogo argentino Guillermo O’Donnell le   delegativa.,0,0
"Alfonso Bonifacio Lucio Rodriguez20 de noviembre de 2011, 21:55 LA pobreza se  una forma de vivir y sobrevivir en los paises de rnta baja lapobreza que existe en el mundo es demaciado pero por mas que luchemos contra ella para erradicarla esta parece que en lugar de disminuir aumenta mas la ´ es como el cancer entre mas la dejas mas avansa por eso luchemos por un mundo sin pobreza",0,0
"Y cuando no loase dicen: ""¡carajo!,   y malagradecido"".",0,0
