sentence,pos_seq,genre,preds,true
I think I 'll work nights only cos,"['PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'NOUN', 'ADV', 'ADP']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"time er , put it right .","['NOUN', 'INTJ', 'PUNCT', 'VERB', 'PRON', 'ADJ', 'PUNCT']",conversation,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
if there 's any weak stuff then I said,"['ADP', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADV', 'PRON', 'VERB']",conversation,00001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
and I can work on it .,"['CCONJ', 'PRON', 'VERB', 'VERB', 'ADP', 'PRON', 'PUNCT']",conversation,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
yeah that 's it .,"['INTJ', 'DET', 'VERB', 'PRON', 'PUNCT']",conversation,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Is that what he said to you ?,"['VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'PRON', 'PUNCT']",conversation,01000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Oh I did n't know that !,"['INTJ', 'PRON', 'VERB', 'ADV', 'VERB', 'DET', 'PUNCT']",conversation,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
And then watch,"['CCONJ', 'ADV', 'VERB']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
I did n't know he said that to him !,"['PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'VERB', 'ADP', 'ADP', 'PRON', 'PUNCT']",conversation,00000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"he said I come to be supervisor he said , I do n't know , I do n't wish to learn all that !","['PRON', 'VERB', 'PRON', 'VERB', 'PART', 'VERB', 'NOUN', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'DET', 'DET', 'PUNCT']",conversation,00000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Well can you supervise if you do n't know what the hell 's going on !,"['INTJ', 'VERB', 'PRON', 'VERB', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'NOUN', 'DET', 'NOUN', 'VERB', 'VERB', 'PART', 'PUNCT']",conversation,00000000000101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I said to John,"['PRON', 'VERB', 'ADP', 'PROPN']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"That 's what John said , he wanted","['DET', 'VERB', 'NOUN', 'PROPN', 'VERB', 'PUNCT', 'PRON', 'VERB']",conversation,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"No I 'm listening to them , I 'm doing a project .","['INTJ', 'PRON', 'VERB', 'VERB', 'ADP', 'PRON', 'PUNCT', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT']",conversation,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"That 's all well if you want it erased , I will I mean it 's upto you entirely","['DET', 'VERB', 'ADV', 'ADV', 'ADP', 'PRON', 'VERB', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'PRON', 'VERB', 'ADJ', 'PRON', 'ADV']",conversation,10000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ca n't get more common than me !,"['VERB', 'ADV', 'VERB', 'ADV', 'ADJ', 'ADP', 'PRON', 'PUNCT']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Ey I told them , I said you might hear some right I was in the pub Saturday night , mind I did tell afterwards and he 's ever such a nice fella he comes over door","['PROPN', 'PRON', 'VERB', 'PRON', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PROPN', 'NOUN', 'PUNCT', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADV', 'CCONJ', 'PRON', 'VERB', 'ADV', 'ADJ', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'ADP', 'NOUN']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Well I did n't tell him it he can wind it just erase it I mean I do n't I said I 'm alright love just to do all that , I 've got twenty tapes !","['INTJ', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'PRON', 'PRON', 'VERB', 'VERB', 'PRON', 'ADV', 'VERB', 'PRON', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'PRON', 'VERB', 'PRON', 'VERB', 'ADJ', 'NOUN', 'ADV', 'PART', 'VERB', 'ADJ', 'DET', 'PUNCT', 'PRON', 'VERB', 'VERB', 'NUM', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"It 's the words they 're interested in , not what you actually say and the","['PRON', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'ADJ', 'ADP', 'PUNCT', 'ADV', 'NOUN', 'PRON', 'ADV', 'VERB', 'CCONJ', 'DET']",conversation,"0000000100000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000100000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Or if anybody told me , I mean I would n't and talking in confidence about their private life or","['CCONJ', 'ADP', 'NOUN', 'VERB', 'PRON', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'CCONJ']",conversation,00000000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I only want the best of my girls on this job .,"['PRON', 'ADV', 'VERB', 'DET', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",fiction,00000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Madame Mattli was almost exactly as Paula had imagined she would be , a petite perfectly turned out woman with an air of chic that was unmistakably French .","['PROPN', 'PROPN', 'VERB', 'ADV', 'ADV', 'ADP', 'PROPN', 'VERB', 'VERB', 'PRON', 'VERB', 'VERB', 'PUNCT', 'DET', 'ADJ', 'ADV', 'VERB', 'PART', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'ADV', 'ADJ', 'PUNCT']",fiction,"0000000000000000000101000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000101000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Ã¢ÂÂ Little one , I would like to speak with you .","['NOUN', 'ADJ', 'NUM', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'ADP', 'PRON', 'PUNCT']",fiction,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Ã¢ÂÂ I have been watching you work , Madame Mattli said directly .","['NOUN', 'PRON', 'VERB', 'VERB', 'VERB', 'PRON', 'VERB', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'ADV', 'PUNCT']",fiction,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The fact is that I have a vacancy arising for a couture model .,"['DET', 'NOUN', 'VERB', 'ADP', 'PRON', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']",fiction,00000100100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"But all the same I could n't make such a move without giving it some thought , Paula said grandly .","['CCONJ', 'ADJ', 'DET', 'ADJ', 'PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'DET', 'NOUN', 'ADP', 'VERB', 'PRON', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'ADV', 'PUNCT']",fiction,00000001001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
She was going to take it Ã¢ÂÂ of course !,"['PRON', 'VERB', 'VERB', 'PART', 'VERB', 'PRON', 'PROPN', 'ADP', 'NOUN', 'PUNCT']",fiction,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
She had booked herself a bed at a YWCA hostel for the time being .,"['PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']",fiction,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
On her second day Madame Mattli took her to Vidal Sassoon 's salon in Grosvenor House so that her hair could be cut in an up-to-the-minute style .,"['ADP', 'ADJ', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'PRON', 'ADP', 'PROPN', 'PROPN', 'PART', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADP', 'DET', 'PUNCT', 'NOUN', 'PUNCT']",fiction,"1000000000000000000000010000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","1000000000000000000000010000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
Paula guessed .,"['PROPN', 'VERB', 'PUNCT']",fiction,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"The appearance of a famous face in the show rooms always caused a stir amongst the girls , who all longed to hook a wealthy husband Ã¢ÂÂ and if he had a title , like the Aly Khan , or was a film star like Omar Shariff , then so much the better !","['DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'DET', 'VERB', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN', 'PROPN', 'CCONJ', 'ADP', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT', 'CCONJ', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'ADV', 'ADV', 'ADV', 'DET', 'ADJ', 'PUNCT']",fiction,"0000000000000110000000100000001000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000110000000100000001000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
Although she enjoyed her job Paula was lonely .,"['ADP', 'PRON', 'VERB', 'ADJ', 'NOUN', 'PROPN', 'VERB', 'ADJ', 'PUNCT']",fiction,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
Ã¢ÂÂ Having trouble ? a voice beside her asked .,"['NOUN', 'VERB', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'ADJ', 'VERB', 'PUNCT']",fiction,01000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ Do n't worry .,"['NOUN', 'VERB', 'ADV', 'VERB', 'PUNCT']",fiction,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Paula turned gratefully , then gasped with surprise as she recognised the slight figure in black roll-neck sweater and skin tight pants .","['PROPN', 'VERB', 'ADV', 'PUNCT', 'ADV', 'VERB', 'ADP', 'NOUN', 'ADP', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'NOUN', 'PUNCT']",fiction,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ Shall we sit over there in the corner ?,"['NOUN', 'VERB', 'PRON', 'VERB', 'ADV', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT']",fiction,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
He grinned at her impishly .,"['PRON', 'VERB', 'ADP', 'PRON', 'ADV', 'PUNCT']",fiction,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"In a small way at the moment , of course , but things are happening .","['ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'VERB', 'VERB', 'PUNCT']",fiction,10111000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10111000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I came into a bit of money when my grandmother died and I decided to put it to good use .,"['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'VERB', 'CCONJ', 'PRON', 'VERB', 'PART', 'VERB', 'PRON', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",fiction,01101000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01101000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
But I wanted to work for myself .,"['CCONJ', 'PRON', 'VERB', 'PART', 'VERB', 'ADP', 'PRON', 'PUNCT']",fiction,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"In fact I have just been looking at a place in South Audley Street , not far from Mattli .","['ADP', 'NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'ADV', 'ADV', 'ADP', 'PROPN', 'PUNCT']",fiction,10000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I had no idea , Paula said , surprised she had not already heard the news .","['PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'PUNCT', 'VERB', 'PRON', 'VERB', 'ADV', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT']",fiction,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ I do n't earn that much !,"['NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'ADV', 'ADJ', 'PUNCT']",fiction,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"In the meantime , do n't forget your friends , eh Paula ?","['ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'ADV', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'INTJ', 'PROPN', 'PUNCT']",fiction,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Outside the front entrance of the House of Mattli Paula turned to give him a quick impulsive hug .,"['ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'VERB', 'PART', 'VERB', 'PRON', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",fiction,00000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Ã¢ÂÂ Not once but several times , he added .","['NOUN', 'ADV', 'ADV', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PUNCT']",fiction,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
It seemed ridiculous that a newcomer like Gary could be any threat to a well-established house like Mattli .,"['PRON', 'VERB', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PUNCT']",fiction,00000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Surely that must be obvious to everyone who met him .,"['ADV', 'DET', 'VERB', 'VERB', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'VERB', 'PRON', 'PUNCT']",fiction,01000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
And she could n't bear the thought of being sucked back into the ebb tide of loneliness again either .,"['CCONJ', 'PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADV', 'ADV', 'PUNCT']",fiction,"0000100001110110000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000100001110110000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Ã¢ÂÂ I am afraid I do expect it , Paula , in this case .","['NOUN', 'PRON', 'VERB', 'ADJ', 'PRON', 'VERB', 'VERB', 'PRON', 'PUNCT', 'PROPN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT']",fiction,00000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
But you leave me no choice .,"['CCONJ', 'PRON', 'VERB', 'PRON', 'DET', 'NOUN', 'PUNCT']",fiction,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ What are you doing here ? he asked without moving his lips .,"['NOUN', 'NOUN', 'VERB', 'PRON', 'VERB', 'ADV', 'PUNCT', 'PRON', 'VERB', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",fiction,00000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Ã¢ÂÂ I 've left Mattli , she said .","['NOUN', 'PRON', 'VERB', 'VERB', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'PUNCT']",fiction,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The girl pulled on her wrap and moved to the door looking back over her shoulder as she went and Paula was aware of the hostility in her gaze .,"['DET', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'ADV', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PRON', 'VERB', 'CCONJ', 'PROPN', 'VERB', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",fiction,00000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Oh well , she should be used to it by now Ã¢ÂÂ¦","['INTJ', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'VERB', 'VERB', 'ADP', 'PRON', 'ADP', 'ADV', 'PROPN']",fiction,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ You know that and so do I. But suppose I 've done something similar ?,"['NOUN', 'PRON', 'VERB', 'DET', 'CCONJ', 'ADV', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'PRON', 'VERB', 'VERB', 'NOUN', 'ADJ', 'PUNCT']",fiction,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
It happens every season Ã¢ÂÂ by sheer chance and law of averages some of the ideas are bound to come up .,"['PRON', 'VERB', 'DET', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'DET', 'ADP', 'DET', 'NOUN', 'VERB', 'VERB', 'PART', 'VERB', 'PART', 'PUNCT']",fiction,00000010010000000101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010010000000101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ You 're going to have to describe the Mattli collection to me .,"['NOUN', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'PART', 'VERB', 'DET', 'PROPN', 'NOUN', 'ADP', 'PRON', 'PUNCT']",fiction,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Ã¢ÂÂ Gary ! she objected , shocked .","['PROPN', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'PUNCT', 'ADJ', 'PUNCT']",fiction,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You ca n't steal their ideas !,"['PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",fiction,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ I 'm sure there 's nothing to worry about .,"['NOUN', 'PRON', 'VERB', 'ADJ', 'ADV', 'VERB', 'NOUN', 'PART', 'VERB', 'ADP', 'PUNCT']",fiction,00000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I asked Ellen that afternoon .,"['PRON', 'VERB', 'PROPN', 'DET', 'NOUN', 'PUNCT']",fiction,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
It 's hard to believe she 's about to be worth six million dollars .,"['PRON', 'VERB', 'ADJ', 'PART', 'VERB', 'PRON', 'VERB', 'ADJ', 'PART', 'VERB', 'ADJ', 'NUM', 'NUM', 'NOUN', 'PUNCT']",fiction,00100001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I smiled at the severity of Ellen 's judgment .,"['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PART', 'NOUN', 'PUNCT']",fiction,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
She has an obsession with the drug that verges on monomania .,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'VERB', 'ADP', 'NOUN', 'PUNCT']",fiction,01001000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01001000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ Do n't you approve of that ?,"['NOUN', 'VERB', 'ADV', 'PRON', 'VERB', 'ADP', 'DET', 'PUNCT']",fiction,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ What do you make of Rickie ?,"['NOUN', 'NOUN', 'VERB', 'PRON', 'VERB', 'ADP', 'PROPN', 'PUNCT']",fiction,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
She laughed at the suspicion of jealousy in my voice .,"['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",fiction,00100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
