sentence,pos_seq,genre,preds,true
"No , no , not when it comes to pastry , a nice bit of apple pie and","['INTJ', 'PUNCT', 'INTJ', 'PUNCT', 'ADV', 'ADV', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ']",conversation,00000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I probably come on with , on , on , on you with it after Christmas as well cos I 'll probably put some back on","['PRON', 'ADV', 'VERB', 'PART', 'ADP', 'PUNCT', 'ADV', 'PUNCT', 'ADV', 'PUNCT', 'ADP', 'PRON', 'ADP', 'PRON', 'ADP', 'PROPN', 'ADV', 'ADV', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP']",conversation,00010010101000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Yeah , Tina can go on it .","['INTJ', 'PUNCT', 'PROPN', 'VERB', 'VERB', 'ADP', 'PRON', 'PUNCT']",conversation,00001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"No , going on holiday","['INTJ', 'PUNCT', 'VERB', 'ADP', 'NOUN']",conversation,00110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"you ai n't blushed like that for a long while have you ? , yeah , that will be a holiday , watch your camp bed do n't fold up love","['PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'PRON', 'PUNCT', 'PUNCT', 'INTJ', 'PUNCT', 'DET', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADV', 'VERB', 'PART', 'NOUN']",conversation,00000100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
", I 'm only telling you what to expect you know , when you go on holiday","['PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'NOUN', 'PART', 'VERB', 'PRON', 'VERB', 'PUNCT', 'ADV', 'PRON', 'VERB', 'ADP', 'NOUN']",conversation,00000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I 've got another weight watcher 's order form , four ,","['PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADV', 'PART', 'NOUN', 'NOUN', 'PUNCT', 'NUM', 'PUNCT']",conversation,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Yeah and you feel like a bleeding rabbit .,"['INTJ', 'CCONJ', 'PRON', 'VERB', 'ADP', 'DET', 'VERB', 'NOUN', 'PUNCT']",conversation,00010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Fair enough , I think I work","['ADJ', 'ADV', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB']",conversation,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"You , getting all put some back in , I need some by six o'clock , I said comes at six thirty , you ca n't have it we 're bloody cooking , any way I though you done John 's said his got because come on .","['PRON', 'PUNCT', 'VERB', 'DET', 'VERB', 'DET', 'NOUN', 'ADV', 'PUNCT', 'PRON', 'VERB', 'DET', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADP', 'NUM', 'NUM', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'PRON', 'VERB', 'ADJ', 'VERB', 'PUNCT', 'DET', 'NOUN', 'PRON', 'ADP', 'PRON', 'VERB', 'PROPN', 'PART', 'VERB', 'ADJ', 'VERB', 'ADP', 'VERB', 'PART', 'PUNCT']",conversation,"0000000000000000000100000010000000100
000000001100000000000000000000000000000000000000000000000000000000000000000000","0000000000001000000100000000000000000
010000001100000000000000000000000000000000000000000000000000000000000000000000"
"John 's told me to tell you to go and get it , right I said I said Richard coming , for four hundred pound I you 're not coming for it so that 's it oh you think it was pub machine or","['PROPN', 'PART', 'VERB', 'PRON', 'PART', 'VERB', 'PRON', 'PART', 'VERB', 'CCONJ', 'VERB', 'PRON', 'PUNCT', 'INTJ', 'PRON', 'VERB', 'PRON', 'VERB', 'PROPN', 'VERB', 'PUNCT', 'ADP', 'NUM', 'NUM', 'NOUN', 'PRON', 'PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'PRON', 'ADP', 'DET', 'VERB', 'PRON', 'INTJ', 'PRON', 'VERB', 'PRON', 'VERB', 'NOUN', 'NOUN', 'CCONJ']",conversation,"0000000000000000000000000000010000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000001000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"I ca n't make the machine go any bloody quicker , well I can , but I so what 's the point in that come and have a look at it and then they said come back and do it when you on the skin , you know the skin bring it forward well it do n't go back , it just gets all tangled .","['PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'VERB', 'DET', 'ADJ', 'ADV', 'PUNCT', 'INTJ', 'PRON', 'VERB', 'PUNCT', 'CCONJ', 'PRON', 'ADV', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'VERB', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'CCONJ', 'ADV', 'PRON', 'VERB', 'VERB', 'ADV', 'CCONJ', 'VERB', 'PRON', 'ADV', 'PRON', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'VERB', 'PRON', 'ADV', 'INTJ', 'PRON', 'VERB', 'ADV', 'VERB', 'ADV', 'PUNCT', 'PRON', 'ADV', 'VERB', 'DET', 'VERB', 'PUNCT']",conversation,"0000001000000000000001100010000000000
000000000000010000001100000100000000000000000000000000000000000000000000000000","0001001000000000000001110010010000000
000000000000000000000100000000000000000000000000000000000000000000000000000000"
"He come in Saturday , not that he , we 've heard all that before , said that you can get give it a good wash and squeeze it back , that I ca n't put one on now , give me a ring when you 're done","['PRON', 'VERB', 'ADP', 'PROPN', 'PUNCT', 'ADV', 'ADP', 'PRON', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADJ', 'DET', 'ADV', 'PUNCT', 'VERB', 'ADP', 'PRON', 'VERB', 'VERB', 'VERB', 'PRON', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'PRON', 'PART', 'PUNCT', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'NUM', 'ADP', 'ADV', 'PUNCT', 'VERB', 'PRON', 'DET', 'NOUN', 'ADV', 'PRON', 'VERB', 'VERB']",conversation,"0000000000000110000011000000000000010
000100000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000110000001000000010000000
000100000010000000000000000000000000000000000000000000000000000000000000000000"
"nothing to do with , he stood there , he said , it 's not working , and he paid the bloody bill I put them on right .","['NOUN', 'PART', 'VERB', 'ADP', 'PUNCT', 'PRON', 'VERB', 'ADV', 'PUNCT', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'PRON', 'PART', 'ADJ', 'PUNCT']",conversation,"0001000000000000000001001010000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0001000000000001000001000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"They have n't mentioned it this year , have they ?","['PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'PUNCT']",conversation,00010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Oh we were waiting and waiting in the end we got in the car .,"['INTJ', 'PRON', 'VERB', 'VERB', 'CCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']",conversation,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I take I take , only occasionally I go mad and let ripe and have quite a few , other times I just be on an orange juice and lemonade","['PRON', 'VERB', 'PRON', 'VERB', 'PUNCT', 'ADV', 'ADV', 'PRON', 'VERB', 'ADJ', 'CCONJ', 'VERB', 'ADJ', 'CCONJ', 'VERB', 'ADJ', 'DET', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'PRON', 'ADV', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'NOUN']",conversation,01010000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010010100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"At least you keep in touch , some of them get shoved away and they never , nobody do n't bother with them do they ?","['ADP', 'ADJ', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'DET', 'ADP', 'PRON', 'VERB', 'VERB', 'ADV', 'CCONJ', 'PRON', 'ADV', 'PUNCT', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADP', 'PRON', 'VERB', 'PRON', 'PUNCT']",conversation,00000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00011100000110000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Go and get nine tickets , or I start right up all the bloody year round for that .","['VERB', 'CCONJ', 'VERB', 'NUM', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'ADV', 'ADP', 'ADJ', 'DET', 'ADJ', 'NOUN', 'ADV', 'ADP', 'DET', 'PUNCT']",conversation,00000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000001001010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Yeah , we pay all the year round for that do n't we and that 's all we bloody get out of it .","['INTJ', 'PUNCT', 'PRON', 'VERB', 'ADJ', 'DET', 'NOUN', 'ADV', 'ADP', 'DET', 'VERB', 'ADV', 'PRON', 'CCONJ', 'DET', 'VERB', 'DET', 'PRON', 'ADJ', 'VERB', 'ADP', 'ADP', 'PRON', 'PUNCT']",conversation,00000000000000100010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Why it is , it 's very , very , very wrong , say we pay all year round for that , I 've paid for a year for my ticket","['ADV', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'PUNCT', 'ADV', 'PUNCT', 'ADV', 'ADJ', 'PUNCT', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'ADV', 'ADP', 'DET', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN']",conversation,00000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Won it in the raffle gon na have a drop in our tea , warm us up !","['VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'NOUN', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'PART', 'PUNCT']",conversation,00100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I said to him I 'll wrap it up and give you it for your Christmas present !,"['PRON', 'VERB', 'ADP', 'PRON', 'PRON', 'VERB', 'VERB', 'PRON', 'PART', 'CCONJ', 'VERB', 'PRON', 'PRON', 'ADP', 'ADJ', 'PROPN', 'NOUN', 'PUNCT']",conversation,00100000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Anytime But I remember bloody you coming in on a Sunday morning sometimes you , bloody can hardly the bed !","['PROPN', 'CCONJ', 'PRON', 'VERB', 'ADJ', 'PRON', 'VERB', 'PART', 'ADP', 'DET', 'PROPN', 'NOUN', 'ADV', 'PRON', 'PUNCT', 'ADJ', 'VERB', 'ADV', 'DET', 'NOUN', 'PUNCT']",conversation,00001000100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
That gives you your bit of character .,"['DET', 'VERB', 'PRON', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",conversation,11001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"He wo n't last for a ten now done the , done the Welcome Break , they done the Char Grill , now they 're on the Tescos .","['PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'NUM', 'ADV', 'VERB', 'DET', 'PUNCT', 'VERB', 'DET', 'PROPN', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'DET', 'PROPN', 'PROPN', 'PUNCT', 'ADV', 'PRON', 'VERB', 'ADP', 'DET', 'PROPN', 'PUNCT']",conversation,00000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
That wo n't last till ten I 'd rather go and rack .,"['DET', 'VERB', 'ADV', 'VERB', 'ADP', 'NUM', 'PRON', 'VERB', 'ADV', 'VERB', 'CCONJ', 'VERB', 'PUNCT']",conversation,10001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Well , you 'll have nine bulbs and lights out got a thousand to do Ann 's had","['INTJ', 'PUNCT', 'PRON', 'VERB', 'VERB', 'NUM', 'NOUN', 'CCONJ', 'NOUN', 'PART', 'VERB', 'DET', 'NUM', 'PART', 'VERB', 'PROPN', 'PART', 'VERB']",conversation,"0000000001100000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000001001000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Ann 's had , Merv , John Teresa , Paul and Vi 's all trussing done the rest the of my trussing , I 've done the Char Grill , I 've done Welcome Break , now they 're on the Tesco .","['PROPN', 'PART', 'VERB', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PART', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'DET', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'DET', 'PROPN', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PROPN', 'PROPN', 'PUNCT', 'ADV', 'PRON', 'VERB', 'ADP', 'DET', 'PROPN', 'PUNCT']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000100
001000000000000000000000000000000000000000000000000000000000000000000000000000"
I 've only got a thousand Sainsburys to do and we 'll be all done by,"['PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NUM', 'PROPN', 'PART', 'VERB', 'CCONJ', 'PRON', 'VERB', 'VERB', 'DET', 'VERB', 'ADP']",conversation,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Why is John , and Ann and Paul and Teresa and all them been on that trussing line , and Merv .","['ADV', 'VERB', 'PROPN', 'PUNCT', 'CCONJ', 'PROPN', 'CCONJ', 'PROPN', 'CCONJ', 'PROPN', 'CCONJ', 'DET', 'PRON', 'VERB', 'ADP', 'DET', 'VERB', 'NOUN', 'PUNCT', 'CCONJ', 'PROPN', 'PUNCT']",conversation,00000000000000110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Well , with all the trussing the might carry on trussing and get that done .","['INTJ', 'PUNCT', 'ADP', 'ADJ', 'DET', 'NOUN', 'DET', 'VERB', 'VERB', 'PART', 'VERB', 'CCONJ', 'VERB', 'DET', 'VERB', 'PUNCT']",conversation,00100100110010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I do n't know mate , I only know that that 's take us Ann and Paul and Ann and John and all them all doing all the others so","['PRON', 'VERB', 'ADV', 'VERB', 'NOUN', 'PUNCT', 'PRON', 'ADV', 'VERB', 'ADP', 'DET', 'VERB', 'VERB', 'PRON', 'PROPN', 'CCONJ', 'PROPN', 'CCONJ', 'PROPN', 'CCONJ', 'PROPN', 'CCONJ', 'ADJ', 'PRON', 'DET', 'VERB', 'ADJ', 'DET', 'NOUN', 'ADP']",conversation,00000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"So we got a thousand letters to do that 's all , well it might be over I do n't know they 're but","['ADV', 'PRON', 'VERB', 'DET', 'NUM', 'NOUN', 'PART', 'VERB', 'DET', 'VERB', 'DET', 'PUNCT', 'INTJ', 'PRON', 'VERB', 'VERB', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'VERB', 'CCONJ']",conversation,00100000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Sort of jewellery you see .,"['ADV', 'ADP', 'NOUN', 'PRON', 'VERB', 'PUNCT']",conversation,10001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"They 've all finished early , they 've unless they came in late with the order or something , extras or something .","['PRON', 'VERB', 'ADV', 'VERB', 'ADV', 'PUNCT', 'PRON', 'VERB', 'ADP', 'PRON', 'VERB', 'ADV', 'ADV', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']",conversation,00000000001101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I know five hundred and sixty was extra cos Stuart gave me two hundred short of a thousand .,"['PRON', 'VERB', 'NUM', 'NUM', 'CCONJ', 'NUM', 'VERB', 'ADJ', 'ADP', 'PROPN', 'VERB', 'PRON', 'NUM', 'NUM', 'ADJ', 'ADP', 'DET', 'NUM', 'PUNCT']",conversation,00000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"you see put John , one of us start trussing early but we did n't need one Ann 's got another team in the other room doing it .","['PRON', 'VERB', 'VERB', 'PROPN', 'PUNCT', 'NUM', 'ADP', 'PRON', 'VERB', 'VERB', 'ADV', 'CCONJ', 'PRON', 'VERB', 'ADV', 'VERB', 'NUM', 'PROPN', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'PRON', 'PUNCT']",conversation,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"if you do that , I think perhaps that 's the best kind of action , have a word with him and go down I mean","['ADP', 'PRON', 'VERB', 'DET', 'PUNCT', 'PRON', 'VERB', 'ADV', 'DET', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'CCONJ', 'VERB', 'ADV', 'PRON', 'VERB']",conversation,00010000100000001001001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000100000101001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"and then Ann started that little line trussing you see , so we 've done it between us but I 've got a thousand to do and she 's got about four","['CCONJ', 'ADV', 'PROPN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PRON', 'VERB', 'PUNCT', 'ADV', 'PRON', 'VERB', 'VERB', 'PRON', 'ADP', 'PRON', 'CCONJ', 'PRON', 'VERB', 'VERB', 'DET', 'NUM', 'PART', 'VERB', 'CCONJ', 'PRON', 'VERB', 'VERB', 'ADV', 'NUM']",conversation,00001010000000000000010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010010000001000010000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I bet you feel like a now , give them in when they ca n't truss them du n no .","['PRON', 'VERB', 'PRON', 'VERB', 'ADP', 'DET', 'ADV', 'PUNCT', 'VERB', 'PRON', 'PART', 'ADV', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'VERB', 'ADV', 'INTJ', 'PUNCT']",conversation,01010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We give them in when they came trussed with though we had before .,"['PRON', 'VERB', 'PRON', 'PART', 'ADV', 'PRON', 'VERB', 'VERB', 'ADP', 'ADP', 'PRON', 'VERB', 'ADV', 'PUNCT']",conversation,00000000100110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
It 's not very heavy Really to start a truss that 's,"['PRON', 'VERB', 'ADV', 'ADV', 'ADJ', 'ADV', 'PART', 'VERB', 'DET', 'NOUN', 'ADJ', 'VERB']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000100000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Well , with the two lines going yeah would have been about right then but see , John I do n't suppose he realised Ann was gon na fetch all the people out of here there and everywhere and start that up .","['INTJ', 'PUNCT', 'ADP', 'DET', 'NUM', 'NOUN', 'VERB', 'INTJ', 'VERB', 'VERB', 'VERB', 'ADV', 'ADV', 'ADV', 'CCONJ', 'VERB', 'PUNCT', 'PROPN', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'VERB', 'PROPN', 'VERB', 'VERB', 'PART', 'VERB', 'ADJ', 'DET', 'NOUN', 'ADP', 'ADP', 'ADV', 'ADV', 'CCONJ', 'ADV', 'CCONJ', 'VERB', 'DET', 'PART', 'PUNCT']",conversation,"0000011000010000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0010011000010001000000000000000000000
001110000000000000000000000000000000000000000000000000000000000000000000000000"
"I suppose that 's what John thought , we might not get them done , start early and get them finished","['PRON', 'VERB', 'DET', 'VERB', 'NOUN', 'PROPN', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'VERB', 'PUNCT', 'VERB', 'ADV', 'CCONJ', 'VERB', 'PRON', 'VERB']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000100010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
That was gone seven o'clock when,"['DET', 'VERB', 'VERB', 'NUM', 'NOUN', 'ADV']",conversation,10100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
By time we 've cleared all that especially the,"['ADP', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADJ', 'ADJ', 'ADV', 'DET']",conversation,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Never mind you got as far as you could , so at least you got that far Deirdre .","['ADV', 'VERB', 'PRON', 'VERB', 'ADV', 'ADV', 'ADP', 'PRON', 'VERB', 'PUNCT', 'ADV', 'ADP', 'ADJ', 'PRON', 'VERB', 'DET', 'ADV', 'PROPN', 'PUNCT']",conversation,00000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Joe and I mean I come a long way and they said he told them I wan na pop in Friday morning before we go He was surprised He said well I were n't surprised , I said but er you know I want a name yeah well , he just said well I ca n't he ca n't fault me on anything .","['PROPN', 'CCONJ', 'PRON', 'VERB', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'PRON', 'VERB', 'PRON', 'PRON', 'VERB', 'PART', 'VERB', 'ADP', 'PROPN', 'NOUN', 'ADP', 'PRON', 'VERB', 'PRON', 'VERB', 'ADJ', 'PRON', 'VERB', 'INTJ', 'PRON', 'VERB', 'ADV', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'CCONJ', 'INTJ', 'PRON', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'INTJ', 'INTJ', 'PUNCT', 'PRON', 'ADV', 'VERB', 'INTJ', 'PRON', 'VERB', 'ADV', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'ADP', 'NOUN', 'PUNCT']",conversation,"0000010110000000000100000000000000000
000000000000000000000000100000000000000000000000000000000000000000000000000000","0000010110000000001000000000000000000
000010000000000000000000100000000000000000000000000000000000000000000000000000"
"Well , hang on a minute I said if I 've got ta problem","['INTJ', 'PUNCT', 'VERB', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'PRON', 'VERB', 'VERB', 'PART', 'VERB']",conversation,00110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00110000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Ian only last about three or four weeks , he was gone .","['PROPN', 'ADV', 'VERB', 'ADV', 'NUM', 'CCONJ', 'NUM', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PUNCT']",conversation,00010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"See John when he as soon as John arrived he said to me will you take me he said , I do n't wan na learn it proficiently but I want to know every job so I then took","['VERB', 'PROPN', 'ADV', 'PRON', 'ADV', 'ADV', 'ADP', 'PROPN', 'VERB', 'PRON', 'VERB', 'ADP', 'PRON', 'VERB', 'PRON', 'VERB', 'PRON', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'PRON', 'ADV', 'CCONJ', 'PRON', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'ADV', 'PRON', 'ADV', 'VERB']",conversation,"1000000000010000000000000000000000000
010000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000010000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
