verbs,sentences,preds,true
evaporate,"Mr. Pickens was badly beaten in last fall 's battle for Newmont Mining , a raid that baffled takeover experts because 26 % of Newmont was already controlled by the ultimate victor , Consolidated Gold Fields PLC . Mesa 's $ 100 million stock profit from the deal -- Mr. Pickens 's estimate -- also evaporated during October 's market crash ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
evaporate,Tokyo activity was directionless as the heavy trading of the morning session evaporated in the afternoon ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
evaporate,"'' As the amount of copper available for delivery rose above the number of contracts that had to be satisfied , the threat of a squeeze ' in the March contract evaporated , '' said William O'Neill , research director for Elders Futures Inc . , New York ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
evaporate,But the rally evaporated around midday as rumors began to spread that Wall Street would open lower ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
evaporate,"'' As the amount of copper available for delivery rose above the number of contracts that had to be satisfied , the threat of a squeeze ' in the March contract evaporated , '' said William O'Neill , research director for Elders Futures Inc . , New York ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
examine,"Thomas V. Chema , chairman of the utilities commission said it will examine the utilities ' request , especially trying to determine why an accounting change permitted by the commission did n't meet the utilities ' concerns about possible default ","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000"
examine,"'' I 'd like the campaign to critically examine how the candidate spends his time , '' says Richard Wiener , the Michigan Democratic chairman ","0000000010000000000000000000000000000
00000000000000000000000000000000000000000000","0000000010000000000000000000000000000
00000000000000000000000000000000000000000000"
examine,"Meanwhile , law - enforcement officials said that investigators are examining the fierce competition that developed between military contractors over a $ 168.9 million contract to build a prototype surveillance blimp for the Navy ","0000000000100000000000000000000000000
00000000000000000000000000000000000000000000","0000000000100000000000000000000000000
00000000000000000000000000000000000000000000"
examine,"British Trade and Industry Secretary Lord Young said he plans to appoint an independent investigator to examine his department 's regulatory oversight of James Ferguson Holdings PLC , an investment - management company whose Barlow Clowes Gilt Managers Ltd. unit is being liquidated ","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000"
examine,"Two years later a planning group examined the town 's economic future , leading to the incorporation of the Greencastle Development Center in September 1986 ",0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
examine,"'' It can now be examined in more detail if the model for restructuring the aerospace industry will hold water , '' Mr. Reuter said ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
examine,The officials then began to examine some kind of combination between the two international airlines ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
examine,Another form of front - running likely to be examined in coming months is trading by Wall Street firms in October in anticipation of massive sell orders by money managers using the computerized hedging strategy known as portfolio insurance ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
examine,"The approach is Socratic , using stories , questions and open discussion to allow students to examine these ethical concepts ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
examine,"The former president does n't see in Mr. Bush the '' independence '' or the '' drive '' to lead a country whose global leadership is increasingly questioned , a subject Mr. Nixon examines in his new book ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
examine,"The documents , filed with the National Highway Traffic Safety Administration , also indicated that a GM technical committee examining the complaints at one point recommended to GM management that the cars be recalled -- but subsequently reversed itself ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
examine,Another form of front - running likely to be examined in coming months is trading by Wall Street firms in October in anticipation of massive sell orders by money managers using the computerized hedging strategy known as portfolio insurance ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
fill,Stories of dog restaurants being shooed from areas tourists frequent filled the foreign press in pre - Olympic days ,0000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000100000000000000000000000000000000000000000000000000000000000000000000000
fill,The short - term parking lots at Newark Airport in New Jersey now fill up several times a week -- even though it costs $ 48 a day to park there ,0000000000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000100000000000000000000000000000000000000000000000000000000000000000000
fill,The '' catastrophic illness '' health - care bill approved by Congress yesterday will fill some major gaps in Medicare coverage for the elderly ,0000000000000010000000000000000000000000000000000000000000000000000000000000000000,0000000000000010000000000000000000000000000000000000000000000000000000000000000000
fill,"After being widowed at the age of 50 , this heretofore conventional woman began making sculptures , systematically filling her house and yard with her weird creations ","0000000000000000001000000000000000000
00000000000000000000000000000000000000000000","0000000000000000001000000000000000000
00000000000000000000000000000000000000000000"
fill,"American life being filled with headaches , aspirin began to catch on ","0001000000000000000000000000000000000
00000000000000000000000000000000000000000000","0001000000000000000000000000000000000
00000000000000000000000000000000000000000000"
fill,But it 's truly disappointing to see him turning to television parodies to fill out the play ,0000000000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000100000000000000000000000000000000000000000000000000000000000000000000
fill,STATES MOVE to fill what they see as a void in job training ,0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,"After years of being out of work and on welfare , many of the unemployed now lack the ability or initiative to fill openings ","0000000000000000000000100000000000000
00000000000000000000000000000000000000000000","0000000000000000000000100000000000000
00000000000000000000000000000000000000000000"
fill,"Back then in 1876 , Wagner nearly went bankrupt trying to fill up his new theater , and a good many who did attend , among them Tchaikovsky , left word of the boredom they barely conquered listening to this gigantic parable of love , lust , power and greed dovetailed over decades out of quaint Nordic myths and some 200 leitmotives ","0000000000010000000000000000000000000
00000000000000000000000000000000000000000000","0000000000010000000000000000000000000
00000000000000000000000000000000000000000000"
fill,"Lillian Vernon Corp . , a mail - order company , said it is experiencing delays in filling orders at its new national distribution center in Virginia Beach , Va ",0000000000000000010000000000000000000000000000000000000000000000000000000000000000,0000000000000000010000000000000000000000000000000000000000000000000000000000000000
fill,"In the second race , to fill the upperhouse Diet seat vacated by Mr. Sato 's campaign for the governorship , the pro - tax reform candidate , Kentaro Ishihara , won by an even wider margin ",0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
fill,Soon they 'll also be able to fill their screens with photographs ,0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000100000000000000000000000000000000000000000000000000000000000000000000000000
fill,"In a city where night life leans toward kids cruising on weekends , Gene Harris and his cohorts have filled a void and then some ",0000000000000000000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000100000000000000000000000000000000000000000000000000000000000000
fill,"Their flagship center in Cambridge 's booming Kendall Square has filled all 44 openings , and 90 children are on the waiting list ",0000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000100000000000000000000000000000000000000000000000000000000000000000000000
fill,"The Soviet leader gave vent to his criticism of Washington 's policies in general toward Moscow , which he described as filled with contradictions ",0000000000000000000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000001000000000000000000000000000000000000000000000000000000000000
fill,"To keep from wresting top executives from the driver 's seat , Runzheimer says , more companies are trying to fill fleets with less expensive models ",0000000000000000000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000010000000000000000000000000000000000000000000000000000000000000
fill,It no longer fills its stage with second - rate English aria - mongers ,0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,"About 80 separate documents had to be filled out , many of them in an effort to reassure institutional money managers about the company 's credit - worthiness and prospects , Mr. Koch says , adding , '' There were times I wanted to kill . '","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
fill,"In addition to those delicately written billets - doux of musical modernism , '' Pelleas et Melisande , '' '' Afternoon of a Faun '' and '' Claire de Lune , '' the composer also left sheafs of correspondence in a minor key , notes to friends and foes filled with hapless chords and lonesome measures ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
fill,"Mr. Choi , filling three pages with computations , offers this stern -- and unsettling -- advice to one American business reporter : '' Do n't write about investing this summer ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
fix,"Meanwhile , Congress is turning up the pressure on the FAA to fix O ' Hare 's problems ","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000"
fix,"Now it falls to William H. Spoor , the 65-year - old former chairman , to fix things ","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000"
fix,All eyes are fixed on 18 television sets showing the changing of the guard at Buckingham Palace ,0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,"The evidence showed he had helped fix two juries , and threatened to choke to death a woman witness against him ",0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
fix,"'' It 's like they 're bleeding from the carotid artery , and we 're having to fix it with a Band - Aid . '",0000000000000000010000000000000000000000000000000000000000000000000000000000000000,0000000000000000010000000000000000000000000000000000000000000000000000000000000000
fix,"General Cinema has announced plans to fix up and expand the 22-store flagship chain , an undertaking estimated at more than $ 100 million ",0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
fix,The company did n't fix the problems fast enough ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
flood,THIS YEAR marketers are again flooding supermarket shelves with new products -- everything from Cajun popcorn to ketchup in spray cans ,0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000010000000000000000000000000000000000000000000000000000000000000000000000000000
flood,"A synthetic version , prepared by means of recombinant DNA , is to be given in an intravenous infusion in the hope that flooding the body with false targets would mop up virus particles and prevent them from infecting cells of the body ","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000"
flood,"Cancellations flooded in , slashing expected revenues by $ 300 , 000 over the December Jewish holiday of Hanukkah alone ",0100000000000000000000000000000000000000000000000000000000000000000000000000000000,0100000000000000000000000000000000000000000000000000000000000000000000000000000000
flood,"That point was rammed home during his recent visit to Siberia , where he was flooded with complaints about awful living standards , a lack of basic foodstuffs and bureaucrats who were blocking improvements ",0000000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000001000000000000000000000000000000000000000000000000000000000000000000
flood,'' It floods the area instead of having hot pinpoints of glaring light . ',0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0010000000000000000000000000000000000000000000000000000000000000000000000000000000
flood,The company says it now is flooded with requests from state and private health agencies and hospitals seeking their own P.R. bonanza from the cholesterol craze ,0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
flood,"Shortly afterward , Bob Adams Inc. in Boston flooded 21 universities nationwide with 10 , 000 copies of its annual two bits of advice , a publication called '' Careers and the M.B.A . '",0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000010000000000000000000000000000000000000000000000000000000000000000000000000
flood,His public - relations people have flooded reporters with copies of his speeches ,0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
flood,"Designers there have n't any intention of flooding the U.S. with Siberia - made , scratchy woolen socks or a line of apres - bowling wear ",0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000100000000000000000000000000000000000000000000000000000000000000000000000000
flood,"Indeed , research is being slowed because state laboratories have been flooded with requests by veterinarians for tests on livestock feed ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
flood,"The vice president 's confrontation with Mr. Rather also has raised further questions about the media 's performance this political season , as CBS and its affiliates were flooded with phone calls , mostly critical of Mr. Rather ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
flood,"The vice president 's confrontation with Mr. Rather also has raised further questions about the media 's performance this political season , as CBS and its affiliates were flooded with phone calls , mostly critical of Mr. Rather ","0000000000000000000000000000000000000
0000000000000000000000000000000000000
00000000","0000000000000000000000000000000000000
0000000000000000000000000000000000000
00000000"
flourish,"The clash of goals is rare in postwar Japan , where consensus has enabled banks and industry to flourish ",0000000000000000001000000000000000000000000000000000000000000000000000000000000000,0000000000000000001000000000000000000000000000000000000000000000000000000000000000
flourish,And the court rejected the attempt to foster patriotism through compulsion as an insult to the American tradition : '' To believe that patriotism will not flourish if patriotic ceremonies are voluntary and spontaneous instead of a compulsory routine is to make an unflattering estimate of the appeal of our institutions to free minds . ',"0000000000000000000000000010000000000
00000000000000000000000000000000000000000000","0000000000000000000000000010000000000
00000000000000000000000000000000000000000000"
flourish,"But entertainment flourished , with audio and video items logging the biggest quarterly increase in consumption -- $ 23.2 billion ",0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0010000000000000000000000000000000000000000000000000000000000000000000000000000000
flourish,Escapism is said to have flourished ,0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000010000000000000000000000000000000000000000000000000000000000000000000000000000
flourish,"Buyers ' clubs flourish in Manhattan and San Francisco to help the infected and the sick obtain experimental drugs like dextran sulfate , imported from Japan , where it is available over the counter as a way to reduce blood cholesterol ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
flourish,"A senior administration official says Gen. Noriega , who has been indicted by two U.S. grand juries on drug charges , is only '' the most obvious product but not the cause '' of the country 's weak civilian leadership , rampant corruption and flourishing money - laundering operations ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
flourish,And the black middle class has flourished in the past 20 years as opportunities in various professions have opened up ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
flow,"On June 15 , the Senate passed by a vote of 96 to 0 a resolution -- sponsored by two Democrats , Sasser of Tennessee and Bradley of New Jersey -- urging the President to place the issue of the impact on Western security of credit flows to Warsaw - pact countries on the formal agenda at Toronto ","0000000000000000000000000000000000000
00000000010000000000000000000000000000000000","0000000000000000000000000000000000000
00000000010000000000000000000000000000000000"
flow,But Mead kept the information flowing to all bona fide customers of its service ,"0000010000000000000000000000000000000
00000000000000000000000000000000000000000000","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000"
flow,'' That would have an impact on aid flowing to El Salvador . ',0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000010000000000000000000000000000000000000000000000000000000000000000000000000
flow,The people who make the decisions -- directors and big institutional investors -- seem prepared to keep the money flowing to the top so long as the return to shareholders is deemed adequate ,0000000000000000000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000100000000000000000000000000000000000000000000000000000000000000
flow,"If Europe should be a region where merchandise moves freely , why should n't people flow freely ",0000000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000001000000000000000000000000000000000000000000000000000000000000000000
flow,"The music was really flowing , finally ",0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
flow,"Even now , the cash flows of Federated , owned by Robert Campeau , provide relatively thin coverage of debt charges , says one analyst ",0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000010000000000000000000000000000000000000000000000000000000000000000000000000000
flow,The emotions in it flow between the playwright and his audience ,0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
flow,"'' And from it flow many of the phenomena which we find disturbing in the Kremlin 's conduct of foreign policy : the secretiveness , the lack of frankness , the duplicity , the wary suspiciousness and the basic unfriendliness of purpose . '","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000"
flow,"And , '' These characteristics of Soviet policy , like the postulate from which they flow , are basic to the internal nature of Soviet power , and will be with us , whether in the foreground or the background , until the internal nature of Soviet power is changed . '","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000"
flow,"By 9 a.m . , the cadets are off to class , batlike figures in dark , flowing rain capes , black briefcases clutched with precision in their left hands ","0000000000000000010000000000000000000
00000000000000000000000000000000000000000000","0000000000000000010000000000000000000
00000000000000000000000000000000000000000000"
flow,"For the past eight years , all the pious high - mindedness has been flowing in one direction ",0000000000000010000000000000000000000000000000000000000000000000000000000000000000,0000000000000010000000000000000000000000000000000000000000000000000000000000000000
flow,"Bellini 's flowing line is served only by the conductor , Alberto Zedda ",0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0010000000000000000000000000000000000000000000000000000000000000000000000000000000
flow,"Capital has been flowing out of West German investments at an unprecedented rate , helping to explain why the Bundesbank has been raising interest rates in a bid to prop up the mark ",0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
flow,"For the most part the events flow swiftly , from the decision by the gamblers to bribe the players , to the players ' decision to accept the bribe , to the games , to the newspaper expose , to the trial ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
flow,"From the answer to the Vietnam issue , should it ever be conclusively decided , will flow the prevailing view of America 's world role ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
flow,Dollars flowed from automated teller machines ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
flow,"Between the two friends , money flows both ways ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
flow,"Gifts flow from commodity brokers , Wall Street houses , developers , insurance firms , Pentagon suppliers , oil companies and labor unions , including the Teamsters ","0000000000000000000000000000000000000
0000000000000000000000000000000000000
000000000000000000000","0000000000000000000000000000000000000
0000000000000000000000000000000000000
000000000000000000000"
fly,A slick young marketing executive at the firm chastises him : '' I told you it would n't fly ,0000000000000000001000000000000000000000000000000000000000000000000000000000000000,0000000000000000001000000000000000000000000000000000000000000000000000000000000000
fly,"But even if this plan does n't fly , Mr. Robinson sees advantages in announcing it ",0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000100000000000000000000000000000000000000000000000000000000000000000000000000
fly,"Gary Lynch , the director of enforcement at the SEC , recalls some investment bankers who passed their polygraph tests with flying colors during insider - trading probes ",0000000000000000000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000001000000000000000000000000000000000000000000000000000000000000
fly,I can see the memos flying from one faceless bureaucrat to another ,0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000010000000000000000000000000000000000000000000000000000000000000000000000000000
grab,"So far , no one is grabbing the first Concorde out ",0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
grab,"He adds , '' We 're trying very hard to avoid the Halley 's comet syndrome -- where you grab everything in sight and then you vanish . '","0000000000000000000100000000000000000
00000000000000000000000000000000000000000000","0000000000000000000100000000000000000
00000000000000000000000000000000000000000000"
grab,"'' A strong opening in platinum coupled with a weak dollar just grabbed gold by the horns and took it on up , '' he said ","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000"
grab,They fear Philip Morris could grab a huge portion of the retail shelf and stifle innovation by muscling out smaller and regional concerns where new products are often born ,0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000010000000000000000000000000000000000000000000000000000000000000000000000000000
grab,"Since introducing its first cooler in late 1985 , Seagram has grabbed a 36 % market share and with eight flavors on the market has kept increasing its revenue at the expense of others ","0000000000010000000000000000000000000
00000000000000000000000000000000000000000000","0000000000010000000000000000000000000
00000000000000000000000000000000000000000000"
grab,"'' European electronics companies would invent a new product , and then six of them would each make it and kill each other , while the Japanese grabbed the market , '' says Mr. Salzmann , President Mitterrand 's adviser ","0000000000000000000000000001000000000
00000000000000000000000000000000000000000000","0000000000000000000000000001000000000
00000000000000000000000000000000000000000000"
grab,"Just as Reuters and Telerate want to grab a piece of Quotron 's territory by offering U.S. equities quotes , Quotron is eyeing their turf and mulling ways to offer pricing information on fixed - income instruments and foreign currencies ","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000"
grab,"Difficult as it was , young Miss Mills managed to grab some of the spotlight from her Papa Bear mentor ",0000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000100000000000000000000000000000000000000000000000000000000000000000000000
grab,A Nomura investment would reflect the growing desire by major Japanese financial institutions to grab a bigger piece of the mergers and acquisitions activity taking place between Japan and the U.S ,0000000000000010000000000000000000000000000000000000000000000000000000000000000000,0000000000000010000000000000000000000000000000000000000000000000000000000000000000
grab,"Like soap operas , the spots try to grab the viewer with heavy doses of drama and emotion ","0000000010000000000000000000000000000
00000000000000000000000000000000000000000000","0000000010000000000000000000000000000
00000000000000000000000000000000000000000000"
grab,"Midland Bank PLC , hoping to grab a bigger share of Britain 's lucrative and highly competitive retail market , has begun giving products brand names and marketing them like chocolate bars ",0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
grab,"When his friend Mr. Peterson , who had introduced Mr. Stockman to Salomon Chairman John Gutfreund , offered him a place at Blackstone , Mr. Stockman grabbed it ",0000000000000000000000000010000000000000000000000000000000000000000000000000000000,0000000000000000000000000010000000000000000000000000000000000000000000000000000000
grab,"Neither company has a big presence in the other 's businesses , and their alliance is aimed at grabbing a larger share of the converging computer and telecommunications markets ",0000000000000000001000000000000000000000000000000000000000000000000000000000000000,0000000000000000001000000000000000000000000000000000000000000000000000000000000000
grasp,The new Clore - backed directors viewed their counterparts as stodgy pillars of the San Francisco establishment who failed to grasp KaiserTech 's financial quandary ,0000000000000000000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000010000000000000000000000000000000000000000000000000000000000000
grasp,"As has been the pattern in other standardized tests recently , younger students showed big strides in grasping basic information ",0000000000000000010000000000000000000000000000000000000000000000000000000000000000,0000000000000000010000000000000000000000000000000000000000000000000000000000000000
grasp,There are truths of which we shall remain unaware forever because we do n't have the intelligence to grasp them ,0000000000000000001000000000000000000000000000000000000000000000000000000000000000,0000000000000000001000000000000000000000000000000000000000000000000000000000000000
grasp,"Donell -RRB- is guilty , and he is obviously grasping at straws in terms of what defense he can use . '",0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
grasp,Authors are starting to grasp this simple fact ,0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
grasp,For Americans to fail to grasp the significance of these developments is to invite greater and more unpleasant surprises than we ' ve had so far ,0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000010000000000000000000000000000000000000000000000000000000000000000000000000000
kick,"Republicans expect Mr. Bush to emulate the Reagan themes of patriotism and military strength -- or , as 41-year - old Charles Murdock puts it , to keep '' kicking the dog and waving the flag . '","0000000000000000000000000000010000000
00000000000000000000000000000000000000000000","0000000000000000000000000000010000000
00000000000000000000000000000000000000000000"
kick,'' He 's making fun of them and kicking their butts . ',0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000010000000000000000000000000000000000000000000000000000000000000000000000000
kick,"Scattered arbitrage trading between stocks and stock - index futures kicked in early in the day , further depressing stock and futures prices , traders said ","0000000000100000000000000000000000000
00000000000000000000000000000000000000000000","0000000000100000000000000000000000000
00000000000000000000000000000000000000000000"
kick,"Even giants are being kicked in the shins , however ",0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
kick,"Since kicking off coordinated intervention with other central banks at the start of the year , the Fed has won greater respect from commercial bank traders it deals with ",0100000000000000000000000000000000000000000000000000000000000000000000000000000000,0100000000000000000000000000000000000000000000000000000000000000000000000000000000
kick,"Meanwhile , the prospect of new generations of products related to personal computers kicked off rallies in the previously sluggish shares of OTC disk - drive makers ",0000000000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000100000000000000000000000000000000000000000000000000000000000000000000
kick,We 'll be kicked out the Front - Runners ' Club . ',"0001000000000000000000000000000000000
00000000000000000000000000000000000000000000","0001000000000000000000000000000000000
00000000000000000000000000000000000000000000"
kick,"The machinery maker , which in December announced it had heavy losses and would be laying off 6 , 000 employees to kick off a restructuring program , said it had a 285 million - mark parent company loss in 1987 ","0000000000000000000000100000000000000
00000000000000000000000000000000000000000000","0000000000000000000000100000000000000
00000000000000000000000000000000000000000000"
kick,"'' Next time , '' she says , she will kick him and his wife out ",0000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000100000000000000000000000000000000000000000000000000000000000000000000000
kick,"'' You could n't give the shares away if you tried , '' adds Vahid Fathi , an analyst with Prescott , Ball & Turben Inc. Mr. Munk himself recalls , '' I had many people kick me out . '","0000000000000000000000000000000000001
0000000000000000000000000000000000000
000000","0000000000000000000000000000000000001
0000000000000000000000000000000000000
000000"
kick,He then kicks the pedestals out from under them ,"0010000000000000000000000000000000000
00000000000000000000000000000000000000000000","0010000000000000000000000000000000000
00000000000000000000000000000000000000000000"
kick,"Their ambassador , Oleg Sokolov , speaks fluent English , goes to prayer breakfasts with President Corazon Aquino , and gives smooth interviews to the Philippine press in which he urges the country to kick out the Americans and get friendlier with Moscow ","0000000000000000000000000000000000100
00000000000000000000000000000000000000000000","0000000000000000000000000000000000100
00000000000000000000000000000000000000000000"
kick,"'' Flip '' was born 16 months ago at a lunch at Le Toque , an entertainment - industry hangout where Mr. Schreger and Mort Marcus , HRI 's telecommunications president , kicked around ideas ","0000000000000000000000000000000010000
00000000000000000000000000000000000000000000","0000000000000000000000000000000010000
00000000000000000000000000000000000000000000"
kick,"While Mr. Gorbachev preached togetherness yesterday , Romania was kicking Hungary 's ambassador out of the country ",0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
kick,His boss saw it as insubordination and kicked Mr. Arnold out ,0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000100000000000000000000000000000000000000000000000000000000000000000000000000
kick,"Says William Beadle , president of the Better Business Bureau of Utah : '' When greed kicks in , common sense many times just flies right out the window . '",0000000000000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000100000000000000000000000000000000000000000000000000000000000000000
kick,"The article cited by many traders for kicking off Monday 's rally appeared in the Sunday Times of London and was written by Goldman Sachs 's London - based chief international economist , David Morrison , an influential exchange - rate forecaster ","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,"Mr. Reagan , in his first term , tried to kill the agency ",0000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000100000000000000000000000000000000000000000000000000000000000000000000000
