verbs,sentences,preds,true
melt,"Thanks to a new formula and colder dispensing equipment , Twistee Treat Corp. says its cones can be held for 12 minutes before starting to melt , twice as long as other brands ",0000000000000000000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
melt,Mr. Phillips said the bars would '' melt for about half '' of their auction price ,0000000110000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
melt,"Unable to buy gold , he bought jewelry items cheap at government retail stores , melted them down and fashioned them into stylish items sold at a markup on the black market ",0000000001000000000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
melt,"In a joint venture with a Japanese company this fall , Nucor Corp. of Charlotte will start melting steel in a new 500-worker I - beam mill at Blytheville , Ark . , on the Mississippi ",0000000000000000000000000000001000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
melt,Tens of thousands were melted down for scrap metal right after the war ,0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
melt,The reasoning was that containers composed of more than one plastic ca n't be melted down and remade into the same types of containers ,0001000000000000001000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"Virginia Belden , who sells vacuum cleaners and sewing machines at the Towne East store , however , frets that some shoppers might miss the thrill of getting a bargain ",0000000000000000000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,I do n't miss it at all . ',0100000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"Thus , the conventional antibody test misses an unknown segment of AIDS - infected people ",0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"Say Sparky Anderson does it , and the batter swings and misses and the runner is thrown out at second ",0000000000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,Other people love Acapulco -- and do n't miss Frank Sinatra ,0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"MISSED CONNECTIONS : If you 're bound for Denver but get stuck in Detroit for the night because of a missed connection , do n't expect the airline to help ",0100000100010010000000010000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"Rep. Dymally agrees efforts to exclude aliens are impractical , but he says the Census Bureau must account for the estimated 1.4 % of the population -- including many urban blacks -- that they missed in 1980 ",0000000000000000001000000000000010000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"Coincidentally or not , this meant that Sen. Quayle also would miss a scheduled joint appearance with the vice president today in Chicago at the meeting of the Veterans of Foreign Wars ",0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"Smaller , more precise probes were developed that researchers hoped would home in on the missing DNA bit and , possibly , the DMD gene itself ",0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"There 's that damn ball of the Renthals that Laurence insists I not miss , and the Todesco wedding , and the final gala for the ballet where I ' m the chairperson ",0010000000000000000000001000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,She remembers a ninth - grader who was bullied by older students into missing class regularly ,0000000000001000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,Company officials have yet to make a full report on the missing inventory that hurt third - quarter results ,0000000000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"If the New Orleans Public Service unit misses payment of four consecutive dividends , preferred holders could take control of the company ",0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"In the hallway beyond , the shouts of students changing classes reverberate , reminding Mrs. Black that this soon - to - be mother of two needs an excuse to give her teacher for missing a class ",0000000000000000100000000010000001000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"'' We just missed it , '' says a spokeswoman for Newsweek ",0000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,Since then Mr. McCrea has bounced an all - state candidate off the team for a year for missing his summer basketball camp ,0000000000000010110000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,Normal Barrett was flying to a Hawaiian island when he missed a connection in Honolulu because his United Airlines flight left late ,0000000000000000010000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"In 15 years , Ms. Tsemel says , '' I can count my wins on one hand -- with two fingers missing . '",0000000000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,She says the pain has been so bad that she has missed more than a week of work at her job as a bank teller ,0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"She resigned , she says , in part because '' I felt I was missing certain things in life that were as valuable as work . '",0000000000000000000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"Largely because of missing inventory , Crazy Eddie Inc. reported a fiscal third - quarter loss of $ 73 million , exceeding its sales of $ 68.7 million for the period ",0000000000000000000000000000100000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,'' The record contains affidavits from several former employees who were given severance benefits in spite of the fact that they did not miss any work . ',0000000000000000000000010000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"Short sellers '' have missed some points '' about CopyTele , says Mr. Maxwell , who bought the stock at 9 3 4 ",0000000000000000000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plant,Farmers have planted pine trees on many former soybean fields under a government program that pays them $ 45 an acre each year to idle land ,0000000000000000000000100000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plant,"The South 's overall softwood growth of 5.7 billion cubic feet annually could be increased by 2.1 billion cubic feet by planting pine on 22 million acres of marginal crop land and pasture , the study says ",0100000000000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plant,"Also , many farmers have planted soybeans amid their ruined wheat crop , possibly bolstering production ",1000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plant,"The moshav did n't plant melons this winter , opting instead for crops such as cotton and wheat that can be harvested by machine ",0000000001010000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plant,The government wo n't estimate the condition of the recently planted corn and soybean crops until August ,0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plant,"However , new - crop beans -- to be planted this spring -- were up on continued expectations that this year 's planted acreage wo n't exceed last year 's by much , analysts said ",0000000000000000000010000000100000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plant,"Many farmers reduced wheat planting under a government program that requires them to idle 27.5 % of their acreage to qualify for price - support subsidies , said Ewen Wilson , assistant agriculture secretary for economics ",0000000000000000000000000000000000100000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plant,"But the closer to plant capacity the economy is operating , the faster low unemployment pushes up costs and prices ",0000000000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,Foreign farmers are fast plowing new acreage for soybeans to meet demand around the world ,0000000000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"Morally repugnant and economically absurd , the scheme would knock over homes and churches , plow up cemeteries and herd the residents into '' urban agro - industrial complexes . '",0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"In late June , for example , a group that included Teddy Roosevelt 's great - great - granddaughter stood down some bulldozers trying to plow a road through a moor near the island village of Siasconset ",0000000000000000000000000000000000100000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
plow,"He plowed afoot behind a mule , picked cotton and hoed peanuts ",0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
pump,"The new automated system pumps the solvent through a thin catheter inserted into the gallbladder under local anesthesia , the center said ",0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
pump,Other investigators say faulty idling valves can make cars surge by suddenly pumping extra air into the engines ,0010000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
pump,"A score of 200 indicates an ability to grasp simple scientific principles , such as the heart 's main function is to pump blood , or the moon glows because of reflected light from the sun ",0000001000000000000000000001000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
rain,"It rained for the rest of the day and into the evening , canceling or carrying over all but five of the 64 scheduled contests ",0110000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
rain,"'' I wish we did n't run to the government every time it does n't rain , '' says W.J . '' Dub '' Waldrip , of the huge Spade Ranches of Texas and New Mexico ",0000000000000000000000000000100000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
rain,"'' Back when I was his age , '' says oldtimer Mr. Van Cleve , pointing to a 13-year - old boy at his lunch table in Uvalde , '' I remember it rained once . '",0000000000000000000000000000000001000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
rain,"It rained hard Saturday night along the Gulf Coast , and on Sunday morning the infield at McKechnie Field here was so wet that grounds crewmen were using plastic bottles to scoop up the standing water ",0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
rain,"It rained hard Saturday night along the Gulf Coast , and on Sunday morning the infield at McKechnie Field here was so wet that grounds crewmen were using plastic bottles to scoop up the standing water ",0000000000000000000000010000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
rest,They refuse to rest and demand treatment with antibiotics ,0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
rest,"The grave of sleep swallows you , but still you do n't rest , your brain still chases phantoms ",0000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
rest,"Three weeks after suffering one heart attack last November , 46-year - old Bill Peterson was resting at a St. Louis hospital when he was suddenly gripped by the chest - crushing pain of a second ",0000000000000000000000000000010000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
rest,"Young boys stretch out on picnic tables in the shade , and older men rest against cool block walls ",0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
rest,And she recalls Joshua 's reaction to his first week of first grade : '' They do n't give us enough time to rest our heads and our hands . ',0000000000000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
ride,"Along the way he graduated from Georgia State University , worked two years as an eighth - grade math teacher and developed a passion for riding -- and compulsively tinkering with -- dirt bikes ",0000000000000000000000001000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
ride,"Thus , Forbes Inc. does n't try to stop Chairman Malcolm Forbes from ballooning or riding motorcycles despite the dangers ",0000000000000000000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
ride,"I returned to the yard to keep an eye on my children , who delight in riding their scooters in the road if I will stand watch ",0100000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
ride,"Legend holds that the Jew immediately rode out of town , realizing that he was no match for such a shrewd population ",0000000000001000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
ride,They ride from their homes in Beverly Hills to the coast on weekends ,0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
ride,"Twelve - year - old Peter Reaves of Pittsburgh treasures '' his free time to ride his bike , play ball and just hangout , '' says his mother Debby ",0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
ride,"'' Also , we have to kick harder , because our legs ride lower in the water than freestylers ' do ",0000001000000000000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
ride,"Locals always urge visitors to discover Helsinki by riding the 3 T tram , a nifty little streetcar that whips past the civic highlights ",0000000000000000001000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
ride,"Soon after Mr. McCarthy saw society bandleader Peter Duchin on a train , W declared that riding the subways is '' in . '",0000000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
ride,"The pumps can be reprogrammed by telephone to alter dosages , and he says that one of his young patients recently resumed riding a bicycle ",0000000000000010000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
roll,"The last Volkswagen made in North America has rolled off the assembly line , but it is n't for sale ",0000000000010000001000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
roll,Mr. Hawking compares all this to roulette : '' At high energies -LRB- when the wheel is spun quickly -RRB- the ball behaves in essentially only one way -- it rolls round and round ,0000000000000000000000000000001000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
roll,"If the Russians had rolled over West Germany last week , it might have made Messrs ",0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
roll,"For a time , the OSHA news releases rolled off the presses with regularity ",0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
roll,"The last B-1B , the warplane built for the Air Force by Rockwell International Corp . , rolled off the production line last week ",0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
roll,"Dave Hoover rolls his 400-pound minijet above the air - show crowd , swooping to within a dozen feet of the runway and popping his landing gear in and out ",0010000000000000000000000010000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
roll,Tears roll down Juana Lara 's cheeks when she recalls the family 's desperation a few years ago ,0100000000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
roll,"Last fall , on the eve of his Twins 's World Series victory , the slightly stooped banker shed his white dress shirt on a downtown Minneapolis street as TV cameras rolled , to settle a bet ",0000000000000000001000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
roll,"If Warsaw Pact tanks ever roll into Western Europe , the French have a simple plan for dealing with them ",0000001000000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
sleep,"When he ca n't sleep , he says , '' I just sit back in a chair and get myself into a catatonic Zen state . '",0000000000000000000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
sleep,"Next door , two rifle - toting guards patrol outside the shack where Mr. Ngxobongwana is sleeping ",0000000000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
sleep,'' I have long suspected that more people are sleeping apart because of snoring than are sleeping together for all other reasons combined . ',0000000000000000001000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
sleep,"One simply ca n't prevent rural Africans from moving , with their ravenous cattle , onto lands too poor to support heavy grazing once the threat of bovine sleeping sickness is removed ",0000000000000000000000000000100000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
sleep,"They subsist on freeze - dried foods , patch their own wounds and sleep on the ground ",0000000000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
sleep,"For $ 12 , Dr. Cartwright sells T - shirts with four little pockets sewn in to hold tennis balls that make it uncomfortable to sleep on the back ",0000000000000000000010000100000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
sleep,"Men , women and children are crammed into barracks painted institution - yellow inside and sleep two to a four - by - six - foot bunk , arranged in triple tiers ",0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
smooth,"Its path can be changed or its speed accelerated by players energetically sweeping in front of it , smoothing the ice ",0100000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
step,"'' This is a place to come for a better life , '' she says , as her troupe of tiny vendors surrounds tourists stepping off a bus ",0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
step,"Even before Mr. de la Madrid stepped to the speaker 's platform to deliver his address , a left - wing deputy attempted to make a speech of his own ",0000000000000000000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
step,"Mr. Morales , excited , asks me to step outside a moment ",0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
step,Evidence in the New Jersey trial showed the driver had stepped on both pedals ,0000000000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
stick,Another ad for a toilet - bowl cleaner is shot from inside the toilet so you can watch a wife urge her husband to stick his head inside the bowl to see how clean she got it ,0000001000000000000000001000010000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
stick,"He tried again , and his next ball stuck firmly in the net twine for an unlikely -- and maybe unprecedented -- double fault ",0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
stick,"When these components , known as antigens , are added to infected blood , they stick to antibodies in the blood , causing an easily detectable reaction ",0000000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
stick,Or marvelously grisly -LRB- like Trotsky careening around with his assassin 's pickax stuck in his head ; or the male hustler brutally bludgeoning Latin heartthrob Ramon Novarro -RRB- ,0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,"In short , a completely effective SDI would give the Soviets what they do not now have : the ability to strike the U.S. without fear of retaliation ",0000000000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,"The study notes that some machines weigh half a ton when fully loaded and can strike the ground with a force of almost 1 , 000 pounds ",0011000000000000000000100000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,"He also brought his will to throw bats , batting helmets and anything else handy when he strikes out , but it 's part of the same package ",0000001000000000010000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,"To minimize that problem and to protect their official sponsors , Olympic authorities strike back at ambushes that go too far ",0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,"There , in 1986 , a black youth running for his life from a gang of bat - wielding whites was struck by an automobile and killed ",0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,Israeli warplanes struck a Palestinian base in Lebanon ,0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
touch,"'' People in Washington touch cheek - to - cheek quite often , '' says Effi Barry , wife of the city 's mayor , Marion Barry Jr ",0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
absorb,"While reconstruction projects may initially absorb many of the workers , the need to find work for men demobilized from Iraq 's million - strong army makes it unlikely that guest labor will remain at current levels ",0000000000000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
absorb,The FDIC staff also noted that Wells Fargo would have given the agency no control over the selection and management of bad loans for which the agency would have to absorb all losses ,0000000000000000000000010000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
absorb,"Nearly four - fifths of this increase would be absorbed by the rising cost of Social Security benefits and the cost of keeping outlays for defense and education even with inflation , as Mr. Bush has proposed ",0000000000000000000000001000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
absorb,"If the latest auditors ' recommendation is adopted , Illinois Power could add $ 1.84 billion to its rate base , but apparently would have to absorb the balance ",0001000000000000000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
absorb,"He added : '' There is so much space out there that people are making deals at good prices , absorbing space ",0000000000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
attack,"Major newspapers generally endorse the notion of liberalization , but they are n't attacking the GATT solution ",0000000000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
attack,"They have agreed to attack only the Socalists , not each other , so Mr. Barre must find a way to beat Mr. Chirac without talking about him ",0000000000000000000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
attack,Packages of '' fight material '' attacking Mr. Icahn are almost ready to be mailed to shareholders ,0000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
attack,"The Bush strategists insist they will not attack Mr. Robertson , noting that much of their own support in the South is conservative and evangelical ",0000000000000000000000100000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
attack,"They have agreed to attack only the Socalists , not each other , so Mr. Barre must find a way to beat Mr. Chirac without talking about him ",0000000000000000000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
attack,"Without the boost in the capital - gains rate , congressional liberals would have attacked the tax reform plan for leaning too far in favor of the rich ",0000000000000000000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
besiege,"LAW SCHOOLS are besieged by applicants , after a five - year slump ",0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
cool,"But , he said , armed troops loyal to the Panamanian dictator '' kind of cooled that down . '",0000000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"Pace Industries Inc. was in the process of selling its Rheem Manufacturing Co. unit , a maker of water heaters , when the stock market collapsed last year and destroyed the buyer 's financing plans ",0000000000000000000000000000010000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"But a KKR spokesman , saying the RJR - Shearson group would sell more RJR assets in a takeover than KKR , denied any such plan : '' They think we want to destroy Atlanta ",0000000000000000000000000000000001000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"The plan to make Apple into a consumer marketing giant , orchestrated by both Mr. Sculley and Mr. Jobs , was pure lunacy and nearly destroyed the company ",0000000000000000000000000100000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,Whether that should be welcome news or cause for alarm depends on one 's confidence in the ability of Congress to write rules for markets without destroying them ,0000000000000000000000000010000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"The press release for an upcoming miniseries describes Nina , its heroine , as '' a manipulative woman determined to love and , if need be , destroy the men in her life . '",0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
die,"One reason there 's room for more magazines is because so many die , industry officials say ",0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
eat,"Richard Sherlund , an analyst with Goldman , Sachs & Co. said '' the company is going to have to eat crow because it told a lot of people it would be profitable . '",0000000000000000000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
escape,"Last summer , escaping an unwanted takeover , USG effected a leveraged recapitalization ",0000000000001000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
escape,"Among the problems that can be addressed , and perhaps resolved , at the joint session is the output currently escaping OPEC 's quotas ",0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
escape,Most patients will not be aware of an expensive test forgone or a consultation not provided -- omissions that can readily escape detection if they are limited in scope ,0000000000000000001000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
escape,A federal judge reversed a decision that had given investors an apparent loophole to escape from the arbitration agreements their stockbrokers often require ,0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
evaporate,"Several issues were still sought after in the wake of last week 's bid for Consolidated Gold Fields , but the majority of the takeover froth has evaporated , dealers said ",0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
evaporate,"'' The day that trade pressures evaporate , { Airbus 's } interest in McDonnell Douglas cooperation is over , '' says one U.S. aerospace executive ",0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
examine,The Bank Board is examining various alternatives that would bypass the need for any California state approvals ,0000000000001000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
examine,"But sources inside the company acknowledge that management has examined such options as a restructuring or recapitalization , or a friendly transaction with another company ",0000001000000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
examine,It said that the companies are examining the possibilities provided within the framework of securities law but that '' all these considerations have n't been in any way concluded . ',0000000000000000010000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
examine,"Several Wall Street investment bankers said clients have instructed them to examine the feasibility of topping the Swiss giant 's bid , but emphasized that interest so far is preliminary ",0000000000000000000000001000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
examine,"The study , which examined 50 people who were wearing lap belts during auto accidents , concluded that 32 would have '' fared substantially better if they had been wearing a lap - shoulder belt . '",0000000000000000000000000000000000100000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
examine,Most historians of the Tulipmania were so intent on demonstrating the follies of speculative markets and thereby providing a case for controlling market activities that they neglected to examine the market fundamentals of bulb pricing ,0000000000000000010010000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
