verbs,sentences,preds,true
fly,"In a flying start last year , checkers gave thumbs down to junk priced at $ 10 billion ",0010010000000000000000000000000000000000000000000000000000000000000000000000000000,0010000000000000000000000000000000000000000000000000000000000000000000000000000000
grab,"Meanwhile , the discounters and specialty stores that have grabbed sales from Sears in recent years are n't likely to stand still while it tries to catch up ",0000000101000000000010000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
grab,"'' Competitors are kept out , and carters ' costs are kept down , '' says Mr. Kossler , who testified publicly in 1983 about one incident : A New York businessman got into the garbage - hauling business and quickly tried to grab customers from other carters by underbidding them ","0000000000000000000000000000000001000
00000010000000000000000000000000000000000000","0000000000000000000000000000000000000
00000010000000000000000000000000000000000000"
grab,National Broadcasting Co. 's '' Main Event '' won the ratings race for the 8 p.m .- to-9 p.m. time period Friday -- and grabbed the highest NBC ratings for that time slot so far this season ,"0000000000001000000000001000011000000
00000000000000000000000000000000000000000000","0000000000000000000000001000000000000
00000000000000000000000000000000000000000000"
grab,"And he still knows how to grab an audience : Yesterday , he made people sit up with his announcement of a $ 225 million offer for Resorts International Inc . , although it was rejected within hours ","0000001000000001000000000010000000000
00000000000000000000000000000000000000000000","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000"
grab,"And expense - account fliers , who learned long ago to construct elaborate flight schemes to earn extra mileage , now are battling to pick up dinner tabs to grab mileage linked to charge - card purchases ","0000100000010000000000000000010000000
00000000000000000000000000000000000000000000","0000000000000000000000000000010000000
00000000000000000000000000000000000000000000"
grab,"'' Ten years ago , it was enough to latch onto something 100 % proven , '' says Shoji Kumagai , general manager of technical development at giant Sumitomo Corp . '' Today we have to grab it at the idea stage . '","0000000001000000000000000000000000001
00000000000000000000000000000000000000000000","0000000000000000000000000000000000001
00000000000000000000000000000000000000000000"
grab,"Steelworkers will press for a share of the higher profits ; lower - cost minimills and emerging Third World producers will grab markets of integrated U.S. steelmakers , and alternative materials -- aluminum , ceramics and high - tech metal composites -- will wrest away business ","0001000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000001000000000000000
00000000000000000000000000000000000000000000"
grab,"With gold demand slack and more governments than ever issuing gold bullion coins , he says , '' They 're grabbing for scraps . '",0000000000000000000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000010000000000000000000000000000000000000000000000000000000000000
grab,"While manned launches , such as that of the space shuttle last week , still grab occasional headlines , industry observers are focusing more and more on the moves of trade negotiators ","0000001000000001000000000000001000000
00000000000000000000000000000000000000000000","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000"
grab,"The new routes do n't have the normal stop - and - go chemical signals , so the rhizobia and their host go all out , grabbing and using twice as much nitrogen from the air as normal ","0001000000000000000000000010000000000
00000000000000000000000000000000000000000000","0000000000000000000000000010000000000
00000000000000000000000000000000000000000000"
grab,"As Elle grabbed market share , other fashion magazines quickly revamped , redesigned and repositioned themselves ","0010000010000000000000000000000000000
00000000000000000000000000000000000000000000","0010000000000000000000000000000000000
00000000000000000000000000000000000000000000"
grab,"As a longtime trade - association executive in the petroleum industry , I have seen scores of upper - level managers grab the brass ring of early retirement ",0011000000000000000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000001000000000000000000000000000000000000000000000000000000000000
grab,"Now , do all of them absorb it and grab it ",0000001001000000000000000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
grab,"The suspension likely will accelerate inter - union warfare , as the electricians step up their recruitment drive at new sites , while other unions try to grab electricians ' members in factories where they represent the minority , Mr. Metcalfe says ","0000000000000100000000000001000000000
00000000000000000000000000000000000000000000","0000000000000000000000000001000000000
00000000000000000000000000000000000000000000"
grab,"But it mistakenly grabs protein -LRB- a -RRB- instead of plasminogen , pulling it , with its bag of fat and cholesterol , into the artery wall ",0001000000000000000000010000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
grab,"The New York Times is already rehabilitating Michael Dukakis as a '' centrist , '' but if that 's true why are Democrats now grabbing every reporter in town to whisper , '' Sam Nunn for vice president '' ","0000000000000000010000001000000000010
00000000000000000000000000000000000000000000","0000000000000000000000001000000000000
00000000000000000000000000000000000000000000"
grab,"It grabbed 21.7 % of U.S. car sales in the first nine months of this year , up from just 16.6 % in all 1981 ","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
grasp,They '' may have a hard time grasping '' that their offspring was n't '' somehow responsible . ',0000000101000000000000000000000000000000000000000000000000000000000000000000000000,0000000100000000000000000000000000000000000000000000000000000000000000000000000000
grasp,"Mr. Moyers tut - tuts about '' dirty '' political ads but never seems to grasp that his 1964 ads opened the era , not of '' negative '' media campaigns based on honest discussions of the issues , but of vicious , distortive propaganda ","0000000000000000000010000000000000000
00000000000000000000000000000000000000000000","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000"
grasp,"He fails to properly grasp the nature of the frontier culture , and only superficially understands the dilemma of the native people ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000"
grasp,I hope not too many of your readers will lack the vision to grasp the message and benefit conferred ,0000000000000101000000000000000000000000000000000000000000000000000000000000000000,0000000000000100000000000000000000000000000000000000000000000000000000000000000000
grasp,"One is that FDR was too unyielding toward the Japanese , and might have reached an understanding with them if he had grasped the nature of Japanese society and politics more adequately ",0010000000000000000000000000010000000000000000000000000000000000000000000000000000,0000000000000000000000100000000000000000000000000000000000000000000000000000000000
grasp,"I punch my fist in the air , '' Rocky '' -style , to indicate that I ' ve grasped the concept ",0000000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000100000000000000000000000000000000000000000000000000000000000000
grasp,"Although the editorial mentioned the deficiencies of the traditional , peer - review method of funding university research , it nevertheless failed to grasp the underlying realities that now have impelled Congress to fund university projects directly ",0000000000000000000000010001000000000000000000000000000000000000000000000000000000,0000000000000000000000010000000000000000000000000000000000000000000000000000000000
grasp,"Gleeful opposition leaders have been quick to grasp the irony of the protests : Monimbo was the site of one of the first major uprisings against Anastasio Somoza , the hated dictator , a decade ago ","0100000100000000000000000000000100000
00000000000000000000000000000000000000000000","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000"
grasp,"Given a choice between two such frail reeds , Western Europe , led by West Germany , is likely to grasp at the chimera of Soviet good will rather than risk relying on increasingly remote and dubious American protection ","0000000000000000000010000000000000001
00000000000000000000000000000000000000000000","0000000000000000000010000000000000000
00000000000000000000000000000000000000000000"
kick,"C - Span 's call - in shows had a separate number for international calls , and the signal was being kicked back to Europe via satellite ","0000000000001000000001000000000000000
00000000000000000000000000000000000000000000","0000000000000000000001000000000000000
00000000000000000000000000000000000000000000"
kick,It 's no longer mandatory that Indiana patronage employees kick back 2 % of their salaries to their political party ,"0000010001000000000000000000000000000
00000000000000000000000000000000000000000000","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000"
kick,"'' I do n't want to see you around the neighborhood , or I ' m going to kick your ass , '' Jesus Feliciano , a Guardian Angel accompanying a Thread group , shouts at a short , wiry and bearded crack smoker sitting on a dingy stoop ","0010000000000000001000000000010000000
00000000000000000000000000000000000000000000","0000000000000000001000000000000000000
00000000000000000000000000000000000000000000"
kick,Three years ago the airline kicked Mr. Landau and his 1.5 million miles out of the program for allegedly breaking the rules ,0000010000000000010000000000000000000000000000000000000000000000000000000000000000,0000010000000000000000000000000000000000000000000000000000000000000000000000000000
kick,"The irony is that in 1968 Mr. Ford had ousted Mr. Miller as president of Ford -- kicking him upstairs , as vice chairman -- to make room for Semon E . '' Bunkie '' Knudsen , whom he hired away from General Motors Corp ","0001000000000000010000000000100000000
00000000000000000000000000000000000000000000","0000000000000000010000000000000000000
00000000000000000000000000000000000000000000"
kick,"With their boss routinely delving into the nuts and bolts of prospective projects -LRB- he likes to '' kick the tires , '' says a colleague -RRB- , Mr. Schwartz 's team of 20 people spends roughly two - thirds of their time analyzing alternative proposals ","0000010000000000001000000000000000000
0000000000000000000000000000000000000
000000","0000000000000000001000000000000000000
0000000000000000000000000000000000000
000000"
kick,"'' The McLaughlin Group '' will kick things off with a pre - convention tussle Friday night ; CNN will add round - the - clock reporting to its gavel - to - gavel coverage ; the networks will try new gimmicks , such as NBC 's plan to conduct dialogues between delegates and voters elsewhere in the country ; public TV will feature nightly wrapups by the regulars from '' Washington Week in Review . '","0000001000000010000000000000000000000
0000000000000000000000000000000000000
000000","0000001000000000000000000000000000000
0000000000000000000000000000000000000
000000"
kick,She puts it this way : '' Let 's kick their fanny from here to yonder ! ',0000000001000000100000000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
kick,"The U.S. would say it officially '' recognizes '' the presidency of the fellow Noriega kicked out of office , who is now hiding somewhere in Panama ",0001000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000001000000000000000000000000000000000000000000000000000000000000000000
kick,"Even then , however , Australia 's new 49 % tax rate kicked in at an even lower income level than the old 60 % top rate did -- only 30 % above average yearly earnings ",0000000010001000000000000000000000000000000000000000000000000000000000000000000000,0000000000001000000000000000000000000000000000000000000000000000000000000000000000
kick,"Hollywood studios claim that cable operators have become a monopoly , that they pay too little in royalties , and that they can kick broadcasters off cable systems and freeze out Hollywood producers ",0001000000010000000010010000000000000000000000000000000000000000000000000000000000,0000000000000000000000010000000000000000000000000000000000000000000000000000000000
kick,"A former major , he was kicked out of the army in 1979 for advocating the overthrow of the government ",0000001000000100000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
kick,"Mr. Reagan 's speech was designed to kick off a triumphant final year in office , but a new poll suggests that his standing in public opinion has n't recovered from the dive it took after the disclosure of the Iran - Contra affair ","0000000100001000000000000000000000000
00000000000000000000000000000000000000000000","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000"
kick,Mr. Lorenzo said Texas Air today will kick off an advertising campaign aimed at convincing the American public that Eastern is safe and has been the victim of union leaders '' who have their own agenda . ',"0000000100000000001000000000000000100
00000000000000000000000000000000000000000000","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000"
kick,"CMS Energy in Jackson , Mich . , kicked things off Tuesday , announcing that its Consumers Power subsidiary will get a $ 60 million boost to 1988 earnings , courtesy of the changed rules ",0000000010000010000000000000000000000000000000000000000000000000000000000000000000,0000000010000000000000000000000000000000000000000000000000000000000000000000000000
kick,"The News runs a gossip column called the Gang of Nine -- it 's written by nine unidentified students -- that recently has covered such topics as who 's dating whom , who got '' drunk enough to get kicked out of one of Boston 's most miserable bars '' and who did what in class -LRB- '' Jeff , always make sure your shirttails are tucked in when standing in front of class '' -RRB- ","0000000000000000000010000000000000000
0010000000000000000000000000000000000
000000","0000000000000000000000000000000000000
0010000000000000000000000000000000000
000000"
kick,Mining industry analysts consider it unlikely Impala would be kicked off the land before the lease expires in the year 2003 ,0000000001000000000100000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
kick,"This comes after news of Daimler - Benz 's plans to restructure top management into a holding company , which kicked off a rally in auto stocks Tuesday ",0000000000000010000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000010000000000000000000000000000000000000000000000000000000000000
kick,"'' I do n't want to give the impression that we are kicking Anheuser off the cliff , '' Miller 's Mr. Goldstein says ",0010000001001000000000000000000000000000000000000000000000000000000000000000000000,0000000000001000000000000000000000000000000000000000000000000000000000000000000000
kick,"Remington has the cooperation of the state , which lowered its tax on parimutuel wagering and has vowed to limit competing tracks for now , and the deep pockets of the DeBartolos , who kicked in $ 1 million to supplement purses during the inaugural 70-day meet ","0000000000000010000000100000000000100
00000000000000000000000000000000000000000000","0000000000000000000000000000000000100
00000000000000000000000000000000000000000000"
kick,"Ms. Ferraro 's foibles were easily eclipsed by TV 's attention to Mr. Bush 's blunders that year , from his braggadocio that he '' kicked a little ass '' to his fumbling attempts to define '' shame . '","0000000000000000110000100100000000000
00000000000000000000000000000000000000000000","0000000000000000000000000100000000000
00000000000000000000000000000000000000000000"
kick,The beef market also has kicked up despite increased slaughterings of cattle that were expected to hold prices down ,"0000010000001000000000000000000000000
00000000000000000000000000000000000000000000","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000"
kick,"Soon it grew to include all sorts of folks : fashion fiends with shaved heads and leather jackets , artsy egghead New Wave types with angular guitars -LRB- Blondie , Television , Talking Heads -RRB- -- and especially bored teens with big boots who liked to get tanked up on cheap beer and kick the stuffings out of people who did n't agree with their neo - Nazi views ","0000000000000000000000000000000000000
00000000000001001000000000000001000000000000","0000000000000000000000000000000000000
00000000000000001000000000000000000000000000"
kick,The son - in - law kicks in his earnings from a factory job -- and raises a pig on the rooftop ,"0000001000000000100000000000000000000
00000000000000000000000000000000000000000000","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000"
kick,"None of this seems to have damped the spirits of the hall 's backers , who plan to kick off a new fund - raising drive this fall ","0000001000000000001000000000000000000
00000000000000000000000000000000000000000000","0000000000000000001000000000000000000
00000000000000000000000000000000000000000000"
kick,"For a man who takes pride in his powers of observation and his mastery of detail , a puzzle remains : How did he fail to recognize that his wife was addicted to diet pills , a habit she finally kicked after 25 years ","0000010000000000000000000001000000000
00010000000000000000000000000000000000000000","0000000000000000000000000000000000000
00010000000000000000000000000000000000000000"
kick,"'' It 's certainly not the kind of a supply shock that would kick us into a recession , '' says WEFA economist John Hagens ",0000000000010101000000000000000000000000000000000000000000000000000000000000000000,0000000000000100000000000000000000000000000000000000000000000000000000000000000000
kick,"'' P.O.V . '' kicks off tonight with '' American Tongues '' by Louis Alvarez and Andrew Kolker , and '' Acting Our Age '' by Michal Aviad ",0000100000000000000000100000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
kick,"The opening salvo came on Memorial Day , when the Guard kicked off a celebration of its 75th year at Camp Grayling ",0000000000010000001010000000000000000000000000000000000000000000000000000000000000,0000000000010000000000000000000000000000000000000000000000000000000000000000000000
kick,"So we 're scoping the situation , kicking back , and all of a sudden this guy gets this insane barrel , then does a full - on airplane floater , then a full - on wraparound cutback , then a full - on snap reentry ","0000000100000000010000000000000000000
00000000000000000000000000000000000000000000","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,He adds that he '' would n't be at all surprised '' if Congress made changes that could '' really kill or seriously impair this whole area . ',0010000000000000100010000000000000000000000000000000000000000000000000000000000000,0000000000000000000010000000000000000000000000000000000000000000000000000000000000
kill,The lawmaker suggested that Thiokol might be trying to kill the advanced - rocket program to ensure that the current rocket is used even longer ,0001000001000000010000000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
kill,"Senator Kennedy , and the handful of legislators who knew about the secret provision , intended to kill two unfriendly newspapers ",0000000000000001010000000000000000000000000000000000000000000000000000000000000000,0000000000000000010000000000000000000000000000000000000000000000000000000000000000
kill,But let 's be specific and kill off only those programs that are n't working ,0000001000010000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
kill,"Centralization , on the other hand , kills motivation and crushes the human spirit ",0000000100100000000000000000000000000000000000000000000000000000000000000000000000,0000000100000000000000000000000000000000000000000000000000000000000000000000000000
kill,"But although negotiations have stalled , an agreement that would kill Shoreham while keeping Lilco whole is still likely , these persons said ","0000000010001000000000000000000000000
00000000000000000000000000000000000000000000","0000000000100000000000000000000000000
00000000000000000000000000000000000000000000"
kill,"'' The market had a bad spill on Friday , and normally when that happens they absolutely kill it on Monday , '' said Bernard Savaiko , senior precious metals analyst for PaineWebber Inc . , New York ","0000000000000000010000000000000100000
00000000000000000000000000000000000000000000","0000000000000000010000000000000000000
00000000000000000000000000000000000000000000"
kill,"The message was programmed to be seen only once -- on March 2 -- '' then it killed itself , '' she said ",0100000000000000010000000000000000000000000000000000000000000000000000000000000000,0000000000000000010000000000000000000000000000000000000000000000000000000000000000
kill,"The writers ' strike forced CBS Inc. yesterday to delay the debut of its critical fall season until the end of October , killing the third - place network 's plan for a head start on its rivals ","0000000000000000000000010000000100000
00000000000000000000000000000000000000000000","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000"
knock,"In 1985 , we took a write - off to finance all this restructuring that knocked a third of our equity away ",0000000000000011000000000000000000000000000000000000000000000000000000000000000000,0000000000000001000000000000000000000000000000000000000000000000000000000000000000
knock,"Grand Metropolitan PLC , seeking to knock down another legal impediment to its proposed acquisition of Pillsbury Co . , said it would dispose of Pillsbury 's barge and towboat business if it gained control of the Minneapolis food and restaurant concern ","0100001000000000000000000000000000000
00000000000000000000000000000000000000000000","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000"
knock,Mr. Hauke '' is looking for a much more costly repair that is nonstandard and would knock the price beyond the the { $ 500 } limit for a buy - back . ',0000010000010000100000000001000000000000000000000000000000000000000000000000000000,0000000000000000100000000000000000000000000000000000000000000000000000000000000000
knock,"The project , which is capable of supplying 8 % of South Africa 's electricity needs , was knocked out of commission several years ago by sabotage from anti - government rebels in Mozambique supported by South Africa ","0000000000010001001000000000000000001
00000000000000000000000000000000000000000000","0000000000000000001000000000000000000
00000000000000000000000000000000000000000000"
knock,"Sure , everybody knows how the trade deficit , the dollar and index arbitrage helped knock the Dow Jones Industrial Average down 101.46 points Thursday ",0000001000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000001000000000000000000000000000000000000000000000000000000000000000000
knock,"One of 107 items that President Reagan wants Congress to knock out of the fiscal 1988 budget , this program illustrates one reason the government finds it so tough to cut spending ",0010100000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000100000000000000000000000000000000000000000000000000000000000000000000000
knock,Seagram must decide by Feb. 9 whether to come up with a higher offer that would knock Grand Met out of the bidding war and frustrate its expansion strategy ,0000000000000010100000000000000000000000000000000000000000000000000000000000000000,0000000000000000100000000000000000000000000000000000000000000000000000000000000000
knock,"And he is likely to deliver a new and more impassioned plea for the line - item veto , which would allow the president to knock individual items out of a spending bill without vetoing the entire bill ","0000000000001000000000000100000000000
00000000000000000000000000000000000000000000","0000000000000000000000000100000000000
00000000000000000000000000000000000000000000"
knock,Grand Metropolitan PLC 's sharply higher offer for Martell & Cie . represents an attempt to knock Seagram Co. out of the bidding war for the French cognac maker ,"0000000100000000100000001000000000000
00000000000000000000000000000000000000000000","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000"
knock,"Some people can go out to the ball park once a year , knock back a few brews and compare frequent - flier mileage with their buddies while the Great Game goes on before their unseeing eyes ",0000000000000100000000000001000000000000000000000000000000000000000000000000000000,0000000000000100000000000000000000000000000000000000000000000000000000000000000000
knock,Grand Metropolitan PLC 's sharply higher offer for Martell & Cie . represents an attempt to knock Seagram Co. out of the bidding war for the French cognac maker ,0100000100000000100000001000000000000000000000000000000000000000000000000000000000,0000000000000000100000000000000000000000000000000000000000000000000000000000000000
knock,Thus he notes that when Edward Baring became Baron Revelstoke in 1883 he knocked together two Mayfair mansions to make one urban palace in which he '' entertained in a style as lavish as the furnishing ,0011000000000100010000000000000000000000000000000000000000000000000000000000000000,0000000000000100000000000000000000000000000000000000000000000000000000000000000000
knock,It knocked out electricity and communication services ,0100010000000000000000000000000000000000000000000000000000000000000000000000000000,0100000000000000000000000000000000000000000000000000000000000000000000000000000000
knock,It recently sued a small local factory that was knocking off its knock - off with a game called Entrepreneurs ,0100000101000000000000000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
knock,Resources stock prices were knocked broadly lower in early trading following a steep decline of the New York gold price Friday ,0000100000100000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
knock,"The one time the cannon was fired , the chain snapped and one cannonball '' killed a cow in a distant field , while the other knocked down the chimney from a log cabin . '","0000000000000000010000000010000000000
00000000000000000000000000000000000000000000","0000000000000000000000000010000000000
00000000000000000000000000000000000000000000"
knock,'' It seemed to me an enormously powerful tool if you could knock out a gene responsible for a virus or cancer . ',0000000000001000010000000000000000000000000000000000000000000000000000000000000000,0000000000001000000000000000000000000000000000000000000000000000000000000000000000
knock,"The concerted intervention succeeded in knocking the dollar down to about 1.8870 marks , but strong demand lifted it off its lows almost immediately ",0000010000000000100000100000000000000000000000000000000000000000000000000000000000,0000010000000000000000000000000000000000000000000000000000000000000000000000000000
knock,GOP strategists acknowledge that there are few incumbents they would rather knock off this election year ,"0001000000010001000000000000000000000
00000000000000000000000000000000000000000000","0000000000010000000000000000000000000
00000000000000000000000000000000000000000000"
knock,An earthquake that shook Los Angeles in October knocked out computer equipment at California Federal Savings and Loan Association ,0010000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000010000000000000000000000000000000000000000000000000000000000000000000000000
knock,"The low point was around 1978 - 1982 , when the bases could have been knocked out quite easily ",0100000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000001000000000000000000000000000000000000000000000000000000000000000000
knock,'' It will be very difficult for the Japanese to come in on an assault basis and knock them out of the box . ',"0000001000000000010000000000000000000
00000000000000000000000000000000000000000000","0000000000000000010000000000000000000
00000000000000000000000000000000000000000000"
knock,"DEAN WITTER : '' I ' m not looking to knock the cover off the ball , '' says Manny Korman , Dean Witter Reynolds Inc. 's research director , '' because I ' m unwilling to accept the risk that would entail . '","0000000000000000000000000000000000000
00010000000000000000000000000000000000000000","0000000000100000000000000000000000000
00000000000000000000000000000000000000000000"
knock,"'' I do n't think anyone liked the Nissan campaign , but they went out of their way not to knock it , '' says Eli Bloom , the New York GM dealer who sits on the selection committee . -LRB- Mr ","0010000000000000000010000000000000000
00000000000000000000000000000000000000000000","0000000000000000000010000000000000000
00000000000000000000000000000000000000000000"
knock,"But , if lucky , a shooter with one blast can knock out the female and a half - dozen males tagging along ",0000000000010000000000100000000000000000000000000000000000000000000000000000000000,0000000000010000000000000000000000000000000000000000000000000000000000000000000000
knock,"It razed the Sirri and Sasson platforms in the southern gulf , knocking out the command and control radar facilities of the Iranian military that come to bear on the Hormuz Strait choke point ",0000000000001000000000001000000000000000000000000000000000000000000000000000000000,0000000000001000000000000000000000000000000000000000000000000000000000000000000000
knock,"At the time , his feeling was that '' even with the tax changes knocking out a lot of IRA money . .. the industry is expected to thrive and become more competitive over the next few years . '","0000000100000010000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
knock,The way to topple Gen. Noriega economically was to knock him completely off balance with a sanctions blitz that would have made the Panamanian economy scream -LRB- as the Nixon administration tried to do to Salvador Allende 's Chile -RRB- ,"0000000001000000001000000000000001000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
knock,"At Lloyds , for example , additions to loan - loss provisions knocked the key equity - to - assets ratio down to 4.4 % at midyear from 5.8 % at the start of 1987 ","0001001000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"It is to correct for such gaps in market operations -LRB- or '' externalities , '' as economists call them -RRB- that governments have a responsibility to step in and lend a helping hand ",0000100000000000000001000001000000000000000000000000000000000000000000000000000000,0000000000000000000000000000001000000000000000000000000000000000000000000000000000
lend,"The agreement also helps avoid bickering between Texaco and its independent - minded unit , which pledged to lend its vital aid in the sale ",0000000000000000101000000000000000000000000000000000000000000000000000000000000000,0000000000000000001000000000000000000000000000000000000000000000000000000000000000
lend,"Still , market participants say the firmer U.S. interest rates will lend support to the dollar if tomorrow 's report shows that the trade gap widened in June ","0000100000010000000001010000000000000
00000000000000000000000000000000000000000000","0000000000010000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"At the mawkish end of the scale , where nothing is funny and everything is terribly high - minded , we find several of the public personalities who were kind enough to lend their services to '' Tanner ' 88 . '","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000010000
00000000000000000000000000000000000000000000"
lend,"Also , designers have worn their cachet thin by lending their names to such diverse products as sheets , luggage and cigarettes ",1000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
lend,"Absent that , it may be time to think seriously about repealing a law that tries to legislate something that simply does n't lend itself to the tortured language of legislation ",0100000000000010000100001000000000000000000000000000000000000000000000000000000000,0000000000000000000000010000000000000000000000000000000000000000000000000000000000
lend,This ought to lend greater U.S. support for fighting more overseas wars ,0001000100000000000000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,"On the U.S. side of the equation , Mr. Hodge said the improved October U.S. jobs data , the election and an expected improvement in the U.S. September trade deficit over the August report will all lend only temporary support to the dollar on its downward trend ","0000000000000000000000000000100000001
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"Instead of being directed at the Mafia , they are being used to lend meaning to fuzzy laws and test novel legal theories in cases against Bob Wallach , securities officials from firms such as Princeton Newport and presumably Drexel Burnham , and now the Marcos family ","0000000000000000000000001000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"The West German Bundesbank 's decision to boost its rate on securities repurchase agreements by 0.25 percentage point to a fixed 4.25 % rate came as no surprise , traders said , and lent little or no support to the mark against the dollar ","0000000000000000000001000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"But the report , published in today 's edition of Science , lends credence to a body of opinion that HIV-2 in some cases may not ravage T-4 cells -- immune sentries of the bloodstream -- as much as it harms cells of the brain or bowel , said Dr. Levy in an interview ","0000000000001000000100000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"An introduction by Edward Shils , the well - known sociologist of ideas -LRB- who has never been a radical -RRB- lends historical perspective to the collection ","0000000100000000000001000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"Third , the finding of the same basic pattern again and again , by a variety of researchers controlling for a host of other variables , lends credence to the view that the disparities reflect a real and robust phenomenon ","0000000000000000000100000010000100000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
melt,"One is in Lebanon 's Bekaa Valley , that melting pot of radical Palestinians , Iranians , Libyan and Syrian intelligence officers and Shiite terrorists ","0000000011000000000000000000000000000
00000000000000000000000000000000000000000000","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000"
melt,"On one occasion , intelligence sources say , a rebel band took its Stingers to the Soviet air base at Qandahar , set up shop not far from the end of the runway , blasted a few Soviet planes as they tried to take off laden with fuel and ammunition , then melted into the hills ","0000000000000000001000000000000000000
00000000000000011000000000000000000000000000","0000000000000000000000000000000000000
00000000000000010000000000000000000000000000"
melt,"Unself - consciously , the littlest cast member with the big voice steps into the audience in one number to open her wide cat - eyes and throat to melt the heart of one lucky patron each night ","0000000000000100000000100000010000000
00000000000000000000000000000000000000000000","0000000000000000000000000000010000000
00000000000000000000000000000000000000000000"
melt,He talks of a '' debt cone '' that will melt down once consumers and businesses realize it does n't pay to borrow at high real interest rates to buy assets whose values are n't rising as fast as they were ,"0000000010100000000000000000000000000
00000000000000000000000000000000000000000000","0000000000100000000000000000000000000
00000000000000000000000000000000000000000000"
melt,Support for the shipyard strike began melting away when workers across Poland ignored Solidarity 's call for sympathy stoppages ,"0100000000000000100000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
