verbs,sentences,preds,true
examine,"Although SEC investigators have interviewed Mr. Salsbury , it 's not clear what role if any he played in events being examined in the current probe ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000001000000000000000
00000000000000000000000000000000000000000000"
examine,"Thomas V. Chema , chairman of the utilities commission said it will examine the utilities ' request , especially trying to determine why an accounting change permitted by the commission did n't meet the utilities ' concerns about possible default ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000"
examine,"In Taunton , he called together business , labor , political and education leaders to examine the city 's problems ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000"
examine,"Mr. Martinelli 's lawyer , Joseph Sharlitt , said he sees '' dangerous '' implications in requiring publishers to disclose quid - pro - quo arrangements : '' It means all business practices of the press can be examined for any tie - in for ads and reprints about companies . '","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
01000000000000000000000000000000000000000000"
examine,"Drought concerns are so great that '' they 're examining thunderstorms through a microscope , '' hoping every cloud will bring a downpour , says David Taylor , meteorologist for Weather Services Corp. of Bedford , Mass ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000"
examine,"British Trade and Industry Secretary Lord Young said he plans to appoint an independent investigator to examine his department 's regulatory oversight of James Ferguson Holdings PLC , an investment - management company whose Barlow Clowes Gilt Managers Ltd. unit is being liquidated ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000"
examine,"A U.S. District Court judge in Pittsburgh , who was examining BNS 's compliance with federal bank - borrowing regulations , has said he would remove his injunction if Koppers and BNS agreed to merge ",0000000000100000000000000000000000100000000000000000000000000000000000000000000000,0000000000100000000000000000000000000000000000000000000000000000000000000000000000
examine,"If that sounds like obstinacy , perhaps it 's time once more to examine carefully the forces that have kept the Arab - Israeli conflict boiling so long ","0000000000000000000000000100000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
fill,"In an extreme close - up , Mr. Gorton 's face then fills the screen : '' I needed to listen more , and the voters made that point crystal clear ",0000000000001000000000000000010000000000000000000000000000000000000000000000000000,0000000000001000000000000000000000000000000000000000000000000000000000000000000000
fill,The '' catastrophic illness '' health - care bill approved by Congress yesterday will fill some major gaps in Medicare coverage for the elderly ,0000000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000010000000000000000000000000000000000000000000000000000000000000000000
fill,"After being widowed at the age of 50 , this heretofore conventional woman began making sculptures , systematically filling her house and yard with her weird creations ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000001000000000000000000
00000000000000000000000000000000000000000000"
fill,"The generally accepted reason for the softening of TPA sales is that wholesalers filled their distribution pipeline , and hospital usage now is coming out of wholesalers ' stocks of the drug -- not new sales , Ms. Behrens said ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000100000000000000000000000
00000000000000000000000000000000000000000000"
fill,"American life being filled with headaches , aspirin began to catch on ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0001000000000000000000000000000000000
00000000000000000000000000000000000000000000"
fill,"His inadequacy , vacillation and -LRB- a favorite -RRB- '' imbecility '' were widely condemned , along with his intellect , or lack of it : '' You can not . .. fill his . .. empty skull with brains . '","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000010000
00000000000000000000000000000000000000000000"
fill,Last year the movies were filled with babies ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000"
fill,"But on this wintry afternoon when the air is filled with the smell of homemade cinnamon buns , Doris Van Sickle , once the Boone County Democratic women 's chairman , is surrounded by her new allies -- political novices eager to meet Marlene Elwell , the Michigan housewife who has organized the Midwest for the former religious broadcaster ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000"
fill,"After years of being out of work and on welfare , many of the unemployed now lack the ability or initiative to fill openings ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000100000000000000
00000000000000000000000000000000000000000000"
fill,"Back then in 1876 , Wagner nearly went bankrupt trying to fill up his new theater , and a good many who did attend , among them Tchaikovsky , left word of the boredom they barely conquered listening to this gigantic parable of love , lust , power and greed dovetailed over decades out of quaint Nordic myths and some 200 leitmotives ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000010000000000000000000000000
00000000000000000000000000000000000000000000"
fill,"I ' ve gotten so many invitations , in fact , that I ' ve stopped filling out the forms , with their requests that I list my '' creative works '' and '' awards , honors , grants . '","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000"
fill,"After seven years of Republican appointments , the courts of appeals are filled with able judges of a moderate to conservative stripe ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000"
fill,"The typical opinion of the Supreme Court is so long and verbose , so filled with legalese synonyms , so encrusted with substantive footnotes , so totally unclear and inconsistent in the use of legal terms of art that only the devoted professional can hope to follow and understand what is going on ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000010000000000000000000000
00000000000000000000000000000000000000000000"
fill,"'' In doing so , it would be filling the wishes of the U.S. government , which also is concerned that the dollar could rise too quickly ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000010000000000000000000000000000
00000000000000000000000000000000000000000000"
fill,"Clergymen , philosophers , sociologists and political scientists have filled the pages of scholarly journals about the subject ","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
fix,"In a prepared statement , Chairman and Chief Executive Officer Charles Schwab said , '' We 're taking responsibility for what happened , for fixing it , and for making sure that it does n't happen again . '","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000001000000000000
00000000000000000000000000000000000000000000"
fix,"Meanwhile , Congress is turning up the pressure on the FAA to fix O ' Hare 's problems ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000"
fix,"Now it falls to William H. Spoor , the 65-year - old former chairman , to fix things ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000"
fix,"It is '' Hotlanta '' : capital city of the South at a time when the South has risen ; city of myriad services at a time when the service economy rules ; city of the 1980s , more suburban than downtown , more footloose than fixed ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000010000000000000000000000000000000000"
fix,"The question is , do you fix some of these problems by spending more on them or by divesting ? '","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000"
fix,"If he eventually wins the war -- curbs Eastern 's costs and fixes Continental 's service problems -- his airlines , with their exceptional size and market dominance , may become for him a kind of mass - production profit machine ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000"
fix,Your Oct. 18 international - page article '' Lawson Accused of Miscues on Economy : British Chancellor Strayed From Strict Monetarism '' illustrates that a country can not radically reduce marginal tax rates without a deterioration of its current trade account ; nor can it continue to simultaneously keep exchange rates fixed without suffering an inevitable increase in its inflation rate ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000100000000000000000000000000000"
fix,The consulting firm of Data Resources Inc. expects business fixed investment this year to top the 1987 outlays by 11.1 % ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000"
fix,"He added that neither the Fed , nor any other U.S. government agency or international body should try to fix exchange rates ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000100000000000000000
00000000000000000000000000000000000000000000"
fix,"In a statement , Mr. Kennedy announced that the raise would '' fix '' the promise of a living wage made 50 years ago when the minimum wage was created -- a promise he says was broken by the Reagan administration ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000"
fix,"Delta Flight 943 from Cincinnati to Jackson , Miss . , is an example of a flight '' fixed '' by schedule changes ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000001000000000000000000
00000000000000000000000000000000000000000000"
fix,"Florida Attorney General Bob Butterworth said that past and present officials of Velda Farms Dairy of Miami , formerly a unit of closely held Dallas - based Southland , acknowledged that Velda conspired with other milk companies to fix prices in the sale of milk to Florida public schools ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
01000000000000000000000000000000000000000000"
fix,"Investors , analysts and members of the local banking community generally view Mr. Hillas as an able manager with a solid knowledge of the capital markets , a keen eye for evaluating banking companies and their businesses , and a knack for helping fix ailing firms ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000010000000000000000000000000000000000000"
fix,-- The justices refused to hear an antitrust appeal by actor Paul Newman and director George Roy Hill in a suit charging that MCA Inc. and its Universal City Studios Inc. unit conspired to fix the percentage of film revenue paid to artists ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000100
00000000000000000000000000000000000000000000"
fix,"Details of the plan have n't been fixed , but the outline calls for shareholders in both banks to exchange their stock for shares in the new bank on a basis of parity ","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000"
fix,"Edward A. Brennan , chairman and chief executive officer , repeated to analysts something he said he recently told his managers about Sears 's businesses : '' If it is n't achieving its expected return on capital , their mandate is to fix it in a timely fashion , or exit the position and redeploy assets . '","0000000010000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
flood,"But in June 1987 , two doctors affiliated with Ueno Fine Chemical Co. reported that in test - tube studies , dextran sulfate was an effective antiviral agent against AIDS . Almost overnight , desperate American AIDS patients flooded Kowa with demands for the drug ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
01000000000000000000000000000000000000000000"
flood,"'' Dog cases were flooding the court system that 's flooded already , '' Mr. Margolis , the animal behaviorist and expert witness , says ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000100000000000000000000000000
00000000000000000000000000000000000000000000"
flood,"The court has been flooded with briefs by manufacturers and the insurance industry , which argue for limits on liability and damages , and by consumer groups and plaintiffs ' lawyers , which oppose limits ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000"
flood,'' It floods the area instead of having hot pinpoints of glaring light . ',0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0010000000000000000000000000000000000000000000000000000000000000000000000000000000
flood,"White - collar Indians and Pakistanis flooded into the U.S. in the 1960s , and many of their children have reached marriage age ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000"
flood,"Santa Clara , Calif .- based Intel -- which makes a broad line of semiconductor products -- along with most other big U.S. chip makers , quit making so - called DRAM , or dynamic random access memory , chips after Japanese chip makers flooded the U.S. with cheap memory chips earlier in the decade ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000001000000000000000000000000000000000000"
flourish,"As a sport , though , sea kayaking suddenly has begun to flourish on both coasts of North America and far beyond , to the point where you can take sea kayak tours in such wet Edens as Belize , Baja California , Puerto Rico , Hawaii , Fiji , Tonga , the Maldive Islands and Patagonia , or go on '' full - moon paddles '' off the star - strewn beaches of Malibu , where I first took the plunge ","0000000000000000000000000000000000000
0000000000000000000000000000000000000
00000000","0000000000001000000000000000000000000
0000000000000000000000000000000000000
00000000"
flourish,"In this isolated valley where peasants furrow their cornfields with mule - drawn wooden plows , archaeologists are unearthing a cradle of ancient Mexican civilization -- an Olmec settlement that flourished between 1200 and 600 B.C ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000001000000
00000000000000000000000000000000000000000000"
flourish,"The message Mr. Welch says he is sending , however , is that by cutting management layers and delegating responsibility , '' we are trying to create an atmosphere where people want to work , a nonbureaucracy where people have a chance to flourish ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000010000000000000000000000000000000000000"
flourish,"As Amsterdam flourished , once powerful Antwerp declined under Spanish rule , though this is n't readily evident from the colorful oil sketches prepared by Rubens for the grand triumphal arches welcoming a new Catholic governor - general in 1635 ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0010000000000000000000000000000000000
00000000000000000000000000000000000000000000"
flourish,"Mr. Shamir spent Tu Bishvat planting a tree at a Jewish settlement on the occupied West Bank , where he said he expected the settlement movement to grow and flourish ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000010000000
00000000000000000000000000000000000000000000"
flow,"The focus on takeover issues provided market players with a chance to '' keep the juices flowing without going to sleep , '' said Edward P. Nicoski , a market analyst at Piper Jaffray & Hopwood , Minneapolis ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000"
flow,"On June 15 , the Senate passed by a vote of 96 to 0 a resolution -- sponsored by two Democrats , Sasser of Tennessee and Bradley of New Jersey -- urging the President to place the issue of the impact on Western security of credit flows to Warsaw - pact countries on the formal agenda at Toronto ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000010000000000000000000000000000000000"
flow,But Mead kept the information flowing to all bona fide customers of its service ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000"
flow,"'' Our suspicion is that very pessimistic views on trade are paying insufficient attention to the dynamic factors -- namely , the investment flows that are likely to result from the improved competitivenes of U.S. industry , '' said John Lipsky , a director at Salomon Brothers ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000"
flow,"'' And from it flow many of the phenomena which we find disturbing in the Kremlin 's conduct of foreign policy : the secretiveness , the lack of frankness , the duplicity , the wary suspiciousness and the basic unfriendliness of purpose . '","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000"
flow,"And , '' These characteristics of Soviet policy , like the postulate from which they flow , are basic to the internal nature of Soviet power , and will be with us , whether in the foreground or the background , until the internal nature of Soviet power is changed . '","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000"
flow,Mr. Marino said the the mechanism calls for debt service to be met from property and sales tax revenue that flows through the state comptroller 's office before being diverted to city coffers ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000010000000000000000
00000000000000000000000000000000000000000000"
flow,"By following a trait as it flows through several generations and across vast branches of a family , scientists can see whether it is the result of chance or whether it '' segregates '' in a pattern that is probably due to the inheritance of a gene ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000"
flow,"Yet U.S. trade with and corporate activity in Panama continues , as do most flows from non - U.S. sources ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000010000000000000000000000
00000000000000000000000000000000000000000000"
flow,"If not for the intimacy between the U.S. and Royal navies that enabled missiles , intelligence and much else to flow instantly through long - established channels and liaison groups , Britain would not have prevailed in the Falklands ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000010000000000000000
00000000000000000000000000000000000000000000"
flow,"By the 17th century , fashion had replaced utility , and cavalier Frenchmen donned ornate linen and lace cravats , knotted in the center with long flowing ends that accented their moustaches ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000010000000000
00000000000000000000000000000000000000000000"
flow,"In a letter to Robert W. Page , assistant Army secretary for civil works , the Illinois governor called the situation on the rivers '' a navigation emergency '' and requested the corps to divert Great Lakes water at Chicago to get river traffic flowing again ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000001000000000000000000000000000000000000"
flow,"Although a study for the Justice Department found that more than 99 % of all telephone traffic flows through the local networks , the Bell companies fear that a significant portion of their business could be drained off ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000010000000000000000000
00000000000000000000000000000000000000000000"
flow,The government 's obsession with winning hearts and minds on the local level flows from its failure to entice black leaders into token participation at the national level ,"0000010000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
fly,"Already , he has changed the French political landscape in a way that may be more long - lasting than the Reagan Revolution in the U.S. Building the Socialist Party from scratch in 1971 , Mr. Mitterrand went on to prove that a leftist could get elected without France 's flying apart ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000001000000000000000000000000000000"
fly,"In early 1984 , some officers at New York 's Bankers Trust Co. devised a way for Mexico to shed some of its huge U.S. bank debt -- a plan remarkably similar to one embraced last week by Morgan Guaranty Trust Co. and Mexico -- but it did n't fly ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000010000000000000000000000000000000"
fly,"Cohen and Kravis was described as cordial , angry charges flew like hail behind the scenes ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000100000000000000000000000000
00000000000000000000000000000000000000000000"
grab,"'' Competitors are kept out , and carters ' costs are kept down , '' says Mr. Kossler , who testified publicly in 1983 about one incident : A New York businessman got into the garbage - hauling business and quickly tried to grab customers from other carters by underbidding them ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000010000000000000000000000000000000000000"
grab,National Broadcasting Co. 's '' Main Event '' won the ratings race for the 8 p.m .- to-9 p.m. time period Friday -- and grabbed the highest NBC ratings for that time slot so far this season ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000001000000000000
00000000000000000000000000000000000000000000"
grab,"He adds , '' We 're trying very hard to avoid the Halley 's comet syndrome -- where you grab everything in sight and then you vanish . '","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000100000000000000000
00000000000000000000000000000000000000000000"
grab,"And expense - account fliers , who learned long ago to construct elaborate flight schemes to earn extra mileage , now are battling to pick up dinner tabs to grab mileage linked to charge - card purchases ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000010000000
00000000000000000000000000000000000000000000"
grab,"'' Ten years ago , it was enough to latch onto something 100 % proven , '' says Shoji Kumagai , general manager of technical development at giant Sumitomo Corp . '' Today we have to grab it at the idea stage . '","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000001
00000000000000000000000000000000000000000000"
grab,"Steelworkers will press for a share of the higher profits ; lower - cost minimills and emerging Third World producers will grab markets of integrated U.S. steelmakers , and alternative materials -- aluminum , ceramics and high - tech metal composites -- will wrest away business ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000001000000000000000
00000000000000000000000000000000000000000000"
grab,"'' A strong opening in platinum coupled with a weak dollar just grabbed gold by the horns and took it on up , '' he said ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000"
grab,"While manned launches , such as that of the space shuttle last week , still grab occasional headlines , industry observers are focusing more and more on the moves of trade negotiators ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000"
grab,"The new routes do n't have the normal stop - and - go chemical signals , so the rhizobia and their host go all out , grabbing and using twice as much nitrogen from the air as normal ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000010000000000
00000000000000000000000000000000000000000000"
grab,"Since introducing its first cooler in late 1985 , Seagram has grabbed a 36 % market share and with eight flavors on the market has kept increasing its revenue at the expense of others ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000010000000000000000000000000
00000000000000000000000000000000000000000000"
grab,"'' European electronics companies would invent a new product , and then six of them would each make it and kill each other , while the Japanese grabbed the market , '' says Mr. Salzmann , President Mitterrand 's adviser ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000001000000000
00000000000000000000000000000000000000000000"
grab,"As Elle grabbed market share , other fashion magazines quickly revamped , redesigned and repositioned themselves ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0010000000000000000000000000000000000
00000000000000000000000000000000000000000000"
grab,"The suspension likely will accelerate inter - union warfare , as the electricians step up their recruitment drive at new sites , while other unions try to grab electricians ' members in factories where they represent the minority , Mr. Metcalfe says ","0000000000000100000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000001000000000
00000000000000000000000000000000000000000000"
grab,"The New York Times is already rehabilitating Michael Dukakis as a '' centrist , '' but if that 's true why are Democrats now grabbing every reporter in town to whisper , '' Sam Nunn for vice president '' ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000001000000000000
00000000000000000000000000000000000000000000"
grasp,"Mr. Moyers tut - tuts about '' dirty '' political ads but never seems to grasp that his 1964 ads opened the era , not of '' negative '' media campaigns based on honest discussions of the issues , but of vicious , distortive propaganda ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000"
grasp,"He fails to properly grasp the nature of the frontier culture , and only superficially understands the dilemma of the native people ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000"
kick,"C - Span 's call - in shows had a separate number for international calls , and the signal was being kicked back to Europe via satellite ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000001000000000000000
00000000000000000000000000000000000000000000"
kick,It 's no longer mandatory that Indiana patronage employees kick back 2 % of their salaries to their political party ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000"
kick,"'' I do n't want to see you around the neighborhood , or I ' m going to kick your ass , '' Jesus Feliciano , a Guardian Angel accompanying a Thread group , shouts at a short , wiry and bearded crack smoker sitting on a dingy stoop ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000001000000000000000000
00000000000000000000000000000000000000000000"
kick,"Meanwhile , the prospect of new generations of products related to personal computers kicked off rallies in the previously sluggish shares of OTC disk - drive makers ",0000000000000110000000000000000000000000000000000000000000000000000000000000000000,0000000000000100000000000000000000000000000000000000000000000000000000000000000000
kick,"The machinery maker , which in December announced it had heavy losses and would be laying off 6 , 000 employees to kick off a restructuring program , said it had a 285 million - mark parent company loss in 1987 ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000100000000000000
00000000000000000000000000000000000000000000"
kick,"'' You could n't give the shares away if you tried , '' adds Vahid Fathi , an analyst with Prescott , Ball & Turben Inc. Mr. Munk himself recalls , '' I had many people kick me out . '","0000000000000000000000000000000000000
0000000000000000000000000000000000000
000000","0000000000000000000000000000000000001
0000000000000000000000000000000000000
000000"
kick,"Their ambassador , Oleg Sokolov , speaks fluent English , goes to prayer breakfasts with President Corazon Aquino , and gives smooth interviews to the Philippine press in which he urges the country to kick out the Americans and get friendlier with Moscow ","0000000000000001000000000000000000100
00000000000000000000000000000000000000000000","0000000000000000000000000000000000100
00000000000000000000000000000000000000000000"
kick,"For a man who takes pride in his powers of observation and his mastery of detail , a puzzle remains : How did he fail to recognize that his wife was addicted to diet pills , a habit she finally kicked after 25 years ","0000000000000000000000000010000000000
00010000000000000000000000000000000000000000","0000000000000000000000000000000000000
00010000000000000000000000000000000000000000"
kill,"Centralization , on the other hand , kills motivation and crushes the human spirit ",0000000100100000000000000000000000000000000000000000000000000000000000000000000000,0000000100000000000000000000000000000000000000000000000000000000000000000000000000
kill,"EMPLOYEE LEASING was supposed to be killed , or at least maimed , by the Tax Reform Act of 1986 ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000"
knock,"'' It does n't take a hard shot to knock someone out if you hit him in the right spot , '' he noted ",0000000001000010000000000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
knock,"The project , which is capable of supplying 8 % of South Africa 's electricity needs , was knocked out of commission several years ago by sabotage from anti - government rebels in Mozambique supported by South Africa ","0000000000000000001000000010000000000
00000000000000000000000000000000000000000000","0000000000000000001000000000000000000
00000000000000000000000000000000000000000000"
knock,"One of 107 items that President Reagan wants Congress to knock out of the fiscal 1988 budget , this program illustrates one reason the government finds it so tough to cut spending ",0000010000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000100000000000000000000000000000000000000000000000000000000000000000000000
knock,"For the record , this was the second straight season in which the Redskins came to Chicago to knock the home team out of the playoffs ",1000000000000000001000000000000000000000000000000000000000000000000000000000000000,0000000000000000001000000000000000000000000000000000000000000000000000000000000000
knock,"Coca - Cola Co . , which stalked out of India 11 years ago , is knocking on the door again ",0000000100000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000100000000000000000000000000000000000000000000000000000000000000000
knock,Resources stock prices were knocked broadly lower in early trading following a steep decline of the New York gold price Friday ,0000100100000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
knock,"The one time the cannon was fired , the chain snapped and one cannonball '' killed a cow in a distant field , while the other knocked down the chimney from a log cabin . '","0000000000000001000000000010000000000
00000000000000000000000000000000000000000000","0000000000000000000000000010000000000
00000000000000000000000000000000000000000000"
knock,"The 18-year - old Las Vegan , the new darling of the net set , took Stadium Court at the U.S. Open tennis tournament here Wednesday morning against Philip Johnson , an unseeded and heretofore unheeded scuffler from Georgia , and , truth to tell , did n't knock him dead ","0000000000000000000000000000000000000
00000000000101000000000000000000000000000000","0000000000000000000000000000000000000
00000000000100000000000000000000000000000000"
knock,"At the time , his feeling was that '' even with the tax changes knocking out a lot of IRA money . .. the industry is expected to thrive and become more competitive over the next few years . '","0000000000000010000000000000100000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
knock,The way to topple Gen. Noriega economically was to knock him completely off balance with a sanctions blitz that would have made the Panamanian economy scream -LRB- as the Nixon administration tried to do to Salvador Allende 's Chile -RRB- ,"0000000001000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"It is to correct for such gaps in market operations -LRB- or '' externalities , '' as economists call them -RRB- that governments have a responsibility to step in and lend a helping hand ",0000000000000000000000000001000000000000000000000000000000000000000000000000000000,0000000000000000000000000000001000000000000000000000000000000000000000000000000000
lend,"But the report , published in today 's edition of Science , lends credence to a body of opinion that HIV-2 in some cases may not ravage T-4 cells -- immune sentries of the bloodstream -- as much as it harms cells of the brain or bowel , said Dr. Levy in an interview ","0000000000000000000010000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"An introduction by Edward Shils , the well - known sociologist of ideas -LRB- who has never been a radical -RRB- lends historical perspective to the collection ","0000000000000000000001000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
