verbs,sentences,preds,true
pump,The case makes New York state seem almost ungrateful for the way it responded to a federal law that pumped $ 675 million of Uncle Sam 's funds into 21 troubled New York thrifts a few years ago ,"0000000000000000000100000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
rain,"But in the 1960s , when both superpowers were building up ballistic missiles that could rain warheads down from space , the U.S. decided against sinking money into what would be only a partial defense ",0000000000000001000000000100000000000000000000000000000000000000000000000000000000,0000000000000001000000000000000000000000000000000000000000000000000000000000000000
rest,"At least Mr. Gay is honest enough , in this instance , to acknowledge that Freud 's entire '' psychoanalysis '' of Leonardo rested on the mistranslation of an Italian word into the German text that served as Freud 's source -- and that '' this gaffe , '' though first pointed out in 1923 , was '' never acknowledged by Freud . . . '","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
ride,Mr. Joseph was n't worried because the company was riding high when Ms. Bruck started her research in 1985 ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000"
ride,"The hardest -- that is , most invulnerable - bases in the Western orbit are in Switzerland , Israel and Saudi Arabia ; they have deep , extensive underground facilities and can ride out an attack and deliver a punishing counterblow ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000010000
00000000000000000000000000000000000000000000"
ride,The movie producer and distributor has a lot riding on the picture ,0000100010000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
ride,"It was , after all , Mr. Nixon 's detente that encouraged -LRB- and licensed -RRB- massive sales of militarily sensitive technology to the Soviet Union . -LRB- The Red Army did not '' waltz '' into Afghanistan as Mr. Nixon says here : It rode in -- in tanks built with U.S. help , licensed by Mr. Nixon , at the Kama River plant . -RRB-/-R","0000000000000000000000000000000000100
00000000100000000000000000000000000000000000","0000000000000000000000000000000000000
00000000100000000000000000000000000000000000"
ride,"'' We were just riding along on a design that was doomed to failure , '' he says ","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
ride,"Nike and L.A. Gear rode good earnings , publicity about the Olympic Games and disappointing news from rival Reebok International to sharp gains , each on heavy trading of about 1.3 million shares ","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
ride,"Domestic aluminum companies have been riding an upturn for the past 18 months , and are now operating at 104 % of capacity , a statistic that indicates previously written - off facilities have been brought back on line ","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
roll,"Tobacco may have run into its first legal setback and another public relations blow this week , but the cigarettes keep rolling off the line and their makers keep rolling in big profits ",0000000000000000000001000000010000000000000000000000000000000000000000000000000000,0000000000000000000000000000010000000000000000000000000000000000000000000000000000
roll,"Wayne Prospect , a Long Island legislator who favored a public takeover , said , '' We had a choice of either accepting economic blackmail or rolling the dice on Shoreham . '",0000000000000000000000000011000000000000000000000000000000000000000000000000000000,0000000000000000000000000010000000000000000000000000000000000000000000000000000000
roll,"Many American industries suffer a comparative wage disadvantage vs. foreign competitors , but this single factor is hardly prima facie evidence that such companies should roll over and play dead ","0000000000000000000000000100110000000
00000000000000000000000000000000000000000000","0000000000000000000000000100000000000
00000000000000000000000000000000000000000000"
sleep,"The focus on takeover issues provided market players with a chance to '' keep the juices flowing without going to sleep , '' said Edward P. Nicoski , a market analyst at Piper Jaffray & Hopwood , Minneapolis ","0000000000000000100010000000000000000
00000000000000000000000000000000000000000000","0000000000000000000010000000000000000
00000000000000000000000000000000000000000000"
sleep,"'' Let sleeping authors lie , '' says Ms. Cade ",0010100000000000000000000000000000000000000000000000000000000000000000000000000000,0010000000000000000000000000000000000000000000000000000000000000000000000000000000
smooth,Taking over a business from a parent is n't always smooth sailing ,0000000000110000000000000000000000000000000000000000000000000000000000000000000000,0000000000100000000000000000000000000000000000000000000000000000000000000000000000
step,Who will now step into this maw is a question the company does n't have much time to puzzle over ,0001000000000000001000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
step,"The suit , filed against the unions representing pilots and machinists , stepped up the war over Eastern 's labor costs that has raged through the company , the Congress and the courts for more than a year ","0000000000001000000000010000000000000
00000000000000000000000000000000000000000000","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000"
step,"It also is likely to lead to an escalation in the clash between the church and the state , which has been raging since last month when several churches , including the Roman Catholic Church , stepped up their criticism of apartheid ","0000000000000000000000100000000000001
00000000000000000000000000000000000000000000","0000000000000000000000000000000000001
00000000000000000000000000000000000000000000"
step,"And everywhere Mr. Bush traveled last week , reporters demanded to know if the vice president believes Attorney General Edwin Meese should step down ","0000100000000000000000100000000000000
00000000000000000000000000000000000000000000","0000000000000000000000100000000000000
00000000000000000000000000000000000000000000"
step,"The candidates will step up and swing at the fast ones , pitchouts and curves tossed by Ann Compton of ABC News , Andrea Mitchell of NBC News and Margaret Warner of Newsweek ",0001000000000001000000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
step,"He maintains , '' It 's only a matter of time before these groups step over the line . '' They may begin rousting others they dislike -- people '' who are not the right skin color or the right religious persuasion , '' he says ","0000000000000010000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
step,Some GOP insiders predict Treasury Secretary Baker will step in to direct the fall campaign ,"0000000010000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stick,"'' When I saw all the stories , I figured I better sell or I might get stuck , '' said one portfolio manager , who last week unloaded some shares of medium - sized OTC stocks rather than risk not being able to sell off the thinly traded shares if prices started to plunge ","0000000000000000010000000000000000000
00000000000000000000000000000000000000000000","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000"
stick,"If all OPEC members stick to the rules , Saudi Arabia would be willing to permit its production to slide even though the others are producing up to their quotas -- but only for a short period ",0000100000000000000100000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
stick,"Change will come slowly , because Japanese society still has a strong tendency to hammer down any nail that sticks up ",0000000000000010000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000100000000000000000000000000000000000000000000000000000000000000
stick,"Nevertheless , the debacle caused by the RJR buy - out proposal and other megadeals '' may well be the circumstance that galvanizes investors to make covenants stick , '' Mr. Welling says ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000001000000000
00000000000000000000000000000000000000000000"
stick,"Mr. Weicker , breakfasting with his third wife , Claudia , at a local diner on Coca - Cola , rice pudding , scrambled eggs and hash browns , says the race is close because Mr. Lieberman has been '' slinging the { expletive deleted } in TV commercials for four months , and some of it started to stick . '","0000000000000000000000000000000000000
00010000000000000000001000000000000000000000","0000000000000000000000000000000000000
00000000000000000000001000000000000000000000"
stick,"Unlike Charming Shoppes Inc. or U.S. Shoe Corp. 's Casual Corner stores , for example -- which got stuck with stockrooms of casual sportswear just as its popularity was dying -- Limited maintained tight inventory levels , enabling it to control markdowns ","0000000000000000001000000000010000000
00000000000000000000000000000000000000000000","0000000000000000001000000000000000000
00000000000000000000000000000000000000000000"
stick,'' They ' ve stuck to the real nuts and bolts of their business . ',"0000100000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"Even if Najibullah ca n't hang onto power , he may now be able to strike a better arrangement for a coalition government with a more compromising Pakistan ",0000010000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000001000000000000000000000000000000000000000000000000000000000000000000
strike,"When the chairman of Santa Fe Southern Pacific Corp. flew into town a few months ago in the corporate jet , a small group of trainmen here knew they had struck a raw nerve ","0000000001000000000000000000001000000
00000000000000000000000000000000000000000000","0000000000000000000000000000001000000
00000000000000000000000000000000000000000000"
strike,"Texaco made the scene with a pair of investment bankers who would later send shock waves of another sort through Wall Street : Bruce Wasserstein and Joseph Perella , who recently shook First Boston Corp. by quitting that firm and striking out on their own ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00010000000000000000000000000000000000000000"
strike,"A survey of U.K. institutional fund managers found most expect London stocks to be flat after the fiscal 1989 budget is announced , as Chancellor of the Exchequer Nigel Lawson strikes a careful balance between cutting taxes and not overstimulating the economy ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000001000000
00000000000000000000000000000000000000000000"
strike,"Electronic Data Systems President Alberthal struck back at the firm 's founder , H. Ross Perot , saying the Texas billionaire 's verbal and business attacks hurt the company ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,Ideas may strike it but they just bounce off ,0010000100000000000000000000000000000000000000000000000000000000000000000000000000,0010000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,"While he won only about 12 % of the white vote in the Democratic primaries , according to New York Times - CBS News polls , he still did far better than in 1984 , and clearly struck a chord with many whites ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
10000000000000000000000000000000000000000000"
strike,"MORE FIRED MANAGERS strike out on their own , but many just strike out ",0001000000001000000000000000000000000000000000000000000000000000000000000000000000,0000000000001000000000000000000000000000000000000000000000000000000000000000000000
strike,"At hearing this morning before a Delaware chancery court judge , Doskocil is expected to ask the court to strike down Wilson 's '' poison pill '' anti - takeover measures , saying an auction for the company has continued for a sufficient time to allow all bidders to emerge ","0000000000000000000100000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,"In 1925 , Congress said that the Supreme Court has discretion to refuse to hear cases , except when a state supreme court strikes down a federal law or upholds a state law that was challenged as violating the Constitution , or when a federal appeals court strikes down a state law or a federal appeals or district court strikes down a federal law , all on constitutional grounds ","0000000000000000000000010000000000000
00000000001000000000001000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,A mergers and acquisitions expert close to the fight said that Bank of New York might have been able to strike a deal with Irving had it not rebuffed Irving 's recent overtures to come to the bargaining table ,"0000000000000000000010000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
strike,Based on the evidence from the early contests -- including a surprisingly strong second - place finish in last weekend 's Maine caucuses -- his populist crusade against '' economic violence '' is striking a chord among some Democrats beyond his black base ,"0000000000000000000000000000000001000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"The once high - flying company stumbled in 1986 when competition intensified in the mainframe market , and it has been revamping its product line since then ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,With Iowa and New Hampshire behind them -- and victories for Rep. Richard Gephardt and Gov. Michael Dukakis -- the Democratic candidates now stumble South locked in a struggle that more and more experts and party leaders believe will go the distance ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000"
stumble,He stumbled on a new act while attending a tent revival in Oklahoma in 1968 ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0100000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"Peter Lynch , who runs Fidelity Investments ' mammoth Magellan Fund , said the recent performance of the big funds , which stumbled badly late last year , should shoot down the theory that they are '' over the hill . '","0000000000000000000000000000010000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,What is problematic about the Jersey City takeover is that this strategy may come to be seen as a forceful example of can - do government types trying to solve the ills of a failing or stumbling school system ,"0000000000000000000000000000010000001
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stumble,"'' Our view is that the economy is going to stumble and stagger through 1988 , '' he said , '' and then we think the best bet is that we 'll slip into a recession in 1989 . '","0000000000100000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"Also , our regulatory conceptions would suggest monetary - policy tools of the European central bank be designed so that they enabled effective targeting of the monetary variables without recourse to quantitative controls -LRB- or other direct interventions in financial markets -RRB- ","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"Most of the banks specifically have targeted marketing campaigns at profitable small companies . -LRB- Separately , Dai - Ichi Kangyo said it will name Ichiro Nakamura , now a vice president , as chairman , succeeding Tetsuya Fujimori ","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"But although Motorola , with its new chips , seems to be targeting the fledgling RISC - chip market opened by Sun and others , its fiercest competitor remains microprocessor powerhouse Intel Corp . , analysts say ","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
touch,"It says that only unexpectedly bad developments , such as another stock - market crash the size of last October 's , or a sudden surge in oil prices , might damp confidence or touch off a spurt in inflation that might frighten governments into choking off the recovery by raising interest rates significantly ","0000000000000000000000000000000100100
00000100100000000000000000000000000000000000","0000000000000000000000000000000000100
00000000000000000000000000000000000000000000"
touch,"At one of the technical sessions that led to the Managua meeting , Lenin Cerna , the notorious former state security chief and now vice - minister of the Interior Ministry , learned that a commercial jet carrying several Contras to Costa Rica from Honduras had touched down briefly in Managua ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000010000000000000000000000000000000000"
touch,"In another , they pondered why an observer was '' touched '' by the sight of a woman who took a cup from a fountain , drank water from it and then rinsed it out ",0000000000100000000000000010000000000000000000000000000000000000000000000000000000,0000000000100000000000000000000000000000000000000000000000000000000000000000000000
touch,"Wang & Wang has submitted a lengthy document to the court in support of New York Chinese , saying , '' The controversy is touching upon and threatening the very cornerstone of U.S. policy and trade relations with Taiwan . '","0000000000000000000000001001000000000
00000000000000000000000000000000000000000000","0000000000000000000000001000000000000
00000000000000000000000000000000000000000000"
touch,"Given Oslin 's acting skill , the money was particularly well - invested in her videos , mini - movies really ; the touching one for '' 80 's Ladies '' plays like '' The Big Chill '' in four minutes ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000"
touch,"He can be oblivious to how calculated he sometimes appears , yet he can also touch people , as when , at the close of the Louisville rally Saturday , he brought forward Georgia Powers , a black Kentucky state senator ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000"
touch,"Where CBS or ABC harped on religious freedom over footage of Ronald Reagan visiting an orthodox church , '' Vremya '' stated that Mr. Reagan '' touched upon the question of religion , '' and a deputy in charge responded , '' these issues . .. are now being looked into carefully . '","0000000000000000000000000010000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
touch,"American , a unit of Fort Worth , Texas - based AMR Corp . , touched off the latest round of increases last week , when it proposed raising all discount fares except for so - called MaxSavers , the industry 's lowest fare level ","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
touch,"Mr. Groner touches down at the Orlando airport at 5:54 a.m . , and a dumpster - size container carrying our package is rolled onto a truck bound for a sorting center in Longwood , Fla ","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
vaporize,"In one spectacular 508-point swan dive Oct. 19 , the industrial average crashed back to the level it first surpassed in March 1986 , vaporizing the stunning advances of the intervening months -- along with many investors ' paper profits ","0000000000000000000000001000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
wither,"Elsewhere , the nation 's worst drought in a half - century may be searing crops and withering dreams , but farmers here on the High Plains and in a handful of other spots around the nation where rain is plentiful are rediscovering the truism that clouds can have silver linings ","0000000000000000000000000000000000000
00000100000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
wither,"Describing the hospital - room scene on the day of the assassination attempt , where doctors and technicians were racing to save the life of the stricken leader of the free world , Mr. Speakes volunteers that though President Reagan was a robust 70-year - old , '' he had the body of an older man , with a bit of flab and withered muscles that are dead giveaways that the body is not quite what it used to be . '","0000000000000000000001000000000000000
0000000000000000000000000000000000000
00000000","0000000000000000000000000000000000000
0000000000000000000000000000000000000
00000000"
