sentence,correct_label,prediction,polarity,intensity,source_concept,target_concept
"Porque recursos los tiene este país, sólo que en lugar de haber ido a parar a todas esas familias a las que se les cayó el ingreso y haberlos rescatado de las  de la , terminaron en los onerosos sueldos de los funcionarios y representantes, en las lujosas oficinas públicas, en las costosísimas campañas políticas… total los pobres son más pobres y los políticos más ricos.",1,1,NEGATIVE,2.0,OTHER,POVERTY
"Vale reconocer, desde luego, que en su contra también juegan el   e incluso en ocasiones el escaso interés de la sociedad, la ignorancia de los gobiernos, el descuido de los legisladores y la inhabilidad y frecuente ausencia de autocrítica de la misma televisión pública.",1,1,NEGATIVE,2.0,SIZE,ELECTIONS
De cómo se  la  de Toño Sánchez,1,1,NEGATIVE,2.0,PHYSICAL_BURDEN,ELECTIONS
"Finalmente, el también autor de Hobbes y Rousseau: entre la autocracia y la democracia (1988), se acerca al debate contemporáneo de la sociedad civil y la presenta como “un espacio abierto a la construcción de formas asociativas independientes del control gubernamental y que ejercen influencia en el  de las  gubernamentales”.",1,1,POSITIVE,0.0,BUILDING,GOVERNMENT
"Como resultado de la recesión posterior a la primera guerra mundial, se  los  provenientes de esta actividad, disminuyendo los ya de por sí mínimos ingresos del Estado provenientes del comercio exterior.",1,1,POSITIVE,1.0,BODY_OF_WATER,TAXATION
Hace dos años Artur Mas encargó a Andreu Mas-Colell la tarea de enderezar unas finanzas deterioradas por la drástica  de  y una asfixiante deuda.,1,1,POSITIVE,2.0,FABRIC,TAXATION
Capriles pide la mediación de la Iglesia en el   venezolano - Grupo Milenio:,1,1,NEGATIVE,1.0,OTHER,ELECTIONS
"Dos años antes el Sumo Pontífice había denunciado este   de los países del Norte como ""una nueva guerra fría, provocada por la carrera desenfrenada al acaparamiento y a la explotación de los recursos de la tierra por parte de unos pocos privilegiados sienta las bases para otra forma de guerra fría, entre el Norte y el Sur"", (Discurso, 8-V-93).",1,1,NEGATIVE,2.0,EMOTION_EXPERIENCER,GOVERNMENT
Porque la  es un  que se alimenta de los mismos pobres!!!,1,1,NEGATIVE,3.0,OTHER,POVERTY
"La verdadera riqueza es la que aporta el capital humano, el trabajo que  la , y con un quehacer más especializado le da mayor valor agregado, gracias a la mayor preparación y capacitación de los recursos humanos.",1,1,POSITIVE,2.0,BUILDING,WEALTH
Ni el Estado ni el mercado están en posibilidad de  la .,1,1,NEGATIVE,2.0,OTHER,POVERTY
Las  de la  son graduales; no se alcanzan de golpe.,1,1,POSITIVE,2.0,WAR,DEMOCRACY
El precandidato El buen “Pocholo” Mario Alberto Dávila Levantó ámpula Alborotar la gallera   Melchor Sánchez presentará su registro Transformcion de Monclova El “Pocholo” La candidatura,1,1,POSITIVE,1.0,ENSLAVEMENT,ELECTIONS
"Eso, comparado con la lentitud, la excesiva burocracia, y el ineficiente aparato hacendario de muchos países latinos, nos hace reflexionar sobre lo mucho que se necesita trabajar en nuestros países en materia de reforma hacendaria, simplificación de trámites y la lenta, pero necesaria muerte del regordete e inútil   de nuestros países.",1,1,NEUTRAL,1.0,MACHINE,BUREAUCRACY
"Murió Jorge Amado, con él lo hace una voz que trató siempre de imponer la alegría, el gozo por la vida, el sol y el olor del  sobre la , la marginación y la brutalidad de la vida en el sertao y las plantaciones de cacao.",1,1,NEGATIVE,2.0,HIGH_LOCATION,POVERTY
"La  sigue siendo muy : 222 millones de latinoamericanos y caribeños son pobres, de los que 96 millones viven en la indigencia, el 18,6% de la población.",1,1,NEGATIVE,2.0,PHYSICAL_BURDEN,POVERTY
"Por otra parte, el financiamiento del déficit con   implicaba aumentar las presiones inflacionarias generando presiones adicionales sobre el tipo de cambio y salida de capital; la consecuente inestabilidad obligaba a una mayor elevación de la tasa interna de interés.",1,1,NEUTRAL,0.0,OTHER,MONEY
"La izquierda interviene y decide qué, cómo ,cuándo, y con qué producir y  la .",1,1,POSITIVE,1.0,MORAL_DUTY,WEALTH
Y esta limitación en el enfoque -que no se pregunta por los  desencadenantes de la  y la exclusión- se traduce en propuestas insuficientes o limitadas que no inciden en lo que sucede en el sector no pobre de la economía.,1,1,NEUTRAL,2.0,SCIENCE,POVERTY
"Y ya no digamos otras religiones... Esta moda que se ha impuesto ahora, esa en la que te dicen algo así como ""no le bautizo, para que de mayor elija"" o ""que estudie todas las religiones en pie de igualdad"" me parece simplemente una mala  de la , además de un burdo disfraz.",1,1,POSITIVE,2.0,RESOURCE,DEMOCRACY
"En este caso, el poder judicial inglés trata de esclarecer la verdad en el  del  y el poder mediático por la muerte del Doctor Kelly, asesor del gobierno y fuente informativa de la BBC.",1,1,NEGATIVE,1.0,COMPETITION,GOVERNMENT
"Más bien, se trata de la búsqueda de tendencias que lleven al uso de la naturaleza sin destruirla, a la generación de bienestar social con justeza y una  de la  global; en síntesis, una base para una nueva civilización.",1,1,POSITIVE,1.0,RESOURCE,WEALTH
"Para que tenemos politicos en Mexico, no sirven para nada, conocemos a muchos profesionales con maestrias, doctorados, que estan sin trabajo por culpa de estos nefastos, que aparte nos roban, nos  , nos dejan sin comer, hacen lo que quieran con nuestra nacion, YA HAY QUE SACARLOS DEL GOBIERNO A PUNTA DE MADRAZOS, NO LOS NECESITAMOS, les aseguro que 20 de estos profesionistas con maestria ara mil veces mejor el trabajo que estos politicos idiotas que tenemos,, TAMBIEN HAY QUE QUITAR A TELEVISA ELLOS DESIMFORMAN A LA NACION A SU CONVENIENCIA, Iniciemos ahora nuestra lucha, por nuestros hijos, por nuestro Pais, VA POR MEXICO.",1,1,NEGATIVE,2.0,RESOURCE,TAXATION
una  de derecho.,1,1,NEGATIVE,1.0,CRIME,GOVERNMENT
"Cuando las fuentes de abundancia del gobierno empezaron a secarse, cuando a causa de la falta de fondos y la imposibilidad de negociar préstamos frescos el estado se vio forzado a controlar la  de la  y para las obras públicas, entonces y solo entonces se dieron cuenta los italianos de lo que significaba haberse permitido crear una de las naciones con mayor carga fiscal en el mundo.",1,1,NEGATIVE,1.0,MOVEMENT,BUREAUCRACY
"De igual modo, a partir de la desproporcionada   de unos municipios y de otros, no es difícil estimar la diferencia en la calidad del activismo y de los compromisos de los candidatos a legisladores.",1,1,POSITIVE,0.0,RESOURCE,ELECTIONS
"Aumento de las capacidades del rendimiento social que produzcan, además de crecimiento, la  de la  y de toda forma de discriminación.",1,1,POSITIVE,3.0,DISEASE,POVERTY
"Otro se dio a conocer el 25 de mayo, en donde el presidente Felipe Calderón anunció la  de  -impuestos a pagar por importación- en maíz, trigo, entre otros granos; y finalmente el impulso a la tecnificación en el campo.",1,1,,,DISEASE,TAXATION
Sigamos compartiendo nuestras visiones en torno a este ejercicio de  de nuestra .,1,1,POSITIVE,2.0,RESOURCE,DEMOCRACY
"“Creemos que podría ser bueno, pero aparentemente tiene   y piensan sacarle jugo durante este año y el siguiente, pues han decido dividir en tres años el proceso de renovación, pero además dejan con muchas dudas las medidas por las cuales se habrán de otorgar los apoyos”, apuntó.",1,1,POSITIVE,0.0,CLOTHING,ELECTIONS
Ese terrorismo es un poder legal consentido por la más  de las  del planeta.,1,1,POSITIVE,1.0,ENERGY,DEMOCRACY
"López-Portillo explica que el quehacer cultural es  de , pero no sólo eso, también es el marco conceptual sobre el que se construye una sociedad y su sistema político, pero si no se entiende así pareciera una actividad ajena al quehacer substancial de la sociedad.",1,1,POSITIVE,2.0,RESOURCE,WEALTH
"Más adelante, Bolívar Echeverría plantea que es indispensable conocer la ""pequeña historia"", si se quiere llegar a una conclusión racional acerca de cuál sería el modelo económico que  la  de una manera equitativa y justa.",1,1,POSITIVE,0.0,FACTORY,WEALTH
"Y si esto no bastara, a nivel local para  más al  inventan cambios de placas o apretar la tuerca con la famosa verificación en la cual ahora quieren implantar otra medida terrorista al proponer retirarle la placa a todo auto que no pase la prueba más una multa de 24 salarios mínimos la primera vez que el auto sea rechazado, 40 la segunda con amenaza de no volver a circular jamás.",1,1,NEGATIVE,3.0,DISEASE,TAXATION
"El legendario y combativo Sindicato Mexicano de Electricistas (SME) respondió afirmativamente a la iniciativa del Ejército Zapatista de Liberación Nacional (EZLN) de llevar a cabo la ""otra campaña"", es decir, una acción paralela al   que ocupa a los partidos políticos capitalistas.",1,1,NEUTRAL,3.0,PHYSICAL_LOCATION,ELECTIONS
"Franco debería recibir un homenaje en Cataluña por haber sido un promotor imprescindible de la  de su , junto con los nazis, por supuesto.",1,1,POSITIVE,2.0,BUILDING,WEALTH
"En lo político, en el  de la , se deben de limitar los nombramientos, reducir las atribuciones y permitir que más y mejores personas participen en ser votados para puestos públicos.",1,1,NEUTRAL,0.0,MOVEMENT_ON_A_VERTICAL_SCALE,DEMOCRACY
Los republicanos afirman que se verán obligados a retirarse en el  de los  si Obama gana un segundo mandato,1,1,NEUTRAL,1.0,STORY,TAXATION
"Y eso, trasformar trabajo y activos en capital, es una de las condiciones necesarias para que los pobres  de la , lo cual no se logra, no por la ausencia de capital, sino por la falta de la definición puntual y de la garantía jurídica de derechos de propiedad sobre los activos de los pobres, lo cual da como resultado miles de millones de dólares de capital muerto.",1,1,POSITIVE,3.0,PHYSICAL_LOCATION,POVERTY
"En el primer caso se parte de la identificación de una o más dimensiones relevantes desde una perspectiva teórica, como por ejemplo los objetivos básicos de la organización, su  de , la tecnología en uso, y/o los participantes de la misma.",1,1,NEUTRAL,0.0,BUILDING,GOVERNMENT
"Baje este archivo y vea como puede recibir dinero por correo!!!! - Jueves, Agosto 28, 2008 - INVIERTA UN DÓLAR Y PAGUE TODAS SUS DEUDAS!!! INCREIBLEES MUY FACIL Y DIVERTIDO!!!  UN DÓLAR Y PAGUE SUS  ASI DE FACIL ES GANAR MUCHO ..",1,1,POSITIVE,1.0,RESOURCE,DEBT
"La pobreza puede generar discapacidad y, en muchos casos, la discapacidad también puede  la .",1,1,NEGATIVE,1.0,PHYSICAL_LOCATION,POVERTY
"Con una   en la Iglesia la Divina Providencia se llevó a cabo le festejo de los XV años de la linda Luz María, quien fue acompañada por sus apreciables padres los señores Lorenzo Vizcarra y Mercedes de Vizcarra quienes se unieron a la alegría de su hermosa hija.",1,1,,,,MARRIAGE
En el último cuarto del siglo XX había que tomar partido hasta mancharse por el  .,1,1,POSITIVE,1.0,STRUGGLE,DEMOCRACY
"Caída de remesas,  la : Sedesol [07/10/2008]",1,1,NEGATIVE,2.0,RESOURCE,POVERTY
Enlace permanente El   de la Riviera,1,1,POSITIVE,2.0,FOOD,ELECTIONS
"Incluyendo el fomento de la confianza así como el respeto en la aplicación de las leyes, donde se  a la  como una forma de vida.",1,1,POSITIVE,2.0,VISION,DEMOCRACY
En tronantes declaraciones el flamante diputado priísta Penchyna sostuvo que es una  subir  en tiempos de crisis.,1,1,NEGATIVE,2.0,INSANITY,TAXATION
"Añadió que será necesario asimismo contar con las constancias de percepciones y retenciones de las empresas que te hubieran   o Impuesto al Valor Agregado (IVA) y las constancias de intereses por créditos hipotecarios, en caso de estar pagando vivienda.",1,1,NEGATIVE,1.0,CONFINEMENT,TAXATION
"Estos escritos fueron desarrollándose conforme fue  el , y una vez consolidado como religión dominante en Europa se fue diluyendo su uso.",1,1,,,,RELIGION
"De igual modo, a partir de la desproporcionada   de unos municipios y de otros, no es difícil estimar la diferencia en la calidad del activismo y de los compromisos de los candidatos a legisladores.",1,1,NEUTRAL,2.0,RESOURCE,ELECTIONS
"Y por otro lado,   mencionaban que el IETU iba a impactar al sector bancario porque no podían deducir intereses moratorios, que iba a aumentarse la carga administrativa, y alertaban que podría frenarse el proceso de bancarización o disminuir el crédito uniéndose a lo de Estados Unidos.",1,1,NEUTRAL,0.0,MEDICINE,TAXATION
"Como en el mundo, en México una   con compromiso social no es un riesgo, sino una oportunidad; que sea la gente entonces, libremente, quien determine su futuro gobierno.",1,1,NEUTRAL,0.0,PHYSICAL_LOCATION,DEMOCRACY
"Aún cuando algunos grupos de interés daban por hecho que se llevarían a bailar a la APPO al  , el adelantar vísperas los puso en una difícil situación.",1,1,NEUTRAL,0.0,OTHER,ELECTIONS
"De hecho, me gustaría aprovechar el espacio, Mario, para agradecerles a todos los gobernadores del país, porque todos han sido realmente de gran ayuda en la  de los  de vía.",1,1,POSITIVE,1.0,OTHER,DEMOCRACY
"Los entrevistados del gobierno, de las agencies y consultorías, de las empresas y de algunas organizaciones sin ánimo de lucro consideran que la anexión al NAFTA fue la mejor opción económica posible para el país, pero también son conscientes de los efectos negativos que ha supuesto el tratado en el  de la .",1,1,NEGATIVE,1.0,RESOURCE,POVERTY
"Córdova Toledo estimó que la estrategia de los Ayuntamientos, gobierno del estado y federación en esos 28 municipios con el más bajo índice de desarrollo humano, habla del interés por  la , ""no hay tregua"", sino una sinergia a la que se suman los mismos pobladores en la toma de decisiones por medio de las asambleas comunitarias o de barrio.",1,1,POSITIVE,2.0,MOVEMENT,POVERTY
La  de la : ¿nuevo objetivo de la cooperación?,1,1,POSITIVE,2.0,OTHER,POVERTY
Que se estudie a fondo la viabilidad de esta solicitud y su adecuada aplicación para cuidar de manera primordial no aumentar el   de este país.,1,1,NEUTRAL,0.0,MACHINE,BUREAUCRACY
"En el acto de toma de posesión del nuevo director de la Financiera Rural, el titular de la SHCP señaló que se atenderán de manera puntual las necesidades del sector rural, dadas las prioridades dictadas por el presidente de la República Felipe Calderón Hinojosa, para  la , incentivar el empleo y promover el crecimiento económico.",1,1,NEGATIVE,1.0,PHYSICAL_HARM,POVERTY
La   es una muestra de la disfuncionalidad sistémica; probablemente sea la que la sintetiza y expone con mayor amplitud.,1,1,NEGATIVE,2.0,CONFINEMENT,ELECTIONS
Pero la “reforma de impuestos” ha reemplazado los “ de ” en la agenda de Washington y eso presenta algunos peligros para los contribuyentes.,1,1,POSITIVE,2.0,A_RIGHT,TAXATION
"Por otra parte, más allá del análisis de la publicidad política, el tema tratado, nos condujo a reflexionar sobre la situación de nuestro país respecto al  .",1,1,POSITIVE,2.0,VISION,DEMOCRACY
"Pienso que en este orden de ideas debería cundir un alto sentido de responsabilidad ciudadana para que si alguien se siente afectado en sus derechos y garantías por una reforma constitucional contraria a lo consagrado en la Ley Suprema, interponga el juicio de amparo ya que la  es el más importante  jurídico con que contamos los gobernados para oponernos a los actos abusivos de la autoridad o a las leyes que violen esas garantías.",1,1,POSITIVE,3.0,TOOL,GOVERNMENT
"Analizando las causas para la despedida de una corriente que apenas hace cuatro años ganó con Sebastián Piñera, Peña escribe que tal vez “el  que ahora , no haya sido de derecha… y que la derecha de verdad, nunca haya ganado las presidenciales”.",1,1,NEGATIVE,2.0,CROP,GOVERNMENT
"Bien por Federico, que parece, ya ha sido liberado de la maldición que pesaba sobre él y que lanzó el gobernador del Estado, que este 28 de mayo cumple dos años de  el  de miles de yucatecos para poder llegar a ocupar ese puesto.",1,1,NEGATIVE,2.0,CONFINEMENT,ELECTIONS
"También nos han pasado seguramente situaciones difíciles: problemas, hemos vivido la perdida de ciertas ilusiones, la  de ciertas , el peso de las limitaciones y ciertas injusticias; hemos vivido tal vez el silencio de Dios, la duda de la fe, tentaciones de renunciar a todo, dimitir de todo, seguramente hemos vivido sufrimientos físicos, psicológicos, la muerte de personas amadas, el dolor y la angustia, la tristeza y el miedo, también en estos momentos creer en Jesús, Señor y Cristo es lo mejor que nos ha pasado en la vida, Él y su Pascua nos acompañan siempre.",1,1,,,,MENTAL_CONCEPTS
"Una nueva casta de profesionales de la política, muchos auténticos  del  entre ellos, invaden los partidos políticos y obtienen beneficios personales del multimillonario gasto que los mexicanos hacen intentando consolidar un sistema auténticamente democrático.",1,1,NEGATIVE,3.0,DISEASE,BUREAUCRACY
"En cuanto al AUTOMOVIL., si es utilitario puedes deducir los intereses, el IETU, es un  , es decir no tienes para donde hacerte.",1,1,POSITIVE,2.0,CONTAMINATION,TAXATION
"Esta ola, es la  de los partidos políticos y las .",1,1,NEUTRAL,0.0,PHYSICAL_HARM,ELECTIONS
"Especialmente en la sociedad de consumo, la escuela ha llegado a ser una industria, el diploma un producto, la enseñanza con sus empleados y empleadores, el mercado más grande de empleo, mercado detrás del cual se maneja una  .",1,1,NEGATIVE,2.0,PROTECTION,BUREAUCRACY
"La comisión debe comprometerse a evitar sentimientos de exclusión, y haciendo referencia al ciudadano Gilberto Rincón Gallardo, afirmó que la vulnerabilidad ""es perversa"" cuando se  la  y que termina por revertirse negativamente a la sociedad.",1,1,NEGATIVE,2.0,POSITION_AND_CHANGE_OF_POSITION_ON_A_SCALE,POVERTY
"A 13 años de la firma del Tratado de Libre Comercio con USA y Canadá y del Convenio Tributario con el primer Estado, y a 15 de la firma del Tratado para Evitar la Doble Tributación Internacional con el segundo, México acrecentó su actividad económica, mediante la apertura comercial, eliminando barreras arancelarias y disminuyendo la   a los residentes en el extranjero, en su calidad de receptores de ingresos derivados de fuente de riqueza ubicada en el país.",1,1,NEGATIVE,1.0,OTHER,TAXATION
"para así poder corregir, modificar o seguir en el mismo ” finalizó el funcionario .",1,1,POSITIVE,1.0,PATHWAY,ELECTIONS
"Difundir información sobre la relevancia de los  , mediante el envío programado y sistematizado de boletines de prensa, notas informativas y textos breves a los espacios noticiosos, de contenido editorial y de entretenimiento en la televisión, radio y prensa.",1,1,POSITIVE,0.0,CONFINEMENT,ELECTIONS
"En la misma nota periodística mencionan que con esta implementación “se evitarán más molestias a los afectados, se agilizará la investigación y se buscará abatir la impunidad”, uff, ahora resulta pues, que la capacidad tecnológica podrá revertir los  de la .",1,1,NEGATIVE,3.0,ADDICTION,BUREAUCRACY
"Durante dos días, los especialistas reunidos en la ciudad de Xalapa, profundizarán en el análisis de uno de los fenómenos que representa hoy una gran preocupación para muchos en el mundo, puesto que si bien constituye una posibilidad para ampliar la capacidad para generar y  , también es cierto, que dadas las actuales condiciones de atraso económico y social que prevalecen en muchos países y la creciente desigualdad entre las regiones al interior de estos países, resulta que también se convierte en un proceso que, al mismo tiempo, destruye las capacidades ya existentes, propiciando una profundización y extensión de la pobreza y la desigualdad.",1,1,POSITIVE,1.0,MOVEMENT,WEALTH
"""La   se complica en Perú y Venezuela revelando fraudes y sospechas, respectivamente, en cuyo trasfondo se hallan incontrolados poderes unipersonales que juegan a experimentar con las más variadas presentaciones del caudillismo, populismo y autoritarismo que ha conocido el subcontinente"" sigue...",1,1,POSITIVE,1.0,CONFINEMENT,ELECTIONS
"Y respondió: ""En democracia, el consenso electoral, el principio de la mayoría, es importante, sí, pero no fundamental en el sentido etimológico de la palabra, no está en el  de la .",1,1,NEGATIVE,0.0,PARASITE,DEMOCRACY
"Los principios básicos para la organización y funcionamiento del Municipio, así como para alcanzar sus objetivos se encuentran consagrados en el artículo 115 de la Constitución Política de los Estados Unidos Mexicanos, reconociendo al Municipio como el primer elemento y  primordial de la  en nuestro país.",1,1,POSITIVE,1.0,ABYSS,DEMOCRACY
Quieren   para pagar el rescate de las playas,1,1,NEGATIVE,1.0,RESOURCE,TAXATION
"También se advierte que de todos los niveles e instancias de gobierno se tienen que encontrar soluciones y no permitir que se  la , el desempleo, el ""encarecimiento de los productos y servicios, deserción escolar y desaliento social que viven la mayoría de las familias de México"".",1,1,NEGATIVE,1.0,PHYSICAL_BURDEN,POVERTY
"El gobierno central adecua así el marco jurídico nacional a las exigencias tanto de las instituciones internacionales de crédito (FMI), como de la tecnocracia económica central, enemiga declarada del uso ‘ineficiente’ de los recursos de las regalías; con este movimiento, en general, el   se fortalece frente al estamento político tradicional para ‘adecuarlo’ mejor a sus necesidades, so pretexto de la ‘eficiencia’ del gasto público.",1,1,POSITIVE,1.0,ENERGY,GOVERNMENT
"— Muchos militantes del Partido Revolucionario Institucional que se brindaron en   reflexionan sobre lo difícil que es aceptar que, a pesar del esfuerzo dado, no haya ni siquiera un ""gracias"", o alguna consideración, mucho menos pensar en algún compromiso, ¿será que todavía prevalece el concepto de que el político no tiene corazón?",1,1,NEGATIVE,2.0,WAR,ELECTIONS
"El pueblo siente que se ha abusado de las  de la  representativa; las instituciones y los viejos métodos que los partidos tradicionales utilizan en su propio beneficio desalientan y obstruyen la participación ciudadana, que descontenta opta por expresar su rechazo a esta situación ausentándose de las urnas.",1,1,POSITIVE,3.0,EMOTION_EXPERIENCER,DEMOCRACY
"Con un medio de difusión propio cada partido habría recorrido un buen trecho en estos  de la , convertida en un tema que distrae al país de sus prioridades.",1,1,POSITIVE,3.0,PATHWAY,DEMOCRACY
o los heraldos negros que nos  la .,1,1,NEGATIVE,1.0,ADDICTION,GOVERNMENT
"Los ejemplos pueden acumularse hasta dejar en claro lo siguiente: en teoría, el establecimiento de una  radicalmente  en los dos siglos pasados, tenía mucho sentido -sobre todo moral—, pero en la práctica todo concluyó en un sangriento desastre, lo mismo cuando triunfó que cuando fracasó.",1,1,POSITIVE,2.0,GAME,DEMOCRACY
Ese es el  de nuestra : nadie confía en sus autoridades.,1,1,NEGATIVE,2.0,DARKNESS,DEMOCRACY
"Indicó que la coalición Convergencia-PT presenta el juicio de inconformidad contra la expedición del acta de mayoría y declaración de validez de la elección, y por lo tanto, plantea el recuento parcial de votos, “tenemos la confianza de que se  la  y que el fraude cometido no quede impune”.",1,1,POSITIVE,2.0,OTHER,ELECTIONS
"Los pueblos indígenas de Guerrero han sufrido desde la conquista española el exterminio por las guerras, las hambrunas y los trabajos forzados. El movimiento indígena nacional identificado con el lema “Nunca más un México sin nosotros” vino a tejer las esperanzas de un México diverso afianzado en un marco constitucional, que reconociera los derechos colectivos de los pueblos; no obstante, los intereses macroeconómicos impusieron sus leyes acorde al modelo privatizador del neoliberalismo y sojuzgaron a los pueblos indígenas en el  de la , en las cifras del oprobio.",1,1,NEGATIVE,2.0,MAZE,POVERTY
"En dicha sesión, por unanimidad, los 29 mandatarios que acudieron (obviamente incluyendo los del PRD) externaron su "" al  y al pueblo de Oaxaca para que desarrolle su vida institucional en paz y bajo el imperio de la ley""[14].",1,1,POSITIVE,2.0,PHYSICAL_HARM,GOVERNMENT
Hoy las  sindicales  se unifican en la presentación de una planilla para lograr el cambio democrático y erradicar la corrupción y la represión de los grupos que controlan al SNTSS.,1,1,POSITIVE,1.0,OTHER,DEMOCRACY
"evasor en estos casos se adelanta a los acontecimientos acogiéndose a lo queestipule la autoridad fiscalizadora.Dramatizado:Doña Arrepentina, venimos de la administración fiscal a practicar un allanamientoa su compañía, hemos recibido una denuncia en la que manifiestan que ustedesestán  el  a las ventas.",1,1,NEGATIVE,2.0,CONFINEMENT,TAXATION
· Fortalecer la perspectiva de derechos humanos en la  de las  de la administración pública federal.,1,1,NEUTRAL,0.0,BUILDING,GOVERNMENT
"El Estado moderno juega un papel decisivo en la conceptualización y praxis para coordinar medios para que una justa  de la  se realice armónicamente, equitativamente, libremente.",1,1,NEUTRAL,0.0,SCIENCE,WEALTH
"Los  laborales de las mujeres  la igualdad, pero es indiscutible que uno de los campos más complicados es el embarazo, es importante que las mujeres conozcan que tienen derecho a ser tratadas con respeto y no ser objeto de menosprecios y abusos por una condición natural, que forma parte de los seres humanos, los derechos que tienen las mujeres embarazadas son:",1,1,POSITIVE,1.0,VISION,DEMOCRACY
"El avance de estos años, de 1979 al año 2002, apenas significó en promedio una disminución de 25 mil 482 analfabetos en promedio al año; 15 mil 650 hombres y 9 mil 890 mujeres, para que podamos dimensionar la  del  en esta materia.",1,1,POSITIVE,1.0,FORWARD_MOVEMENT,POVERTY
"Y ya no digamos otras religiones... Esta moda que se ha impuesto ahora, esa en la que te dicen algo así como ""no le bautizo, para que de mayor elija"" o ""que estudie todas las religiones en pie de igualdad"" me parece simplemente una mala  de la , además de un burdo disfraz.",1,1,NEUTRAL,2.0,OTHER,DEMOCRACY
"Colonias como La Chaveña, Barrio Alto y Galeana, son parte de los nuevos  de , pues arrojan datos que comprueban su deplorable estado de marginación social, al carecer de los ingresos que les permitan garantizar siquiera su alimentación diaria, en el marco de la Cruzada Nacional contra el Hambre que arranca hoy el presidente Enrique Peña Nieto.",1,1,NEGATIVE,2.0,PHYSICAL_LOCATION,POVERTY
¿Sabemos  el ?,1,1,POSITIVE,0.0,PROTECTION,MONEY
"""La presente carta es para solicitarte que no te olvides de los pobres, de los que menos tienen y que la están pasando mal, como nuestros hermanos y hermanas en la Quiaca que  la , el hambre y la desnutrición"", decían aquellas líneas.",1,1,NEGATIVE,2.0,PHYSICAL_BURDEN,POVERTY
"El secretario general de la OEA, José Miguel Insulza, pidió este domingo que su organización pueda contribuir a "" la "" en América Latina ""frente a los persistentes riesgos de retroceso"", al abrirse la Asamblea General en Florida (sureste).",1,1,POSITIVE,1.0,BODY_OF_WATER,DEMOCRACY
Los partidos políticos con registro tendrán derecho a  las  y municipales.,1,1,NEUTRAL,1.0,PHYSICAL_LOCATION,ELECTIONS
"(más allá de la certeza de que los recursos prestados a los gobiernos de los países latinoamericanos no han cumplido con los objetivos sociales y económicos en torno al impulso al desarrollo para los que fueron destinados, de la constatación histórica reiterada que el nivel de eficiencia y eficacia gubernamentales quedaron muy por debajo de su corrupción, de que la última beneficiada por los proyectos de desarrollo financiados fue la población-objetivo, que la dinámica impuesta por el actual modelo económico neoliberal ha resultado ser un excelente  de  y elevado al mismo tiempo la concentración de la riqueza en forma radical).",1,1,NEGATIVE,3.0,MOVEMENT,POVERTY
"n estos tiempos de anorexia fiscal, alud de  a los causantes  y shock de las finanzas públicas, surge ostentoso, provocador y verdaderamente abominable el proceder de los grandes corporativos que cotizan en la Bolsa Mexicana de Valores: al cierre del tercer trimestre del presente año, 60 de ellos acumularon 232 mil millones de pesos no pagados al fisco por concepto de impuestos diferidos, es decir, un monto casi ocho veces superior al que la Secretaría de Hacienda obtendría por el incremento a la tasa del IVA (de 15 a 16 por ciento) aprobado por los mismos legisladores que prometieron a sus electores no aumentarles la carga tributaria si los favorecían con el voto.",1,1,NEGATIVE,1.0,HIGH_LOCATION,TAXPAYERS
"VILLAHERMOSA, Tab., 15 de enero (apro).- Petróleos Mexicanos firmó un convenio con el gobierno del estado y entregó un  de 102  510 mil 304 pesos las autoridades municipales de 10 municipios tabasqueños con...",1,1,POSITIVE,1.0,GIFT,WEALTH
"RESUMEN: La participación de las mujeres en la política formal en México y América Latina, específicamente en los gobiernos y parlamentos nacionales y subnacionales, no refleja su   ni su creciente participación económica.",1,1,NEGATIVE,1.0,OBESITY,ELECTIONS
"Sin precisar el número de cajas que se ampararon en contra del IDE, Imperial Zúñiga, subrayó que a pesar de haber recurrido a este derecho jurídico, las entidades de ahorro y crédito popular involucradas en este proceso, siguen  este .",1,1,NEGATIVE,1.0,OTHER,TAXATION
"La paraestatal tampoco levantó el acta administrativa de   y obligaciones asumidos por ambas partes, según el contrato PIF-018/2003.",1,1,NEGATIVE,1.0,NATURAL_PHYSICAL_FORCE,DEMOCRACY
"Como resultado de la recesión posterior a la primera guerra mundial, se  los  provenientes de esta actividad, disminuyendo los ya de por sí mínimos ingresos del Estado provenientes del comercio exterior.",1,1,POSITIVE,1.0,DOWNWARD_MOVEMENT,TAXATION
"Unas administraciones que apostaron por la  de , la desregulación y por favorecer la concentración del ingreso dejan tras de sí una delicada situación económica que afectará a varias generaciones.",1,1,POSITIVE,1.0,RESOURCE,TAXATION
"La ocupación alemana hubiera sido imposible de sostener sin los servicios prestados por los colaboracionistas franceses, aquellos que justificaron de una u otra forma la presencia intrusa, ya continuando en sus actividades, ya aceptando formar parte de un   como lo fue el del mariscal Petain que se instaló en Vichy, o bien quienes desde la prensa o la participación pública buscaban una salida ""negociada"" con los generales nazis.",1,1,NEGATIVE,1.0,ENSLAVEMENT,GOVERNMENT
"Si tu el puesto al que optas no está delimitado salarialmente, o tu  se encuentra situada  o por debajo de lo establecido por la empresa a la que postulas, podrán preguntarte por tus pretensiones de renta.",1,1,POSITIVE,1.0,HIGH_LOCATION,ELECTIONS
