sentence,correct_label,prediction,polarity,intensity,source_concept,target_concept
"Con la acreditación por parte de la Entidad Mexicana de Acreditación (EMA) por un periodo de cuatro años a partir del 18 de diciembre de 2007, con base en la norma 17025 2006, el Laboratorio de Control Ambiental del Instituto de Ciencias de la Benemérita Universidad Autónoma de Puebla (BUAP) está facultado para  servicios externos de alta calidad a diversos laboratorios e instancias de  que lo soliciten, informó Teresita Jiménez Salgado, responsable del laboratorio.",0,0,,,,GOVERNMENT
que ser muy cuadrado para confundir un pensamiento personal civil con una declaración de un participante en los Órganos del  que le permiten estar ahí.,0,0,,,,GOVERNMENT
"La   daños perecederos en las mentes y los cuerpos de los niños, quienes al llegar a adultos perpetúan el ciclo de la pobreza, transmitiéndoselo a sus hijos.",0,0,,,,POVERTY
La envidia y la mierda del   a nuestro país de vivir un cambio.,0,0,,,,MONEY
"Vean el ejemplo de los macedonios, quienes se encontraban ""en grande  de �n.""",0,0,,,,POVERTY
"Es  de , Que hoy no convence ni a bobos, Es verborrea devaluada, Que no significa nada.",0,0,,,,POLITICIANS
"A factores biológicos se  los sociales que afectan más a los varones; la , por ejemplo, es un factor sicococial que genera mucho estrés y propicia esta patología mental.",0,0,,,,POVERTY
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo muy  los políticos son como las marionetas están movidos por hilos de los banqueros y del  si no os dais cuenta, seguir votandoles que ya veis lo que se consigue, mientras no se cambie la constitución y los 17 gobiernos el Llamado café para todos, el barco no puede mas, pues la vía de agua y el lastre que tenemos que soportar, ara que no Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que vengan ara lo mismo, y si teneis memoria hace 30 años hasta a qui que a pasado siempre lo mismo.",0,0,,,,MONEY
"Los hechos hablan por sí mismos, ya que mientras escribo estas líneas la joven periodista Ana Lilia Pérez Mendoza sigue escondida ante las agresiones y amenazas que ha sido objeto desde hace dos años, por informar sobre los   que han hecho la familia Sahagún y la familia Zaragoza.",0,0,,,,WEALTH
"Piense usted qué otra concesión posible podría  el nuevo puerto y escríbame haciéndome cuantas indicaciones le sugiere su buen deseo, seguro de que encontrará usted en mí toda la cooperación que sea necesaria para fomentar —en el círculo de mis atribuciones y sin cometer injusticias— los intereses locales del  en que nací.",0,0,,,,GOVERNMENT
"""El contenido de este sitio  meramente informativo y de comunicación con los ciudadanos"" © Gobierno del  de Coahuila.",0,0,,,,GOVERNMENT
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo muy bien los políticos son como las marionetas están movidos por hilos de los banqueros y del  si no os dais cuenta, seguir votandoles que  veis lo que se consigue, mientras no se cambie la constitución y los 17 gobiernos el Llamado café para todos, el barco no puede mas, pues la vía de agua y el lastre que tenemos que soportar, ara que no Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que vengan ara lo mismo, y si teneis memoria hace 30 años hasta a qui que a pasado siempre lo mismo.",0,0,,,,MONEY
"Llegó a Caracas durante el  de Juan Vicente Gómez, quien no se mostró complacido ante la idea de que el poeta Pellicer organizara una sociedad de estudiantes en la universidad, así que a los pocos meses fue  del país y regresó a México.",0,0,,,,GOVERNMENT
"La  vivifica los valores de libertad e igualdad, justicia y dignidad – los valores históricos de la Modernidad, que vienen desde La Ilustración del siglo XVIII - en tanto se construye en torno a un edificio institucional en el escenario nacional de la heterogeneidad social, la diversidad  y la profunda desigualdad territorial.",0,0,,,,DEMOCRACY
"Iturrigaray se mostraba a acceder a lo expuesto por el Ayuntamiento, y entonces los inquisidores y los oidores,  como los partidarios del antiguo , formaron un complot capitaneado por don Gabriel Llermo, y en la noche del 15 de septiembre de 1808 aprehendieron al Virrey y a su esposa, y le llevaron preso a la inquisición.",0,0,,,,GOVERNMENT
Sin información no puede  : López Obrador Tweet,0,0,,,,DEMOCRACY
"A los trabajadores al servicio del  , se les proporcionan créditos por parte del Instituto de Seguridad Social que les brinda este servicio, el cual se genera del ahorro que para tal motivo los trabajadores realizan durante su vida laboral.",0,0,,,,GOVERNMENT
"> León: Diputados del PRI y   en la necesidad de crear un ombusman de la información en Guanajuato, para defender los derechos de los ciudadanos de acceder a la información pública.",0,0,,,,ELECTIONS
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos hombres ricos poseen sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser  pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca  satisfecho. (Henry George)",0,0,,,,WEALTH
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo muy bien los  son como las marionetas están movidos por hilos de los banqueros y del dinero si no os dais cuenta, seguir votandoles que ya veis lo que se consigue, mientras no se cambie la constitución y los 17 gobiernos el Llamado café para todos, el barco no puede mas, pues la vía de agua y el lastre que tenemos que soportar, ara que no Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que vengan ara lo mismo, y si teneis memoria  30 años hasta a qui que a pasado siempre lo mismo.",0,0,,,,GOVERNMENT
"Crear una cultura de rendición de cuentas y contribuir a la transparencia en la gestión de los recursos públicos mediante acciones de fiscalización superior, revisión y auditoría integral de las cuentas y actos relativos a la aplicación de los fondos federales,  y municipales en estricto apego a derecho, asegurando que se ejerzan de manera eficiente en los planes y programas para los que  autorizados; así como fincar y promover las responsabilidades que procedan; comprometidos con los principios de legalidad, imparcialidad, veracidad, honradez, reserva y respeto.",0,0,,,,GOVERNMENT
"Si alguien conoce a algún liberado, estará  en que son como los  en productividad, pero elevado al cubo.",0,0,,,,BUREAUCRACY
"Ademas se   para regalo como son peluches, articulos de belleza, bisuteria,etc.",0,0,,,,BUREAUCRACY
"Este fantástico audiolibro que te mostrará como gestionar algo tan valioso como el dinero para conseguir la auténtica Libertad Financiera, es la segunda parte del de "" jugar y ganar el Juego del "" donde encontrarás los siguientes capítulos:",0,0,,,,MONEY
3.- Cumplir con lo dispuesto en el Código Fiscal de la Federación (CFR) y Resolución      (),0,0,,,,TAXATION
"En caso de ausencia de los  titulares y suplentes de las , la Junta General Ejecutiva determinara el procedimiento para la designación del personal del Instituto que los supla.",0,0,,,,BUREAUCRACY
"En Información Jurídica encontraras todo lo que necesitas saber sobre el derecho, como abogado litigante, como licenciado en la , como  de Derecho o como Publico en General, contamos con la información Jurídica mas enriquecida y actualizada que puedas encontrar en Web como es:",0,0,,,,BUREAUCRACY
Inicio > Contraste y pobreza >  la  eclipsa hasta a la enfermedad…,0,0,,,,POVERTY
"Por lo demás, lamentable que salgan para acabar gritando consignas asesinas para gente que ejerce su  a la  religiosa.El Islam es como el pene...esta bien tenerlo pero que no te lo metan por la fuerza, crees que se atreverian esos mismos, te haria gracia?",0,0,,,,DEMOCRACY
Nos señalan la  para que dejemos de ver los demás dedos-no índices que se aprovechan en cada momento de que fijemos la  en lo que ellos quieren.,0,0,,,,GOVERNMENT
"La falta de un caudal mínimo que garantizara sus usos y costumbres, y los daños ambientales ocasionados por la operación de la planta Potabilizadora de Berros fue obligando progresivamente a la gente a emigrar a las grandes ciudades y a Estados Unidos, afectando así su forma de vida y  la población a la extrema  en que se encuentra actualmente.",0,0,,,,POVERTY
"El  de las  en Temascalcingo fue en el siglo XVIII, cuando aumentó la demanda de cereales tanto de las reales minas de Tlalpujahua y El Oro como la ciudad de México.",0,0,,,,TAXATION
"Si el indígena y el campesino migrante son el  más patente de la , ésta se extiende a otros sectores de la población.",0,0,,,,POVERTY
"Si usted efectuó la compensación de saldos, no olvide que debe presentar un aviso ante la Administración Local de Asistencia al Contribuyente que le corresponda, mediante la forma fiscal 41 acompañada de los Anexos y documentos que se señalan en el reverso de dicha  , según el tipo de impuesto que haya compensado.",0,0,,,,TAXATION
"Ningún   las decisiones en que se encuentre directamente involucrado, conforme lo estipulado en los Reglamentos de Elecciones y de Asamblea.",0,0,,,,ELECTIONS
Los resultados  de este año debilitarán al presidente y su partido frente a las  del 2006,0,0,,,,GOVERNMENT
Buscan más  de,0,0,,,,DRUG_TRAFFICKING
"Con bombo y platillo, la Junta de  del FMI, reunida en , aprobó ""reformar"" el sistema de cuotas y representación del propio organismo para que distintos países en él participantes tengan ""mayor poder"" en la toma de decisiones.",0,0,,,,GOVERNMENT
"""Ser uno de los municipios del  de Puebla, con mejor atención, calidad en el servicio, eficiencia y eficacia en los procesos de la administración pública municipal, generando para los ciudadanos condiciones óptimas para el  con el gobierno municipal"".",0,0,,,,GOVERNMENT
"Aplicar la normatividad sobre la ejecución de sentencias a los internos que se encuentran a su disposición en los Centros de Readaptación Social; V. Participar en la elaboración y cumplimiento de los convenios de coordinación que se celebren con los Gobiernos de las Entidades Federativas en  de  de los sustitutivos y de los beneficios de la pena de prisión, para el traslado de reos del fuero común a establecimientos dependientes del poder Ejecutivo Federal y para que los reos del fuero común cumplan su sentencia en establecimientos dependientes de los Gobiernos de los Estados, o de los Municipios en los casos en que sea conducente; VI.",0,0,,,,GOVERNMENT
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos hombres ricos poseen sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero  rica pero no quiero hacer lo que hay que hacer para ser . (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca está satisfecho. (Henry George)",0,0,,,,WEALTH
la caprichosa intervención de la  inclinaría la balanza en favor de una de las partes.,0,0,,,,WEALTH
"la constancia de inscripción, registro del padrón estatal de contribuyentes y clave de acceso al módulo para pago de cuota fija, Régimen de Pequeños .",0,0,,,,TAXATION
"La historia se inicia tras la declaración de bancarrota de la firma promovida por el Grupo Minera México hace tres años, es decir seis después de la adquisición, bajo el alegato de que las multas que le había  la  por violaciones ambientales superaban al valor de sus activos, además de acumular graves pérdidas por una larga huelga de cuatro meses.",0,0,,,,TAXATION
"""Ser uno de los municipios del Estado de Puebla, con mejor atención, calidad en el servicio, eficiencia y eficacia en los procesos de la  municipal,  para los ciudadanos condiciones óptimas para el acercamiento con el gobierno municipal"".",0,0,,,,BUREAUCRACY
· Introducción e Importancia ·  de Alimentos  en Carotenos · B carotenos · Licopenos,0,0,,,,WEALTH
"¿ aquien se lo vas a quitar? por que tal y como se lo quites a 1, el resto salen por patas dxe aqui (si es que queda alguno) ¿se cree que esta  se le ha ocurrido a ud el primero? esto ya se ha hecho en algun pais y la gente como ud ha pasado de vivir de los demas, a vivir en la .",0,0,,,,POVERTY
"La  cristiana se  patrona y abogada de la mujer, sacándola de si indigna condición y la enalteció con honor excelso en la Santísima Virgen, ejemplar y modelo de toda mujer.",0,0,,,,RELIGION
"El gobierno neoliberal calderonista envió su iniciativa de ley de contrarreforma energética a la Cámara de Senadores, esto para  en manos del capital transnacional la  fundamental para el desarrollo independiente de nuestra nación: el petróleo.",0,0,,,,WEALTH
"“Es hasta el ejercicio 2002 que el mismo auditor externo reconoce la grave deficiencia de la administración de la empresa al haber registrado maliciosamente las pérdidas cambiarias en los ejercicio 2001, como en el ejercicio terminado en diciembre de 2002, al señalar que al contabilizarlas como cuentas por cobrar, se incurre dolosamente en una violación indudable a los principios de contabilidad”, señala el  .",0,0,,,,TAXATION
"En tal sentido, los elementos que privaron temporalmente de su libertad al quejoso no tenían fundamento para tal acto de  que en consecuencia se consideró una arbitrariedad, transgresora de lo dispuesto por el artículo 16 de la Constitución Política de los Estados Unidos Mexicanos  como por los artículos XXV de la Declaración Americana de los Derechos y Deberes del Hombre, 9.1 del Pacto Internacional de Derechos Civiles y Políticos, y 7 de la Convención Americana Sobre Derechos Humanos, por lo que se dictó la recomendación correspondiente.",0,0,,,,GOVERNMENT
"SAGARPA ha iniciado su Consulta Pública 2006-2012, con la realización de Foros Estatales, cuyo objetivo es obtener de manera directa y participativa las opiniones y propuestas de lo más representativo de la sociedad rural de cada Estado para incorporarlas a los lineamientos de  y programas del Plan Nacional de Desarrollo 2006-2012, y el Programa Sectorial, como base fundamental de sus contenidos con  a largo plazo.",0,0,,,,GOVERNMENT
"Obtener la constancia de inscripción, registro del padrón estatal de  y clave de acceso al módulo para pago de cuota , Régimen de Pequeños Contribuyentes.",0,0,,,,TAXATION
"El monto total del impuesto al valor agregado en caso de que corresponda, de acuerdo a los  señalados en la Ley del , se hará del conocimiento del postor ganador, para su pago con anticipación a la fecha límite para la liquidación total del bien inmueble.",0,0,,,,TAXATION
"Marisol Córdoba | Publicado el Jueves, 20 de Junio de 2013 22:19 El pleno del Consejo General del Instituto Electoral del Estado () exoneró por unanimidad  al consejero presidente, Armando Guerrero Ramírez, por  lo que desechó por infundada la  de remoción hecha por la coalición PRI-PVEM en su contra por considerar que puso en peligro la legitimidad del organismo electoral ante su idea de transferir votos de un candidato a otro. De la misma manera desecharon la queja contra la consejera Olga Lazcano, que también fue puesto por el PRI acusándola de parcialidad.",0,0,,,,ELECTIONS
"En este sentido, Del Río Trejo afirmó que las autoridades queretanas están en disposición de adherirse al convenio de blindaje electoral que  el  federal, además de cualquier otro convenio que vaya en camino de promover la legalidad en el proceso electoral.",0,0,,,,GOVERNMENT
"Es por eso que deberíamos de pensar en otra alternativa diferente a la de los partidos políticos, porque tenemos que evolucionar, y alejarnos de nuestros antepasados los , y no  a un grupo de personas sino individualmente, uno por uno.",0,0,,,,ELECTIONS
El  realizó en el Parque Tabasco la última entrega del  2007,0,0,,,,GOVERNMENT
"“El ejido en México –y la propiedad comunal– han fracasado rotundamente”, escribió, además de ser “trampas a la , fuentes de perversión constitucional, y úteros reproductores del caos que  a los asentamientos humanos del país... Ejidos y comunidades son de facto un insano cuarto orden de gobierno”.",0,0,,,,DEMOCRACY
"* Es  más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos hombres  poseen sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser rica pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca está satisfecho. (Henry George)",0,0,,,,WEALTH
"Pruébalo, te arrepentirás si no  esto para ganar más  del que te da tu trabajo actual.",0,0,,,,MONEY
"La información es la base de la democracia, sostuvo el  de la izquierda a la Presidencia de la , Andrés Manuel López Obrador al convocar a los ciudadanos a no dejarse manipular por la publicidad y la mercadotecnia política que pretende imponer al próximo presidente de México.",0,0,,,,GOVERNMENT
"Una empresa de fabricante y distribuidora de cosméticos que declaró que su mezcla de la mercadotecnia consiste los componentes conocidos como las siete Ps y una A: Producto, Paquete, Precio, Promoción, Personalizar ventas, Publicidad,  de  física y Anuncios publicitarios.",0,0,,,,GOVERNMENT
"> Baja California: Con la finalidad de complementar la iniciativa que presentó en mayo pasado, la fracción parlamentaria del  redactó un anexo para implantar medidas de sanción administrativa contra los funcionarios que no  con la Ley de Acceso a la Información en el estado.",0,0,,,,ELECTIONS
Autorizar la administración de los recursos conforme al  aprobado y a las disposiciones del  Municipal.,0,0,,,,GOVERNMENT
Esta es la Evolución de la   en México 2010 y 2012.,0,0,,,,POVERTY
"El  (Centro de Orientación para la Atención de Emergencias Ambientales), creado al interior de la PROFEPA desde 1992, es un centro de apoyo y de servicio para la población, las  y la industria en general, en materia de atención y respuesta a emergencias ambientales, asociadas con el manejo de substancias químicas.",0,0,,,,GOVERNMENT
"Con la acreditación por parte de la Entidad Mexicana de Acreditación (EMA) por un periodo de cuatro años a partir del 18 de diciembre de 2007, con base en la norma 17025 2006, el Laboratorio de Control Ambiental del Instituto de Ciencias de la Benemérita Universidad Autónoma de Puebla (BUAP) está facultado para brindar servicios externos de alta calidad a  laboratorios e instancias de  que lo soliciten, informó Teresita Jiménez Salgado, responsable del laboratorio.",0,0,,,,GOVERNMENT
"Francia ha estado en conversaciones sobre el plan con la Comisión Europea, la  de la  de la Unión Europea (UE).",0,0,,,,GOVERNMENT
"“El ejido en México –y la propiedad comunal– han fracasado rotundamente”, escribió, además de ser “trampas a la democracia, fuentes de perversión , y úteros reproductores del caos que caracteriza a los asentamientos humanos del país...  y comunidades son de facto un insano cuarto orden de gobierno”.",0,0,,,,GOVERNMENT
Para todos era evidente que el socialismo no sería sino la   hasta sus últimas consecuencias y que la eliminación de la propiedad privada sería sólo un aspecto de un proceso más amplio cuyo eje central estaría constituido por la socialización del poder” (p. 51).,0,0,,,,DEMOCRACY
"El 22 de diciembre de 1908 se publicó la  , correspondiendo su aplicación a la Secretaría de Estado y del Despacho de Gobernación, a través de inspectores, agentes auxiliares y Consejos de Inmigración.",0,0,,,,MIGRATION
"Con punto de acuerdo, por el que se exhorta al Poder Ejecutivo, mediante la Secretaría de Gobernación, y al Instituto Nacional de Migración a que se  los  de los migrantes centroamericanos, presentada por la diputada María Avila Serna, del grupo parlamentario del PVEM, en la sesión del martes 21 de octubre de 2003.",0,0,,,,DEMOCRACY
"WASHINGTON.- Quince mil  de dólares adicionales fueron entregados a siete  en la ronda más reciente de pagos del fondo gubernamental de rescate financiero, indicó el gobierno.",0,0,,,,WEALTH
"Ese es un  de  extrema del mercado de un producto adictivo, dañino para la salud y con consecuencias sociales, pero a nadie se le ocurriría el desatino de prohibir completamente el tabaco.",0,0,,,,GOVERNMENT
"10 (, cheque, tarjetas, vales, credito,  extrabjeras, Chipcard, etc)",0,0,,,,MONEY
"De conformidad con la reforma al artículo 139 del Código Fiscal de la Federación publicada en el Diario Oficial de la Federación el 5 de enero de 2004, las notificaciones por estrados se harán fijando durante quince días consecutivos el documento que se pretenda notificar en un sitio abierto al público de las oficinas de la autoridad que efectúe la  y publicando el documento citado, durante el mismo plazo, en la página electrónica que al efecto establezcan las  fiscales.",0,0,,,,GOVERNMENT
"Crear una cultura de rendición de cuentas y contribuir a la transparencia en la gestión de los recursos públicos mediante acciones de fiscalización superior, revisión y auditoría integral de las cuentas y actos relativos a la aplicación de los fondos federales, estatales y municipales en estricto apego a ,  que se ejerzan de manera eficiente en los planes y programas para los que fueron autorizados; así como fincar y promover las responsabilidades que procedan; comprometidos con los principios de legalidad, imparcialidad, veracidad, honradez, reserva y respeto.",0,0,,,,DEMOCRACY
"Mas tarde o mas temprano, con los desequilibrios sociales es lo que hace saltar las  de la guerra, ademas somos demasiados, eso no justifica nada, lo mas difícil es parar las desigualdades, que eso es como el bajo monte cuando arde se recrudece mas el fuego, donde sera esa guerra, donde hayan mas injusticias, o mas recursos naturales, en fin hemos avanzado mucho, pero hay una cosa que a pesar que lo sabemos, que todos tenemos que morir y no nos llevaremos nada terrestre a la otra vida, en cambio a qui somos todos unos acaparadores de poder y de  y eso es lo que hace que las diferencias sean cada día mas injustas, es como la pólvora se extiende hasta que alguien prende la mecha de la guerra.",0,0,,,,MONEY
"Objetivo: Esta tesis parte de la p�rdida de autonom�a de �n de los , la unificaci�n de los mercados en un sistema econ�mico �nico de dimensi�n mundial, la superaci�n de las barreras geogr�ficas, la merma de las pr�cticas pol�ticas convencionales, la aparici�n de nuevos �rdenes normativos al lado del tradicionalmente regido por el derecho nacional, el derecho conflictual y el derecho internacional cl�sico; el agotamiento paradigm�tico del repertorio de categor�as, conceptos, procedimientos y teor�as, constituido a la luz del Estado-naci�n y del principio de soberan�a.",0,0,,,,GOVERNMENT
Para darle realce a este evento estuvieron  del gobierno municipal y del departamento de  del Gobierno del Estado.,0,0,,,,GOVERNMENT
"Se afirma que desde la cárcel, Caro Quintero seguía utilizando a miembros de su familia y de ‘figuras de paja’ para invertir su  en empresas aparentemente legítimas y proyectos inmobiliarios, entre los cuales se encontraban Grupo Fracsa y Dbardi SA de CV,  de desarrollo inmobiliario; Grupo Constructor Segundo Milenio SA de CV; el restaurante bar Barbaresco y el spa Hacienda Las Limas, esto según la Oficina de Control de Activos Extranjeros de Estados Unidos (OFAC, por sus siglas en inglés).",0,0,,,,WEALTH
"La  lleva a cabo sus funciones de conformidad con un importante Marco Jurídico que deriva de los principios establecidos por el Artículo 28 Constitucional, y que tiene por objeto garantizar la equidad y la seguridad jurídica en las relaciones de consumo, protegiendo los  del consumidor.",0,0,,,,DEMOCRACY
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido . (Robert Louis Stevenson) * Pocos hombres ricos poseen sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de  raramente son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser rica pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca está satisfecho. (Henry George)",0,0,,,,WEALTH
"Ampliar la  El director gerente del FMI, Rodrigo Rato, durante la inauguración de la sesión plenaria de ese organismo, realizada en Singapur, donde se autorizó que México, China, Corea del Sur y Turquía incrementaran su poder de voto Foto: Ap Al Fondo Monetario Internacional (FMI) y a las naciones que lo controlan les encanta jugar a la democracia, a la  de a mentiritas.",0,0,,,,DEMOCRACY
"De conformidad con la reforma al artículo 139 del Código Fiscal de la Federación publicada en el Diario Oficial de la Federación el 5 de enero de 2004, las notificaciones por estrados se harán fijando durante quince días consecutivos el documento que se  notificar en un sitio abierto al público de las oficinas de la  que efectúe la notificación y publicando el documento citado, durante el mismo plazo, en la página electrónica que al efecto establezcan las autoridades fiscales.",0,0,,,,GOVERNMENT
"Si en la segunda mitad del siglo XX los  fundamentales (de la deforestación) fueron el reparto agrario, la dispersión de la población, la apertura de tierras a un onírico desarrollo agrícola y ganadero, una difusa propiedad colectiva y la indefinición de  de propiedad, en el siglo XXI son los subsidios quienes han tomado el siniestro relevo.",0,0,,,,DEMOCRACY
"Fuente: Elaborado por la División de Economía y Comercio del Servicio de Investigación y Análisis de la Cámara de Diputados con información del Anexo del  Informe de , 2005.",0,0,,,,GOVERNMENT
"Una impresionante historia que cuenta la vida de Catalina (Carmen Villalobos), una bella joven que a  de su  y desesperaci�n por salir de ella comienza a tomar una serie de decisiones equivocadas que ultimadamente la llevar�n a encontrarse a s� misma.",0,0,,,,POVERTY
"Es por eso que deberíamos de pensar en otra alternativa diferente a la de los , porque tenemos que evolucionar, y alejarnos de nuestros  los monos, y no votar a un grupo de personas sino individualmente, uno por uno.",0,0,,,,ELECTIONS
Los pagos más recientes elevan a 187.500  de dólares la cantidad que el gobierno ha asignado a comprar acciones bancarias como una forma de impulsar el sistema .,0,0,,,,WEALTH
"Marisol Córdoba | Publicado el Jueves, 20 de Junio de 2013 22:19 El pleno del Consejo General del Instituto Electoral del Estado (IEE) exoneró por unanimidad  al consejero presidente, Armando Guerrero Ramírez, por  lo que desechó por infundada la solicitud de remoción hecha por la coalición PRI-PVEM en su contra por  que puso en peligro la legitimidad del organismo electoral ante su idea de transferir votos de un candidato a otro. De la misma manera desecharon la queja contra la consejera Olga Lazcano, que también fue puesto por el  acusándola de parcialidad.",0,0,,,,ELECTIONS
"El gobierno de Calderón otorga el perdón a una involucradaUna integrante de la familia Bardor Kaess, dueña de la empresa Tebo –con una deuda de 35 millones 274 mil pesos por no pagar sus impuestos totales entre 1998 y 1999– recibió el   por parte del gobierno de Felipe Calderón.",0,0,POSITIVE,2.0,BODY_OF_WATER,TAXATION
"Salomón explicó que el festival se realiza durante el equinoccio de primavera en la ciudad sagrada de El Tajín, y que da a  los atractivos culturales de Veracruz y la  de las tradiciones milenarias del pueblo totonoca como antitrión.",0,0,,,,WEALTH
"Es por eso que deberíamos de pensar en otra alternativa diferente a la de los partidos políticos, porque tenemos que evolucionar, y  de nuestros antepasados los monos, y no  a un grupo de personas sino individualmente, uno por uno.",0,0,,,,ELECTIONS
"Con bombo y platillo, la Junta de  del FMI, reunida en Singapur, aprobó ""reformar"" el sistema de cuotas y representación del propio organismo para que distintos países en él participantes tengan ""mayor "" en la toma de decisiones.",0,0,,,,GOVERNMENT
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo muy bien los políticos  como las marionetas  movidos por hilos de los banqueros y del dinero si no os dais cuenta, seguir votandoles que ya veis lo que se consigue, mientras no se cambie la constitución y los 17 gobiernos el Llamado café para todos, el barco no puede mas, pues la vía de agua y el lastre que tenemos que soportar, ara que no Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que vengan ara lo mismo, y si teneis memoria hace 30 años hasta a qui que a pasado siempre lo mismo.",0,0,,,,GOVERNMENT
"La información es la base de la democracia, sostuvo el candidato de la izquierda a la Presidencia de la República, Andrés Manuel López Obrador al convocar a los ciudadanos a no  manipular por la publicidad y la mercadotecnia  que pretende imponer al próximo presidente de México.",0,0,,,,GOVERNMENT
"Mirar como no los  de sus pisos ni de sus casas, que os da a entender eso que ellos son privílegiados por nuestros votos una vez tienen los , no son capaces de hacer nada por su electorado ni por nadie, 17 gobiernos y la corte del Rey es lo que sobra en este país.",0,0,,,,ELECTIONS
"Presencia Ciudadana está promoviendo dos iniciativas para que en la coyuntura de las campañas a la Presidencia de la República y a la Jefatura del  del DF los grupos e individuos  de la sociedad civil (academia, organizaciones sociales, grupos de vecinos, etc.) tengamos una incidencia real en las propuestas electorales, en los programas de gobierno y en las políticas públicas de los dos niveles de gobierno.",0,0,,,,GOVERNMENT
"La obra freudiana, a pesar de sus detractores  una importante  cultural y científica que impulsó la búsqueda de nuevos métodos y escuelas psicoanalíticas?",0,0,,,,DEMOCRACY
"Ampliar la imagen El director gerente del FMI, Rodrigo Rato, durante la inauguración de la sesión plenaria de ese organismo, realizada en Singapur, donde se autorizó que México, China, Corea del Sur y Turquía incrementaran su poder de voto Foto: Ap Al Fondo Monetario Internacional () y a las naciones que lo controlan les encanta jugar a la democracia, a la  de a mentiritas.",0,0,,,,DEMOCRACY
"> León: Diputados del PRI y  coincidieron en la necesidad de crear un ombusman de la información en , para defender los derechos de los ciudadanos de acceder a la información pública.",0,0,,,,ELECTIONS
"“En caso de que el banco en el que reciba su salario y prestaciones de carácter laboral no sea el de su preferencia, usted tiene derecho a instruirlo por escrito para que, sin costo, transfiera periódicamente los recursos respectivos a cualquier cuenta que tenga en el  de su .",0,0,,,,ELECTIONS
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos hombres ricos poseen sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de . (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser rica pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca está satisfecho. ()",0,0,,,,WEALTH
"Ampliar la imagen El director gerente del FMI, Rodrigo Rato, durante la inauguración de la sesión plenaria de ese , realizada en Singapur, donde se autorizó que México, China, Corea del Sur y Turquía incrementaran su poder de voto Foto: Ap Al Fondo Monetario Internacional (FMI) y a las naciones que lo controlan les encanta jugar a la , a la democracia de a mentiritas.",0,0,,,,DEMOCRACY
Los  más recientes elevan a 187.500  de dólares la cantidad que el gobierno ha asignado a comprar acciones bancarias como una forma de impulsar el sistema financiero.,0,0,,,,WEALTH
